이름,주소,평점,위도,경도,리뷰,영업시간,카테고리,핫플레이스여부
Bangkok World,"203 Thanon Suan Sayam, คันนายาว Khet Khan Na Yao, Krung Thep Maha Nakhon 10230, Thailand",4.5,13.8053114,100.6923497,"나는 주로 Siam Amazing Waterpark를 위해 여기에 갔고이 장소가 존재할 것으로 기대하지 않았습니다.그것은 거대한 스윙과 민주주의 기념비와 같은 상징적 인 방콕 유적지의 복제품이있는 정말 좋은 공간입니다.중국에서 영감을 얻은 건축물이있는 차이나 타운이라는 지역이 있습니다.그들은 또한 공룡 조각상이있는 큰 푸드 홀을 가지고 있습니다.그것은 방콕의 테마 파크와 비슷합니다.바쁘지 않고 약간 비어 있었기 때문에 가장 좋은 시간이 언제인지 잘 모르겠습니다.나는 12 월 28 일 목요일에 방문했다.나는이 장소가 놀라운 잠재력을 가지고 있다고 생각합니다.분명히 많은 돈과 노력이 여기에 투자되었으며 멋지게 보입니다.더 많은 사람들이 더 자주 방문하여 필요한 생생한 분위기를 조성하기를 바랍니다.이 지역 입국은 무료이며 티켓 부스는 Siam Amazing Park를위한 것입니다.
슈퍼 빈.나는 어떤 가게를 전혀 찾을 수 없었다.식당은 음식 마구간만이 거의 죽었고 음료 코너가 열렸습니다.유령 마을을 건설하는 데 많은 투자가 소비되는 것을 보는 것은 매우 슬프다.
로그 연도는 지금까지 최고의 승차였으며 이전에 있었던 것과는 달랐습니다.그러나 놀이 공원에서 많은 놀이기구가 문을 닫았거나 운영되지 않았습니다.그러나 보너스 인 짧은 줄이 많이있었습니다.워터 파크는 큰 실망이었다.23 개의 슬라이드가 닫히고 사용할 수 없음, 웨이브 풀의 경우 웨이브 머신을 켜지 않았으며 세계에서 가장 큰 제목을 주장 할 때 실제로 사용할 것이라고 생각합니까?수영장은 또한 더러운 것이었고 오랫동안 청소되지 않았습니다.
야심 찬 프로젝트 인 방콕 월드 (Bangkok World)는 도시의 최고의 엔터테인먼트 및 레저 목적지 중 하나가 될 예정인 야심 찬 프로젝트는 세계적으로 다른 경험을 약속합니다.번화 한 대도시의 중심에 자리 잡은이 다가오는 개발은 도시의 스카이 라인을 재정의하고 웅장하고 혁신으로 방문객을 사로 잡는 것을 목표로합니다.방콕 월드 (Bangkok World)는 광범위한 토지에 걸쳐 고급 호텔, 고급 쇼핑몰, 눈부신 엔터테인먼트 장소 및 상징적 인 랜드 마크를 포함한 인상적인 어트랙션을 자랑합니다.Highend 부티크에서 미식가 레스토랑에 이르기까지 모든 취향과 선호도를 수용 할 수있는 것이 있습니다.그러나 방콕의 세계를 진정으로 차별화하는 것은 지속 가능성과 환경 관리에 대한 헌신입니다.녹색 공간, 친환경 아키텍처 및 혁신적인 에너지 제조 이니셔티브를 통해 개발은 생태 발자국을 최소화하면서 주변 환경과 조화를 이루기 위해 노력하고 있습니다.방콕의 최신 도시 목적지 인 방콕 세계는 끝없는 가능성과 잊을 수없는 경험을 약속합니다.당신이 안목있는 여행자, 정통한 쇼핑객이든, 단순히 사치와 흥분의 맛을 추구하든, 방콕 세계를 방문하는 것은 지속적인 인상을 남기고 평생 소중히 추억을 만들어 내야합니다.
밤에는 매우 아름답고 깨끗하고 많은 주차장을 방문해야합니다.","월요일 : 오전 11시 - 오후 7시
화요일 : 오전 11시 - 오후 7시
수요일 : 오전 11시 - 오후 7시
목요일 : 오전 11시 - 오후 7시
금요일 : 오전 11시 - 오후 7시
토요일 : 오전 11시 - 오후 7시
일요일 : 오전 11시 - 오후 7시","Tourist_attraction, point_of_interest, 설립",Yes
Talat Noi,"22 Charoen Krung Road, Khwaeng Talat Noi, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand",4.4,13.7340836,100.5121079,"Talat Noi는 방콕에서 가장 과소 평가 된 지역 중 하나이지만 마음과 영혼입니다.우리는 스쿠터 오토바이에서 사진을 찍거나 커피를 마시거나 세부 사항을 존경하기 위해 때때로 멈췄다.당신이 노련하고 매우 신중한 라이더가 아닌 한 모든 사람이 좁고 좁은 거리에서 오토바이를 사용하는 것이 좋습니다.힙 스터 그대로,이 고대 동네는 어울리고 커피 호기심을 시험해보고 현지인들과 함께 동료 예술가 관광객들과 어울릴 수있는 좋은 장소입니다.
초콜릿 전문가로서 나는 정말로 방문하고 차가운 음료 초콜릿을 방문하기에 놀라운 곳이라고 말할 수 있습니다.그들은 내가 정말로 감사하는 다른 지역의 많은 품종을 가지고 있습니다. 물론 평소와 같이 항상 100 개를 가져 가서 초콜릿의 품질을 느낄 수 있기 때문입니다.당신을 만나서 반가 웠고 초콜릿 개발에 도움이 필요하면 그곳에서 일한 사람은 내 번호를 가지고 있습니다.IG Taucherlichocolate를 확인하고 태국의 초콜릿 브랜드도 원한다면
Talat Noi에서 3 시간 동안 걷고 탐험 한 후 BKK 의이 오래된 지역에 대한 소개를 읽었습니다.거리 예술은 유일한 드로잉 팩터가 아니며 카페의 다른 특성은 내가 그려진 이유였습니다.게다가 다른 구석에 잡아 당기는 매우 합리적인 가격으로 전통적인 음식이 많이 있습니다..더 많은 지역 주민과 관광객 들이이 지역을 확인하면서 가격이 3 배가되기를 바랍니다.
방콕의 가장 오래된 지역 중 하나.매우 깨끗하게 유지됩니다.거리 예술은 매우 아름답습니다.좋은 사진을 찍을 수있는 완벽한 장소.비디오를 확인하십시오.
방콕의 멋진 지역을 볼 수 있습니다.많은 거리 예술과 인근 지역의 많은 자동차 부품.많은 좁고 오래된 골목이 걸어 다니며 꽤 많은 레스토랑과 코피 테아 상점이 있습니다.여기로 가서이 지역을 철저히 탐험하기 위해 4560 분을 소비 할 것으로 예상하십시오.당신이 거리 예술가라면 확실히 여기로 가십시오.",운영 시간이 없습니다,"Tourist_attraction, point_of_interest, 설립",Yes
Bangkok Hangover Tour,"23 Soi Cowboy Suite 101, ถ. สุขุมวิท แขวงคลองเตยเหนือ เขตวัฒนา กรุงเทพมหานคร 10110, Thailand",4.3,13.737025,100.562267,"Expedia를 통해이 투어를 예약했으며 투어 회사는 호텔 픽업을 확인하기 위해 이메일, 전화 또는 WhatsApp 메시지에 응답하지 않았습니다.나는 지시 된 시간에 호텔에서 기다렸다가 그들은 나를 데리러 가지 않았다.나는 Expedia를 통해 환불을 받으려고 노력했고 그들은 공급 업체가 거절했다고 말했다.이 회사는 사기라고 생각합니다.내 신용 카드로 지금 싸우고 있습니다.
사진이 그 장소에 대해 알아야 할 모든 것을 말해줍니다.
이 숙취 투어는 2018 년에 매우 재미 있었지만 이번에는 시간과 돈 낭비였습니다.그들은 우리를 지루한 Patpong 박물관과 그 다음 많은 스트립 조인트로 데려갔습니다.호스트는 2 명의 젊은이 였지만 친절하지만 매우 조용하고 어색했습니다.우리는 실제로 여행을 일찍 그리고 왼쪽으로 끝내라고 요청했습니다.나는이 투어를 추천하지 않는다.
아내와 나는 AUS의 숙취 투어를 예약했습니다. 우리가 무엇을 경험했는지 잘 모르겠습니다.
우리가 여행 가이드 Ayam에 의해 수집 된 순간부터 우리는 로열티처럼 취급되었습니다.Ayam은 우리가 방문한 곳 어디에서나 VIP 치료를 받고, 안전을 보장하며, 장소에서 쇼와 기대를 설명했습니다.나는이 투어에 대해 더 높이 격려 할 수 없다.감사합니다 Ayam.
영화와 관련이 없었습니다.매우 흥미롭고 확실하지만 광고 된대로 전혀 아닙니다.그들은 코비드 후에 그것을 변경했습니다.","월요일 : 오후 12시 - 오전 12:00
화요일 : 오후 12시 - 오전 12:00
수요일 : 오후 12시 - 오전 12:00
목요일 : 오후 12시 - 오전 12:00
금요일 : 오후 12시 - 오전 12:00
토요일 : 오후 12시 - 오전 12:00
일요일 : 오후 12시 - 오전 12:00","Tourist_attraction, travel_agency, point_of_interest, 설립",Yes
King Prajadhipok Museum,"2 Lan Luang Rd, Khwaeng Wat Sommanat, Khet Pom Prap Sattru Phai, Krung Thep Maha Nakhon 10100, Thailand",4.7,13.7561405,100.5064072,"나는이 박물관을 즐겼다.입장료가 없었습니다. 방문자 로그를 작성하면됩니다.오토바이 나 자동차가 있으면 뒷면에 무료 주차장도 있습니다.박물관은 잘 배치되어 적절하게 선별되었습니다.나는 시암 왕국, Prahadjipok 왕과 그의 가족과 현재 정부 헌법 군주국이 어떻게 형성되었는지에 대해 많은 것을 배웠습니다.우리는 유일한 관광객 이었으므로 우리는 박물관을 우리 자신에게 가지고 있었고 우리에게 붙잡는 고등학교 아이들 그룹이있었습니다.하루의 몇 시간을 채우기 위해해야 ​​할 일을 찾고 있다면이 박물관을 방문하는 것이 좋습니다.
나는이 장소가 존재한다는 것을 몰랐다. 나는 퀸즈 갤러리를 향해 걸어 가고 있었고 박물관은 인접한 거리에있다.
무료로 입장 할 수 있습니다. 당신은 당신의 소지품을 모두보아야합니다. 당신은 건물에 전화를 걸 수 있습니다. 당신은 위대한 삼촌의 삶에서 3 층을 자유롭게 탐험 할 수 있습니까?태국의 현재 왕.
첫번째?박물관을 포기하기 위해 박물관은 3 명의 나이가 많은 합법적 인 형제를 가진 태국 군주가 처음으로 왕이되어서는 안된 태국 군주의 삶을 정말로 흥미롭게 표현합니다.
나는 태국이 아니고 20 분 안에 외출을 기대했다. 나는 90 년 동안 거기에 있었다
나는이 박물관을 좋아한다.그림을보고 왕과 퀸 라마 8 세의 역사를 배우십시오.
태국의 Prajadhipok Museum은 숨겨진 보석으로, Prajadhipok Rama VII 왕의 매혹적인 역사와 태국의 헌법 군주제로의 전환에 대한 깊은 다이빙을 제공하는 숨겨진 보석입니다.박물관은 잘 보존 된 유물, 사진 및 개인 품목으로 방문객들에게 왕의 삶과 통치를 친밀한 모습을 보여줍니다.전시회는 유익하고 유명하며 매력적이며 역사 애호가에게 완벽한 중지가됩니다.건물 자체는 멋진 건축물이며 평화로운 분위기는 전반적인 경험을 더합니다.태국의 풍부한 역사에 관심이있는 사람에게는 적극 권장됩니다!
방콕의 King Prajadhipok 박물관은 태국의 역사와 Prajadhipok 왕의 삶을 매혹적으로 엿볼 수 있습니다.박물관 입국은 무료이며 AC 내부가 완전히 폭발하여 일하고 있으므로, 옷을 입은 적절한 방문객들이 태국의 마지막 절대 군주 인 Prajadhipok 왕의 통치를 보여주는 다양한 전시회를 탐색 할 수 있는지 확인하십시오.개인 인공물과 사진에서 멀티미디어 프레젠테이션에 이르기까지 박물관은 시대의 생생한 그림과 왕이 통치하는 동안 왕이 직면 한 도전을 그립니다.전반적으로, King Prajadhipok 박물관은 역사 애호가들과 태국의 정치적 진화에 대해 궁금한 사람들을위한 가치있는 방문입니다.잘 알려진 전시회, 지식이 풍부한 직원 및 고요한 분위기는 태국 역사상 중요한시기에 빛을 비추는 풍부한 경험을 만듭니다.","월요일 : 폐쇄
화요일 : 오전 9시 - 오후 4시
수요일 : 오전 9시 - 오후 4시
목요일 : 오전 9시 - 오후 4시
금요일 : 오전 9시 - 오후 4시
토요일 : 오전 9시 - 오후 4시
일요일 : 오전 9시 - 오후 4시","Tourist_attraction, 박물관, point_of_interest, 설립",Yes
Na Phra Lan Tunnel Gate 1,"QF3R+7P8, Na Phra Lan Rd, Khwaeng Phra Borom Maha Ratchawang, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.8,13.7531627,100.4918176,"깨끗한 공중 화장실을 찾는 가장 좋은 위치.긴 산책 시력을보고있는 후 그룹 모임과 휴식을위한 넓은 에어컨 홀.
여기 터널은 매일 오전 8 시부 터 열립니다.많은 예술이있는 넓은 공간은 벽을 따라 작동합니다.완전히 에어컨이 완비 될 때 외부의 열에서 냉각하기에 훌륭한 장소.
이 터널은 여름에는 실제적인 절약 장치입니다. 여기에 완전히 냉각되어야한다면 AC와 큰 공간이 좋은 곳입니다.에어컨과 넓은 지역이 있기 때문에 편안하게 휴식을 취할 수 있습니다.
뜨거운 화창한 날에 CityTemples 여행 후 짧은 휴식을 취하기에 좋은 곳.매우 깨끗하고 크고 앉아서 앉아 휴식을 취할 수 있습니다.그들은 화장실을 식히기 위해 에어컨이 있습니다.","월요일 : 오전 8시 - 오후 6시
화요일 : 오전 8시 - 오후 6시
수요일 : 오전 8시 - 오후 6시
목요일 : 오전 8시 - 오후 6시
금요일 : 오전 8시 - 오후 6시
토요일 : 오전 8시 - 오후 6시
일요일 : 오전 8시 - 오후 6시","Tourist_attraction, point_of_interest, 설립",Yes
Saranrom Palace,"QF2V+4RV, Thanon Sanam Chai, Khwaeng Phra Borom Maha Ratchawang, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.5,13.7503515,100.4945525,"이 지역에서 걸어 다니는 것은 매우 아름답습니다. 매우 깨끗하고 MRT 기차역에 도착하기가 매우 쉽습니다.당신은 서로 매우 가까운 오래된 궁전 인 에메랄드 부처 사원을 방문 할 수 있습니다.
궁전 자체로 갈 수 없습니다.그러나 당신은 왕의 동상에서 사진을 찍을 수 있습니다.19 세기에 태국어가 서구 세력의 식민지로부터 자신을 방어하기 위해 스스로 서구화를했을 때 건축 된 정말 좋은 건축 건물.
정원과 좌석이있는 아름다운 궁전.당신은 궁전 안에 들어갈 수 없으므로 실제로는 언제든지 여기를 방문 할 수 있습니다!
아름다운 궁전은 국가 고위 인사를위한 주 거주지가되었습니다. e.g.일본의 왕자, 그리스 및 차르 니콜라스 II.나중에 궁전은 외무부 사무소로 사용됩니다.ASEAN 선언은 1967 년 인도네시아, 말레이시아, 필리핀, 싱가포르 및 태국에 의해 1967 년에 서명되었습니다.
그랜드 팰리스에 가기 전이나 후에 사진을 찍고 휴식을 취하기에 좋은 곳","월요일 : 오전 7시 30 분 - 오후 4시 30 분
화요일 : 오전 7시 30 분 - 오후 4시 30 분
수요일 : 오전 7시 30 분 - 오후 4시 30 분
목요일 : 오전 7시 30 분 - 오후 4시 30 분
금요일 : 오전 7시 30 분 - 오후 4시 30 분
토요일 : 오전 7시 30 분 - 오후 4시 30 분
일요일 : 오전 7시 30 분 - 오후 4시 30 분","Tourist_attraction, point_of_interest, 설립",Yes
Viewing Point,"89 Maha Rat Road, Khwaeng Phra Borom Maha Ratchawang, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.2,13.7448659,100.4909543,"좋은 시점은 번개가 더 나은 장면을 만들기 때문에 야간 시간 동안 사진을 캡처 할 수 있습니다.
이 시점에서 2030 분을 소비 할 수 있습니다
특히 야간 밤에는 강을 가로 지르는 은행의 조명을 포착하고 멋진 Wat Arun Ratchawararam Ratchawaramahawihan.하지만 오, 거기에 너무 많은 사람들이 있습니다!모든 여유 공간이 찍히기 때문에 난간에 도착하는 것은 불가능한 것 같습니다.방문 할 때 염두에 두십시오.
너무 아름다운 곳은 좋고 평화로운 곳입니다.당신은 부부로 와서 여기에 앉아 밤에 관광지를 시도해야합니다.
Wat Arun과 무료에서 가장 인기있는 장소 중 하나입니다.주차 공간이 없으므로 대중 교통이나 도보로 여기에 도착하는 것이 좋습니다.또한이 위치는 강을 건너 강의 반대편에있는 Wat Arun으로 향하는 것이 아닙니다.당신은 그것을 위해 Thatien Pier에 가야하며, 510 분 거리에 걸어 가면 1 인당 5 bht가 소요됩니다.메인 도로에는 찢어 지거나 관광객을 사기를 좋아하는 주 도로에 많은 툭툭과 택시 운전사가 많이 있습니다.그들의 제안에주의를 기울이거나 가능하다면 피해야합니다.
와트 아룬 사원을 볼 수있는 좋은 장소.좋은 사진에도 적합합니다.","월요일 : 24 시간을 엽니 다
화요일 : 24 시간 영업
수요일 : 24 시간을 엽니 다
목요일 : 24 시간 영업
금요일 : 24 시간 영업
토요일 : 24 시간을 열었습니다
일요일 : 24 시간 영업","Tourist_attraction, point_of_interest, 설립",Yes
King Rama VI Monument,"192 Thanon Rama IV, Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",4.4,13.7299508,100.5376744,"Lumphini Park의 주요 입구 바로 앞쪽과 Silom MRT 역 외부의 큰 동상.그룹에게는 좋은 회의 지점 일 수 있습니다.잡고 택시는 여기에서 찾을 수 있습니다.참으로 좋은 곳.
이 동상은 Lumphini Park의 입구에서 키가 크게 서 있습니다.큰 지역, 앉아있는 장소 및 방콕 도시와의 큰 연결성.
Tuktuk과 택시는 이것 근처에서 찾을 수 있습니다.
라마 VI 기념비 왕.
Silom Corner의 훌륭한 랜드 마크.
2023 년 12 월 13 일
기념비는 멋져 보입니다.그러나 Lumpini Park가 옳습니다. 그것은 아침 달리기를 위해 방문 할 가치가 있거나 오후 산책 할 가치가 있습니다.
런던의 하이드 파크 (Hyde Park) 또는 뉴욕의 센트럴 파크 (Central Park)를 생각할 때 룸피니 파크 (Lumpini Park)는 방콕에서 많은 곳을 방문하는 곳입니다.사람들은 저녁과 주말에 Runninf를 위해 여기에있을 것입니다.또한 외로울 때 오리 보트를 타자.방콕에서 좋은 하루 되세요.","월요일 : 24 시간을 엽니 다
화요일 : 24 시간 영업
수요일 : 24 시간을 엽니 다
목요일 : 24 시간 영업
금요일 : 24 시간 영업
토요일 : 24 시간을 열었습니다
일요일 : 24 시간 영업","Tourist_attraction, point_of_interest, 설립",Yes
Bang Lamphu Museum,"Thanon Phra Sumen, Khwaeng Chana Songkhram, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.5,13.7635958,100.4963244,"어린이와 젊은 십대들을위한 훌륭한 박물관.돈과 기본 경제학을 다루는 과정은 다루어집니다.성인도 박물관을 즐길 수도 있습니다.불행히도, 학습에 사용되는 일부 기계는 내가 방문했을 때 작동하지 않았습니다.2023 년 6 월
가장 작고 세련된 커뮤니티 리빙 박물관 중 하나입니다.우리가 아는 한, 그들은 정부라는 것이지만 서비스는 가장 환영하고 가장 많은 지식이 많은 직원들로 가득 차 있습니다.적극 권장됩니다.
Bang Lamphu Museum은 Phra Sumen Road에 위치하고 있으며 Phra Artit Road에서 걸어 갈 수 있습니다.박물관은 매우 현지적이지만 놀랍습니다.이 공간은 태국에서 내가 가장 좋아하는 박물관 중 하나 인 것 같습니다.1 시간 투어를 제공하는 Docent의 티켓 가격은 30 바트입니다.투어는 30 분마다 진행되며 각 투어 용량은 최대 810 명입니다.이 투어는 태국어를 기반으로하지만 일부 고고 학적 발견의 캡션은 영어에 대한 설명으로 이루어질 수 있습니다.박물관은 우리에게 시장 판매와 지구가 알려진 방글럼 옛 시절에 대한 매혹적인 이야기를 보여줍니다.또한 토지가 때때로 개발 된 방법과 니켈 코인이 예전부터 어떻게 만들어지고 사용되는지에 대한 역사 학습 부분도 있습니다.모든 페니의 가치가있는 절대적인 훌륭한 박물관.Hisher 가족 구성원이 40S50 년대에 여기에 사는 경우 일부 방문객은 처음부터 끝까지 그 ""향수감""에서 영감을 얻을 것입니다.여전히 사진은 허용됩니다.
방콕 올드 타운과 오래된 방글럼 후 지역의 역사를 알려주는 멋진 박물관.그들은 또한 좋은 영어 말하기 가이드와 함께 가이드 투어를 제공합니다.최상층에서는 Rama 8 서스펜션 브리지와 근처의 오래된 요새의 좋은 파노라마 전망을 얻을 수 있습니다.적극 권장합니다.
멋진 작은 무료 박물관 인프라를 통해 도시에 대한 이야기를 들려줍니다!Khlongs, 벽, 요새 및 문과 같은.모든 비디오를 보면 거의 모든 비디오가 영어 옵션을 가지고 있다면 가장 많은 가치를 얻게됩니다.","월요일 : 폐쇄
화요일 : 오전 8시 30 분 - 오후 4시 30 분
수요일 : 오전 8시 30 분 - 오후 4시 30 분
목요일 : 오전 8시 30 분 - 오후 4시 30 분
금요일 : 오전 8시 30 분 - 오후 4시 30 분
토요일 : 오전 10시 - 오후 6시
일요일 : 오전 10시 - 오후 6시","박물관, Tourist_attraction, point_of_interest, 설립",Yes
Street Cat Mural,"3 Thanon Charoen Wiang, Khwaeng Silom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",4.4,13.719118,100.5175062,"나는 그것이 특별한 것이 없다고 생각합니다... 당신은 여기에 많은 귀여운 길 잃은 고양이를 볼 수 있으며 메시지가 좋습니다!나는이 거리에 멋진 길거리 음식도 많이 가지고 있다는 것을 알았습니다. 그것은 멋진 벽화와 멋지고 무작위적인 사진 OP입니다.그것은 잘 먹이고 사랑받는 것처럼 보이는이 지역에 친절한 행복한 거리 고양이가 많이 있습니다.
근처에 있지 않으면 약간의 유지 보수가 필요합니다. 건너 뛰어야합니다.
간음 고양이를 입양하십시오.생명을 구하십시오.
사랑스러운",운영 시간이 없습니다,"Tourist_attraction, point_of_interest, 설립",Yes
Yaowarat (Chinatown),"PGR5+4W6, Yaowarat Rd, Khwaeng Samphanthawong, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand",4.4,13.7402796,100.5097677,"방콕 차이나 타운은 방콕의 중심부에서 진정한 중국 문화 경험을 제공하는 활기차고 번화 한 지역입니다.거리는 화려한 상점, 거리 공급 업체 및 내가 가진 최고의 길거리 음식을 제공하는 맛있는 음식 마구간으로 가득합니다.딤섬에서 국수에 이르기까지 모든 사람을위한 것이 있습니다!
분위기는 활기차고, 특히 네온 조명이 켜지는 밤에는 저녁 산책과 사진을위한 훌륭한 장소입니다.많은 전통적인 상점과 시장도 허브에서 기념품에 이르기까지 모든 것을 판매합니다.특히 다양한 문화를 탐험하고 새로운 음식을 먹는 것을 좋아한다면 차이나 타운을 방문하는 것이 좋습니다!
오후 7 시경 방콕 차이나 타운 야오와 라트를 걷는 것은 다른 경험이었습니다!거리 전체는 에너지, 생생한 조명 및 공기를 채우는 길거리 음식의 향기로 살아있었습니다.내가 보았을 때마다, 갓 만든 딤섬에서 유명한 해산물과 볶음에 이르기까지 다양한 현지 음식을 제공하는 번화 한 음식 마구간이있었습니다.맛의 다양성과 풍부함은 훌륭했고 진정한 요리 모험처럼 느껴졌습니다.분위기는 현지인과 관광객 모두와 함께 윙윙 거렸다.전통적인 중국 랜턴은 거리를 불고 문화적 매력을 더했습니다.나에게 실제로 눈에 띄는 것은 군중 속에서도 그것이 얼마나 환영하고 안전하다고 느꼈는지였습니다.에너지는 긍정적이었고, 음식에서 사원과 현지 공급 업체에 이르기까지 모든 모퉁이에서 태국과 중국 문화의 조화를 느낄 수있었습니다.Yaowarat은 방콕에있는 경우, 특히 거리가 생겨나는 저녁에 꼭 꼭 가서 꼭 꼭 가서.여기 음식, 쇼핑, 또는 대기에 담그는 것이 잊을 수없는 경험입니다.여기에서 몇 시간을 보내는 것이 좋습니다. 후회하지 않을 것입니다!
활기차게 바쁜 분위기 여기에서 당신은 확실히 음식의 시력을 즐길 것입니다!취향에 따라 시도 할 수있는 많은 옵션이 있습니다.야간에 방문하는 것이 좋습니다.
차이나 타운은 방콕에있는 동안 필수품입니다.우리가 그곳에있을 때 비가 내렸지 만 사람들 이이 지역을 침수하는 것을 막을 수는 없었습니다.Yaowarat의 메인 스트리트는 현지 음식 공급 업체로 가득했습니다.평소보다 조금 비싸지 만 시도해 볼 가치가 있습니다.모든 것이 맛있었습니다!!!
놀라운 길거리 음식, 배를 가져옵니다.여기에서 좋은 일이기 때문에 약간의 연구를 수행하십시오.나는 오후 8시에 갔다. 그리고 그것은 여전히 ​​풀 스윙에 있었다.당신이 당신의 음식을 사랑한다면 이것을 그리워하지 마십시오.","월요일 : 24 시간을 엽니 다
화요일 : 24 시간 영업
수요일 : 24 시간을 엽니 다
목요일 : 24 시간 영업
금요일 : 24 시간 영업
토요일 : 24 시간을 열었습니다
일요일 : 24 시간 영업","Tourist_attraction, point_of_interest, 설립",Yes
Bangkok City Pillar Shrine,"Lak Muang Rd, Khwaeng Phra Borom Maha Ratchawang, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.8,13.7525651,100.4940402,"방콕의 주요 장소 중 하나는 사람들이 공로를 만들고 비즈니스 성공을 위해기도 할 수있는 주요 장소 중 하나입니다.
건축은 여기서 정말 좋습니다.
나는 또한 사람들에게 향과 양초를 태우지 말라고 요청함으로써기도를 더욱 지속 가능하게 만드는 방식을 좋아합니다.의식의 일부로 재사용하십시오.재료의 오염과 사용을 줄입니다.방콕은 너무 많은 아름다운 건축물을 가지고 있으며, 이것은 그 중 하나입니다.현지인들과 불교 여행자들은 여기에 와서 신사를 제공합니다.그것은 길 건너편 그랜드 팰리스와 국방부 옆에 편리하게 위치하고 있습니다.팔로워를 사고, 옆문 입구 건물, 첨탑 기둥 또는 1 층 텐트에서 제공하고기도 할 수 있습니다.그들은 또한 그랜드 팰리스 방향 옆에 SMLL 매력 식물과 꽃밭이 있습니다.방문을 적극 권장합니다.멋진 장소!!!태국 지역 주민들은 특히 새해 Hoilday 이후에 행운과 번영을 위해 1 년에 한 번 BKK City Pillar Shrine을 방문하고 존중한다고 생각합니다.약 60 개의 태국 바트를 위해 내부의 기둥을 묶기 위해 꽃이 몇 가지 화려한 로프를 구입할 수 있습니다.지침이 제공됩니다.
매우 멋진 인신 매매 사이트, 불교 및 세속적 인 믹스.도시 기둥이 덮여 있습니다.작품은 화려한 태국 스타일입니다.적절하게 옷을 입으십시오.그렇습니다. 옆집에 다른 훌륭한 관광지를 본 후에도 방문 할 가치가 있습니다.
City Pillar Shrine은 방콕의 수많은 불교 숭배 장소 중 하나입니다.그것은 성전이 아니라 그 이름이 말한 것처럼 신사이며 현지 사람들 사이에서 인기가 있습니다.City Pillar Shrine은 관광 관점에서도 전혀 쓸모가 없으므로 신사 근처에 있고 너무 바쁘지 않은 경우 방문을 위해 순간을 보내십시오.","월요일 : 오전 6시 30 분 - 오후 6시 30 분
화요일 : 오전 6시 30 분 - 오후 6시 30 분
수요일 : 오전 6시 30 분 - 오후 6시 30 분
목요일 : 오전 6시 30 분 - 오후 6시 30 분
금요일 : 오전 6시 30 분 - 오후 6시 30 분
토요일 : 오전 6시 30 분 - 오후 6시 30 분
일요일 : 오전 6시 30 분 - 오후 6시 30 분","Tourist_attraction, place_of_worship, point_of_interest, 설립",Yes
