이름,주소,평점,위도,경도,리뷰,영업시간,카테고리,핫플레이스여부
Brooklyn Bridge,"New York, NY 10038, USA",4.8,40.7060855,-73.9968643,"즐거운 쇼핑을 한 후, 동생과 나는 대기 시간 비행 전에 인도로 돌아 오기 전에 상징적 인 브루클린 다리를 방문하기로 결정했습니다!나는 8 년 전에 브루클린에 갔지만 동생에게는 처음 경험이었고 절대적으로 아슬 아슬했습니다!전망은 믿어지지 않으며 일요일이되면 거대한 군중의 에너지가 더욱 특별 해졌습니다.우리 여행을 마무리하는 완벽한 방법입니다!미국을 사랑해!브루클린 브리지는 맨해튼과 브루클린을 연결하는 상징적 인 랜드 마크로 뉴욕시를 방문하는 사람에게는 꼭 꼭 맞습니다.1883 년에 완성 된 이곳은 미국에서 가장 오래된 서스펜션 브리지 중 하나이며 멋진 고딕 스타일 타워와 복잡한 케이블 디자인으로 유명합니다.다리를 가로 질러 걷는 것은 맨해튼 스카이 라인, 이스트 리버, 자유의 여신상을 숨막히는 전망을 제공합니다.다리는 약 1, 834 미터 5, 989 피트에 걸쳐 있으며 보행자 보도가있어 경치를 즐기면서 느긋하게 산책 할 수 있습니다.도시가 따뜻한 빛으로 목욕을 할 때 일출이나 일몰 중에 특히 아름답습니다.또한, 다리는 뉴욕의 발전의 중추적 인 부분이자 혁신의 상징이었던 풍부한 역사를 가지고 있습니다.Brooklyn Bridge는 사진을 찍거나보기를 즐기든지 잊을 수없는 경험입니다!
브루클린 브리지는 뉴욕에있는 동안 시간이 있다면 방문하기에 좋은 랜드 마크입니다.도시 스카이 라인과 강의 전망은 특히 당신이 걸어 가면서, 특히 성수기에는 무거운 군중을 준비하는 경우 훌륭합니다.잘 알려진 곳이지만 역사적 중요성과 견해를 넘어서는 경험에 대해 특별히 특별한 것은 없습니다.당신이 관광에 빠지면, 방문 할 가치가 있지만, 당신이 시간이 부족하다면 나는 내 길을 벗어나지 않을 것입니다.그럼에도 불구하고 뉴욕의 상징적 인 부분이므로 목록을 확인하는 것이 좋습니다.
브루클린 다리를 가로 질러 걷는 것은 잊을 수없는 경험이었습니다!뉴욕에서 가장 상징적 인 랜드 마크 중 하나이며 전망은 절대적으로 놀랍습니다.그것은 꽤 혼잡했지만, 그것은 인기있는 장소에서 기대 될 것입니다.군중에도 불구하고, 그것은 매우 즐겁고 훌륭한 운동이었습니다.역사, 건축 및 풍경의 조화로 인해 산책이 그만한 가치가있었습니다.Id는 확실히 시간을내어 전망에 담그고 다리의 놀라운 단면을 포착하는 것이 좋습니다.
브루클린 브리지 (Brooklyn Bridge)는 뉴욕시의 스카이 라인과 이스트 리버 (East River)의 멋진 전망과 함께 경치가 좋고 기억에 남는 산책을 제공합니다.사진에 적합하고 활기찬 분위기에 몸을 담그는 데 적합하며 도시를 탐험하는 사람에게는 꼭 가루입니다.브루클린 브리지를 가로 질러 걷는 것은 잊을 수없는 경험입니다!한쪽에 맨해튼의 스카이 라인이 있고 다른쪽에는 브루클린이있는 이스트 리버의 전망은 단순히 놀랍습니다.역사와 건축의 완벽한 조화로 많은 사진 기회가 있습니다.경로는 워커와 자전거 운전자를 모두 수용 할 수있을 정도로 넓어서 쾌적하고 편안한 여행을 만듭니다.당신 이이 지역에 있다면, 맨해튼 Bridgethis를 귀찮게하지 마십시오.가능한 경우 두 가지 방법을 모두 걸어야합니다. 모든 각도에서 전망을 즐기십시오!",운영 시간이 없습니다,"Tourist_attraction, 경계표, point_of_interest, 설립",Yes
Summit Rock,"Central Park W, New York, NY 10024, USA",4.7,40.7831954,-73.9700393,"방문객들은 남쪽 경사면으로 조각 된 석조 계단을 여행하여 최고점에서 비스타를 즐기거나 잔디밭에서 햇볕을 쬐거나 남쪽과 동쪽의 나무가 우거진 경사면을 볼 수있는 돌 원형 극장에 앉아 있습니다.
센트럴 파크가 설립되기 전에 Summit Rock은 1825 년부터 1857 년까지 서부 80 년대에 존재했던 아프리카 계 미국인 공동체 인 Seneca Village에서 두드러진 특징이었습니다.
Rock Outcrop은 Seneca Village와 Hudson River의 서쪽과 뉴저지 언덕 너머를 포함한 모든 방향으로 전망을 명령했습니다.83rd Street의 복도를 통해 강을 볼 수 있습니다.센트럴 파크가 건설되었을 때,이 고도는 디자이너 인 Frederick Law Olmsted와 Calvert Vaux가 운송 및 보행자 간과를 건설 할 수있는 자연스러운 장소로 만들었습니다.
작은 좌석은 Summit Rock 옆에 있습니다. 제가 가장 좋아하는 장소 중 하나입니다.조용한.평화로운.주변 아키텍처의 멋진 전망.앉아서 생각하기에 좋은 곳입니다
불행히도 여름 시간은 나무와 초목이 전망을 차단하므로 하늘 선을 보는 데 좋지 않습니다.
이 상징적 인 공원의 가장 높은 부분을 방문합니다.방문하는 것이 좋습니다.별 다섯 별.
인접한 지역의 전망을 갖춘 센트럴 파크의 조용한 곳은 작은 모임을위한 훌륭한 공간이 있습니다.","월요일 : 오전 6시 - 오전 1시
화요일 : 오전 6시 - 오전 1시
수요일 : 오전 6시 - 오전 1시
목요일 : 오전 6시 - 오전 1시
금요일 : 오전 6시 - 오전 1시
토요일 : 오전 6시 - 오전 1시
일요일 : 오전 6시 - 오전 1시","Tourist_attraction, 공원, point_of_interest, 설립",Yes
SeaGlass Carousel,"Water St &, State St, New York, NY 10004, USA",4.5,40.7021532,-74.0150019,"이것은 아주 좋은 회전 목마이며 어린이와 성인 모두를 타십시오.당신은 빛나는 물고기 안에 앉을 수 있으며 음악을 연주하여 마법의 경험이되었습니다.원의 물고기 안에 앉아 위아래로 움직입니다.
너무 재미 있고, 직원이 실제로 최고입니다!그들은 당신을 집에서 꽤 느끼게 할 것이고, 실제로 회전 목마에서 방황하는기도하는 만티를 얻도록 도와 주면 선이 꽤 오래 걸릴 수 있습니다.최대 30 분 이상 기다려 날씨가 좋습니다.우리가 마지막으로 갔을 때 타는 것은 숙박에서 끝까지 3 분도 채 걸리지 않았습니다.티켓은 매우 저렴하지만 티켓 당 6 개, 12 개월 이하는 무료이며 성인의 무릎에 있어야하며 42 인치 미만의 사람도 마찬가지입니다.티켓은 공연장에서만 구매할 수 있습니다.
혼자 또는 다른 나이에 좋은시기에 좋습니다. 가장 좋은 시간은 햇빛이 내려지고 회전 목마의 색상이 더 밝아서 매우 저렴합니다.
Whitehall St Station의 MTA 교통 R 또는 W 열차와 가까운 길은 주말에는 서비스를 제공하지 않습니다. 주말에는 1 개의 사우스 페리 스테이션에서 열차 1 개, 스테이 튼 아일랜드 페리의 볼링 그린 스테이션에서 4 또는 5 열차 열차.
좋은 카루셀.내 아들은 그것을 좋아했습니다.리버티 (Liberty Cruise) 동상을 위해 탑승하기 전에 할 수있는 일입니다.","월요일 : 오전 11시 - 오후 7시
화요일 : 오전 11시 - 오후 7시
수요일 : 오전 11시 - 오후 7시
목요일 : 오전 11시 - 오후 7시
금요일 : 오전 11시 - 오후 8시
토요일 : 오전 11시 - 오후 8시
일요일 : 오전 11시 - 오후 8시","Tourist_attraction, point_of_interest, 설립",Yes
The Ride NYC,"W 42nd St, New York, NY 10036, USA",4.2,40.75720949999999,-73.98933099999999,"정말 환상적인 경험입니다!!!!우리는 9 월 28 일 Scrantonwilkes Barre PA에서 NYC를 방문했으며 Scotty는 타는 안주인 중 하나였습니다.뉴욕에서 얼마나 많은 우연의 일치가 일어날 수 있는지 궁금해합니다.당신은 우리가 달 위에 버스를오고 나가는 모든 공연자들에게 깊은 인상을 받았다고 말할 수 있습니다!뉴욕에서 비오는 날이었고 여전히 아름다웠습니다!나는 비가없이 다시 쇼를보기 위해 돌아올 것입니다.
뛰어난!비가 오는 고양이 개 였고이 두 사람은 우리 오후를 구했습니다.놀라운 투어 놀라운 쇼 요소 웃음 노래 노래 춤!우리의 동료 라이더는 더 재미 있었을 것입니다.매우 재미있는!절대적으로 가치가 있습니다!
우리는 최고의 시간을 보냈고 첫 번째를 목격했습니다.우리가 가장 어려운 우리가 여행 전체를 비웃는 우리의 눈 바로 앞에서 화격자에 구토하는 어린이 발사체!!!우리는 가이드, 거리 공연, 노래 및 웃음으로 포효하는 것을 좋아했습니다!우리 가이드는 가족처럼 느껴졌고 너무 재미있었습니다!!!
상충되는 리뷰를 읽은 후이 경험을 스스로 시도하고 싶었습니다.내가 너무 기뻐요.나는 정말 좋은 시간을 보냈습니다.나는 타는 것을 추천한다.나는 거리 공연자들이 즐겁게하고 버스의 내레이터가 유익하고 매력적이라는 것을 알았습니다.그들은 당신이 처음부터 끝까지 웃게 할 것입니다.그렇습니다. 조금 코니 중 일부는 재미를 갖지 않기로 결정했기 때문에 재미가 없다면 아빠는 농담을합니다.경험의 일부인 대화식입니다.거리 공연자들은 훌륭했습니다!타는 시간은 1 시간이 조금 넘으며 전체 시간에 탑승합니다.화장실이나 화장실 브레이크 스톱이 없습니다.따라서 미리 계획하십시오.Viator 앱에서 티켓을 구입했지만 Ride 웹 사이트로 이동하거나 Groupon에서 몇 달러를 절약 할 수 있습니다.예정된 출발 전에 한 시간 정도 예약을 확보하는 데 어려움이 없었으며 몇 가지 옵션이있었습니다.
나는 페이스 북 광고에서 이것이 재미 있었기 때문에 우리가 Go City 티켓에 포함되어 있었기 때문에 그렇게했다.티켓 가격의 절반도 지불하지 않을 것입니다.괜찮은 시간 이었지만, 그것은 확실히 히스테리 적이 아닙니다.도로의 스키트는 센트럴 파크 근처의 여성 가수가 버스 내부에서 너무 큰 소리로 폭발했습니다.다른 가수들은 그렇게 시끄럽지 않았습니다.버스에있는 두 코미디언은 재미 있었고 나는 오히려 도시 주변을 타고 다니면서 재미있는 투어 가이드처럼되었습니다.그들은 실제로 재미 있었을 것입니다. 그들이 길거리의 행동을 멈출 필요가 없다면 히스테리했을 수도 있습니다.",운영 시간이 없습니다,"Tourist_attraction, travel_agency, point_of_interest, 설립",Yes
One World Trade Center,"285 Fulton St, New York, NY 10007, USA",4.8,40.7127431,-74.0133795,"285 Fulton St에 위치한 One World Trade Center는 뉴욕시에서 탄력성과 희망의 강력한 상징입니다.당신이 타워에 접근하는 순간, 눈에 띄는 건축물은 우아함과 힘으로 하늘을 향한주의를 명령합니다.유리 외관은 스카이 라인과 주변 지역을 반영하여 역동적 인 시각적 경험을 만듭니다.내부의 One World Observatory는 마일로 뻗어있는 숨막히는 파노라마 전망을 제공하여 방문객들은 독특한 유리한 지점에서 도시의 광대 함을 감상 할 수 있습니다.엘리베이터는 스릴 넘치는 오르막을 제공하여 뉴욕의 역사를 통한 멀티미디어 여행을 보여줍니다.전망대의 몰입 형 전시회는 도시 이야기와의 연결과 갱신 여정을 심화시킵니다.랜드 마크의 멋진 전망을 위해 하루 동안 방문하든, 황금빛 조명으로 목욕을하는 도시가 목욕을하는 일몰 시점에 관계없이, 그 경험은 정말 잊을 수 없습니다.한 세계 무역 센터는 건축의 광채를 대표 할뿐만 아니라 탄력성과 연합을 유쾌하게 상기시켜줍니다.웅장 함을 경험하는 모든 사람들에게 지속적인 인상을 남기는 orthvisit 목적지입니다.
우리는 One World Trade Center를 국가의 손님으로 방문 할 기회가있었습니다.엘리베이터를 가져 가서 뉴욕의 발전을 목격하는 믿을 수없는 경험은 볼 수 있습니다.방문하기에 좋은 곳, 나는 그것이 반드시해야 할 주를 방문하는 사람에게 추천 할 것입니다.
이 새로운 국가 보물을 방문했습니다.우리는 식당을 방문했고 모든 페니의 가치가있었습니다.음식은 많은 옵션으로 매우 좋았으며 메뉴는 온라인으로 제공됩니다.직원들은 매우 전문적이었고 그 경험을 잘 칭찬했습니다.전망은 전 세계의 창보다 낫습니다. 구식 무역 센터 건물은 얇은 창문에 의해 전망이 덜 방해 받았기 때문입니다.당신이보고있는 건물의 방향으로 팬을 둘 수있는 태블릿이 있으며 그것이 무엇인지 식별 ​​할 수 있습니다.매우 좋은 미리보기 비디오가 있지만 두 번째 비디오는 때때로 다른 관광객들에 의해 방해받습니다.
금요일에 72 분짜리 큐를 경험 한 후, 우리는 월요일 0 대기 시간에 여기로 돌아갔습니다!NY를 방문 할 때 가십시오.전망대의 견해는 특히 명확한 전망을 가지고 있어야하며 매우 인상적입니다.전체 방문은 엘리베이터, 소개 비디오 및 360보기에서 시작하여 훌륭한 경험이었습니다.
큰 매력, 대기열은 나쁘지 않았고 우리는 아침 늦게 도착했습니다.엘리베이터 타기는 그 자체로 경험입니다.정상의 전망은 믿을 수없고 붐비지 않을 정도로 큽니다.가격은이 유형의 다른 명소에 비해 매우 합리적입니다.",운영 시간이 없습니다,"Tourist_attraction, point_of_interest, 설립",Yes
Castle Clinton National Monument,"New York, NY 10004, USA",4.4,40.7034401,-74.0168023,"이곳은 주로 리버티와 엘리스 제도에 갈 티켓을 픽업 할 수있는 곳입니다.독일 조상 중 일부를 포함하여 18551890 년부터 7.5 백만 명이 이곳에 도착했지만 내부에는 유물이 몇 개 밖에되지 않았으며 디스플레이가있는 한 객실은 신비롭게 미국의 다른 장소에 대한 정보입니다.나는 여기에 온 일부 조상들의 이름을 찾아 볼 곳이 있다고 생각했지만 아니요.
이곳은 자유의 동상을 위해 페리 티켓을 사는 유일한 진정한 장소입니다.이 장소에 도착하는 것은 말 그대로 워키 토키를 들고있는 모든 빨간색 파란색과 녹색 옷을 입은 사기꾼들과 함께 악몽입니다.그들을 믿지 마십시오!그들은 당신 이이 티켓 카운터에 도착하는 것을 물리적으로 막고시 당국은 그것에 대해 아무것도하지 않습니다.이 사기꾼들은 나쁜 관행을 위해 막대 뒤에 놓여 있어야합니다.이것은 사업, 간단한 사기라고도합니다.이 장소에 도달 할 수 있다면 오늘 많은 사기를 피했습니다.
나는 지금 여기에 몇 번 왔습니다.방문하기에 아주 흥미로운 곳입니다.성은 목재 다리로 연결된 섬 요새로 시작하여 배터리 파크에서 내륙을 시작하는 많은 역사를 가지고 있습니다.그 주위에서 상황이 어떻게 바뀌 었는지 놀랍습니다.
이것은 가치가 있습니다.여기에는 많은 역사가 있습니다.매우 도움이되는 직원이있는 작은 선물 가게도 있습니다.
이 원형 사암 요새는 Castle Clinton 또는 Castle Garden으로도 알려진 맨해튼의 남쪽 끝에있는 배터리 파크에 있습니다.1808 년에 지어진이 랜드 마크는 19 세기 엘리스 섬 앞에서 이민자들을 열었고 비어 가든, 전시장, 극장 및 수족관으로 봉사했습니다.나는 종종 내가 그 지역에있을 때 멈 춥니 다.중앙에 위치한 맨해튼에 위치하고 있습니다.오늘 나는 내 섬 호핑 여행에서 페리로 리버티 아일랜드로가는 페리를 잡기 위해 여기에 있습니다.
역사 애호가를위한 좋은 장소..엘리스 섬과 자유의 여신상에 가면이 기념물에 들러 줄 것입니다.장소의 역사를 묘사 한 멋진 그림이 왔습니다.기념비는 작고 단 하나의 방 만 접근 할 수 있지만 기념비에 들어가면 여전히 마음에들 것입니다.","월요일 : 오전 7시 45 분 - 오후 5시
화요일 : 오전 7시 45 분 - 오후 5시
수요일 : 오전 7시 45 분 - 오후 5시
목요일 : 오전 7시 45 분 - 오후 5시
금요일 : 오전 7시 45 분 - 오후 5시
토요일 : 오전 7시 45 분 - 오후 5시
일요일 : 오전 7시 45 분 - 오후 5시","Tourist_attraction, 박물관, point_of_interest, 설립",Yes
Pier 46 at Hudson River Park,"Hudson River Greenway, New York, NY 10014, USA",4.7,40.7341889,-74.011265,"피자를 먹고 일몰을 보는 사랑스러운 장소.도시에서 매우 평화 롭고 멋진 탈출.얻다.West Village의 어느 곳에서나 가서 Pier 46에 가져와 완벽한 냉기 저녁.산책이나 달리기에 좋습니다.부두를 가로 질러 테이블이 장착되어 있습니다.
Hudson River Park를 따라 산책을 확인하는 좋은 부두
어울리고 허드슨 위에 태양을 보는 것을 볼 수있는 좋은 장소
햇볕에 쬐는 동안 절대적으로 멋진 전망, 물과 물을 가로 질러 도시를 볼 수 있습니다.실망스러워.당신은 그 자체가 아름답고 바닷물을 따라 자전거를 타고 갈 수 있습니다.
허드슨의 프라이팬에서 차가운 행 아웃.음식은 내 입맛에 대한 O. K.였습니다.첫 데이트 또는 그룹 행 아웃에 더 좋습니다.","월요일 : 오전 6시 - 오전 1시
화요일 : 오전 6시 - 오전 1시
수요일 : 오전 6시 - 오전 1시
목요일 : 오전 6시 - 오전 1시
금요일 : 오전 6시 - 오전 1시
토요일 : 오전 6시 - 오전 1시
일요일 : 오전 6시 - 오전 1시","공원, Tourist_attraction, point_of_interest, 설립",Yes
The Metropolitan Museum of Art,"1000 5th Ave, New York, NY 10028, USA",4.8,40.7794366,-73.963244,"메트로폴리탄 예술 박물관 The Met는 뉴욕시의 절대적인 보물이자 꼭 봐야합니다!이 Worldclass Museum은 여러 나라와 시대의 예술, 역사 및 문화를 아름답게 선보이며 모든 사람에게 진정으로 영감을주는 경험을 제공합니다.고대 이집트 유물과 멋진 유럽 그림에서 복잡한 아시아 조각품과 활기찬 현대 미술에 이르기까지 Mets 다양한 컬렉션은 전 세계의 여행과 시간을 통해 당신을 데려갑니다.중동과이란의 예술은 특히이 지역의 풍부한 예술적 전통을 강조하면서 특히 매력적입니다.멋진 페르시아 카펫, 절묘한 세라믹 및 복잡한 서예는 지역 문화 유산을 지역에 엿볼 수 있습니다.광대 한 갤러리를 걷는 것은 다양한 Cultureseach Room의 경이로움을 탐구 할 수 있습니다.박물관 레이아웃을 통해 다양한 주제와 시대를 쉽게 탐색 할 수있어 다양한 문명의 놀라운 장인 정신과 예술적 표현을 감상 할 수 있습니다.당신이 예술 애호가이든, 역사 애호가이든, 호기심이 많든, Met는 모든 방문객을 사로 잡을 무언가가 있습니다.그랜드 건축물과 아름다운 옥상 전망은 경험에 추가되어 박물관 일뿐 만 아니라 문화 모험입니다.보고 흡수하기 위해 시간이 많이 걸리십시오.Met는 단순한 박물관 이상의 예술적 업적을 통한 영감을주는 여정입니다.적극 권장됩니다!
이것은 훌륭한 박물관입니다.당신이 방문한 최고의 방문 중 하나입니다.나는 의상 연구소에서 잠자는 아름다움 전시회에 왔습니다.나는 그것을 입력하기 위해 몇 시간을 기다렸지 만 박물관의 나머지 부분을 볼 수있었습니다.나는 여기서 멋진 하루를 보냈습니다.의상 연구소에 들어가기 위해 라인에서 일한 Quinton에게 감사드립니다.그는 라인이 너무 길어서 QR 코드를 사용하여 입력시기에 알림을받는 시스템이 나에게 새로운 것이었기 때문에 그는 매우 도움이되었습니다.나는 내 장소를 잃었다 고 생각했지만, 그는 나를 다시 궤도에 올렸다.매우 친절하고 전문적입니다.
박물관의 모든 구석 구석을 보려고한다면 미친 넓고 하이킹 트레일.우리는 아마도 75 개의 객실을 방문하고 가장 흥미로운 정보 플라크 만 읽었습니다.이 자체는 3 시간이 걸렸습니다.또 다른 방문이 필요합니다.Met는 당신이 가진 모든 예술 관심사를 수용 할 것이지만 우리는 특히주기 구조실 디스플레이를 좋아했습니다.게다가 당신이 그것을 찾고 있다면 조각상에 대해 무패 될 것입니다.
놀랍습니다.나는 너무 오래 걸리지 않았다!
나에게 가장 중요한 부분은 그들이 가지고있는 패션 전시회 였고 드레스는 너무 시원했습니다!인간의 창의력을 보는 것은 너무 좋았습니다.
볼만한 것이 너무 많습니다.나는 우리가 박물관에있는 것의 일부만 보았을 것입니다.
기사들은 매우 재미 있었고 나는 그림을 좋아했습니다.
온라인으로 티켓을 구입할 수 있습니다.우리가 목요일에 도착했을 때 티켓을 구매하는 긴 줄이있었습니다.온라인으로 티켓을 구매하는 것은 매우 쉬운 과정입니다.박물관은 거대합니다.모든 것을 받아들이려면 며칠이 필요합니다. 푸드 코트와 깨끗한 화장실이 있습니다.내가 가장 좋아하는 부분은 팔과 갑옷이었습니다.그리스와 로마 섹션도 굉장했습니다.","월요일 : 오전 10시 - 오후 5시
화요일 : 오전 10시 - 오후 5시
수요일 : 폐쇄
목요일 : 오전 10시 - 오후 5시
금요일 : 오전 10시 - 오후 9시
토요일 : 오전 10시 - 오후 9시
일요일 : 오전 10시 - 오후 5시","Tourist_attraction, 박물관, point_of_interest, 설립",Yes
Union Square Park,"201 Park Ave S, New York, NY 10003, USA",4.5,40.7358235,-73.9905215,"유지되지 않은 중앙 위치에 주차하십시오.의자와 테이블이있는 그늘진 좌석 공간이 있습니다.작은 스플래시 패드를 포함한 어린이를위한 놀이터가 있습니다.여름에 새로 고침하기에 좋은 곳.
지하철을 빠져 나갈 때 큰 공원.많은 나무와 벤치.더운 여름날 도시에있는 경우 환영하는 그늘이 많이 있습니다.브로드 웨이쪽에 부스가있는 매일 시장.벤치는 공원 주변을 둘러싸고 있습니다.좋은 곳이지만 여기서 나는 결코 안전하다고 느끼지 않습니다.많은 십대 흡연과 노숙자
보통 바쁜 광장... 월요일, 수요일, 금요일 토요일에 신선한 과일 야채가있는 아름다운 농부 시장을 찾을 수 있습니다.
일반 적이지만 아주 좋은 공원.당신은 공간을 좋아하고 한쪽 끝에서 실제로 기후 시계를 체크 아웃 할 수 있습니다. 이것은 내가 한동안 본 가장 흥미로운 작품 중 하나였습니다.가능하다면 방문하십시오.공원에서 충분한 좌석과 휴식을 취할 수있는 공간.
Union Square의 녹색 시장은 훌륭합니다!그들은 유기농과 매우 좋은 가격으로 판매하지만, 당신이 청구되는 것을 조심하십시오!나는 12. 00 항목에 대해 30. 00을 청구했다!","월요일 : 오전 6시 - 오전 1시
화요일 : 오전 6시 - 오전 1시
수요일 : 오전 6시 - 오전 1시
목요일 : 오전 6시 - 오전 1시
금요일 : 오전 6시 - 오전 1시
토요일 : 오전 6시 - 오전 1시
일요일 : 오전 6시 - 오전 1시","공원, Tourist_attraction, point_of_interest, 설립",Yes
Greenacre Park,"217 E 51st St, New York, NY 10022, USA",4.8,40.7562408,-73.9692841,"나는 회당의 작은 개인 공원을 좋아하고 청결과 직원의 친절에 깊은 인상을 받았습니다.도시에서 가장 안전한 성소입니다.그들의 공원 순찰대 원인 놀라운 신사들과 대화를 나누면서, 나는 매일 오전 6시에 거리를 씻는 것에서 하루에 여러 번 공원 청소에 이르기까지 공원을 유지하는 데 어려움을 겪었습니다.청결 외에도 공원의 디자인은 절대적으로 화려합니다.그들은 항상 계절별 식물을 가지고 있고, 나는 벽의 석재 타일을 좋아하며, 물론 공원 뒤의 폭포는 진정 화이트 소음을줍니다.나는 지나갈 때뿐만 아니라 명상하거나 집중하거나 긴장을 풀고 싶을 때뿐만 아니라 여기에옵니다.특히 공원이 덜 바쁠 때, 그것은 내 마음에 너무 많은 평온을 제공합니다.나는 그들의 헌신에 대한 존경과 감사 뿐이며,이 공원을 방문하기에 아름답고 환영하는 장소, 그리고 우리 동네의 안전한 장소로 만듭니다.
Paley Park에서 그리 멀지 않습니다.바쁜 거리 사이에 높은 건물 사이에는 공원과 같은 매우 경치가 좋고 차분한 초상화가 있습니다.회당 바로 옆.크라이슬러 건물에서 도보로 12 분 거리.
거북이 베이의 중심부에 아름다운 숨겨진 오아시스.일요일 오후에는 너무 평화 롭습니다.조용한 순간과 다른 유리한 지점을 즐겼습니다.세 심하게 선별 된 풍경, 구조 및 원예 설계.
이것은 누군가가 방문 할 수있는 가장 사랑스러운 곳 중 하나 여야합니다.주변에는 수많은 의자와 테이블이 있습니다. 2 층에서 물이 떨어지거나 발코니 지역이라고 부르는 것을 볼 수 있습니다.거의 숨겨진 보석처럼 그것을 찾으려고 약간 혼란 스러울 수 있으므로 입구가 어떻게 보이는지 제안했습니다.쓰레기통이 주변에 있습니다. 대부분은 물이 많이 떨어지는 소리로 대부분 조용합니다.차분한 시간이 필요하거나 자신에게 시간이 필요하다면 나는 확실히 방문 할 것입니다.그것이 당신이 가진 끔찍한 행운의 원인을 비가 내리기 시작한다면, 또는 태양은 내가 전에 언급했듯이 발코니가 밝아지고 지붕이 있습니다.
8624
NYC 한가운데의 아름다운 녹색 탈출구.완전 무료, 커피를 어딘가에 가져 와서 뷰와 물 소리를 즐길 수 있습니다.너무 상쾌하고 화려합니다.","월요일 : 오전 8시 - 오후 8시
화요일 : 오전 8시 - 오후 8시
수요일 : 오전 8시 - 오후 8시
목요일 : 오전 8시 - 오후 8시
금요일 : 오전 8시 - 오후 8시
토요일 : 오전 8시 - 오후 8시
일요일 : 오전 8시 - 오후 8시","공원, Tourist_attraction, point_of_interest, 설립",Yes
Door to Nowhere,"156 W 42nd St, New York, NY 10036, USA",4.2,40.75563889999999,-73.9863542,"그것은 열려 있습니다.지하철 아래의 문.비 감각!
진정으로 친절하고 마음을 불는 경험 중 하나입니다.당신 이이 지역에 있다면, 이것은 온 가족의 매력을보아야합니다.
이 문은 내 우울증을 치료하지 않았습니다.내가 할 수 있다면 반 별
당신은 관광객들이 재미있는 것을 본다..닫힌 문에 대해 재미있는 것은 무엇입니까?.?이것이 우리가 Nyorkers가 아닌 것을 아는 방법입니다
진짜 가짜 문!나는 문을 열고 다른 곳으로 데려다 준 문이 싫어.이 문은 열리지 않을 것입니다!","월요일 : 24 시간을 엽니 다
화요일 : 24 시간 영업
수요일 : 24 시간을 엽니 다
목요일 : 24 시간 영업
금요일 : 24 시간 영업
토요일 : 24 시간을 열었습니다
일요일 : 24 시간 영업","Tourist_attraction, point_of_interest, 설립",Yes
Greeley Square Park,"Between 32nd and 33rd Streets, Broadway and, 6th Ave, New York, NY 10001, USA",4.4,40.7487058,-73.9883382,"도시의 중심부에있는 작은 공원!거기에 앉아 커피를 마시는 것은 굉장합니다.방문객들이 NY의 거리를 걷는 바쁜 일정 속에서 휴식을 취할 수있는 완벽한 장소..가까운 식당이 있습니다.여기에서 좋은 전망.문제만이 공원에는 내가 보지 못한 화장실이 없다는 것입니다.화장실 서비스를 위해 근처의 쇼핑몰로 갈 수 있습니다.전반적으로 좋습니다..Greeley Square Park는 New Jersey로가는 길 열차 전에 가족을위한 마지막 지상 정류장입니다.나는 남쪽 코너의 마구간에서 빠르고 놀랍도록 맛있는 핸드 헬드 식사를 구입했습니다.
앉아서 먹을 수있는 괜찮은 곳입니다.그것은 또한 좋은 상점과 가라오케 장소 근처에 있습니다.비둘기가 많이 있으므로 그들이 당신을 똥을 낼 경우 조심하십시오.나는 그들에게 약간의 빵을 주었고 그들은 사람들과 실제로 가까이 날아가는 것을 두려워합니다.
매우 작은 공원, 음영, 테이블 및 의자, 화려한 조경 정원
대단한 화창한 날 65. 작은 둥근 테이블 중 하나에 앉아 잔치에서 거대한 스테이크 부리 토를 먹습니다.","월요일 : 오전 7시 - 오후 6시
화요일 : 오전 7시 - 오후 6시
수요일 : 오전 7시 - 오후 6시
목요일 : 오전 7시 - 오후 6시
금요일 : 오전 7시 - 오후 6시
토요일 : 오전 7시 - 오후 6시
일요일 : 오전 7시 - 오후 6시","공원, Tourist_attraction, point_of_interest, 설립",Yes
