이름,주소,평점,위도,경도,리뷰,영업시간,카테고리
Travelodge by Wyndham Manhasset,"1177 Northern Blvd, Manhasset, NY 11030, USA",3.1,40.7912389,-73.7024375,"I wanted to like this location. However, I just can't compare standards to other hotels. Checkin was a breeze. A little noticeable smell at the front desk, parking was easy to find  plenty in the back. I just don't like the atmosphere of the rooms.
Rooms are too bland.
The first thing I did was inspect the beds for any bedbugs none which was a relief. However, I did manage to find red blood stains and a cigarrette hole on the bed sheets.  The bathroom was a little squishy, but it was okay. Housekeeping came in daily and made sure the bed and room were tidy. Other than that, only negative is that there is only one entrance when driving in. The other entrance facing building to the left is a little steep. You will scratch your car. Mr. Patel made our stay incredibly comfortable, frequently checking in to ensure everything was to our liking. The room was clean, spacious, and wellmaintained. The hotels location was ideal, allowing us to avoid most of the traffic in NYC. Overall, it was a great experience, and the staff were very nice. Very nasty rude customer service. Bald guy with glasses in front does not like his job and looks at customers with a mean look. He thinks you are stupid and he is the know it all. Unnecessary rudeness to customers that are experiencing their hotel for the first time.
You ask a question because on the Wyndham app it says you are paying in full once you book.
When you get there they want you to pay again and it is made clear that the first charge for the room is just an authorization hold, not a payment after a lot of back and forth.

Room door is left open when you check in??? I got to my room and it was wide open.

They get mad at you because their toilet does not work!

Online it says you have hot tub you do not you have to book a different room.

Bed is clean, has fridge, nice tv and hand cloths.
If you are staying one night you cannot get a fresh set of towels and hand cloths.

Shower head looks like it hasnt been cleaned in a decade. I do not have any photos but I have never experienced this at any hotel do not go. I parked my car in front of the hotel in a handicap spot with a valid handicap permit when raj came out to tell me I cant park there hotel parking only. There is no sign that states this and the lot was packed connected to each other.  I had to help my handicap wife walk to her destination.  If he was more understanding and empathetic to the situation I wouldve appreciated it. Wyndham should hire more compassionate employees Especially to the disability community. This is based on an attempt to stay on September 09, 2024. I was told they could not honor the original rate. When I inquired why, I was given a phone number 8004661589 and told, ""That is my corporate number. Just call them."" After the rate change, I was assigned room 103, but the current guest of 103 was in the lobby and wanted to change the room because of excessive noise for the past two nights. I asked for a different room since I did not want to experience the same as the previous guest, and because someone had just left the room and there was no attempt at cleaning it, I was told that if I didn't want this room, I should leave the hotel. So I did. From the interaction of the three guests and the front desk, I observed while waiting in the lobby area I would never recommend anyone staying at this Travelodge, and Wyndham should remove this hotel from your brand.
I was given another person's receipt with their information on it. They are reusing the key card sleeves, which I believe to be very unsanitary.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Hilton Garden Inn Ridgefield Park,"70 Challenger Rd, Ridgefield Park, NJ 07660, USA",4.1,40.8520125,-74.0137494,"I first off want to say that my first impression of this hotel made my entire trip, solely based off the excitement and hospitality of Felix. That guy is a god send to travelers with amazing recommendations which we did everything he recommended from food to activities and we were not disappointed!

My only complaint was the water was not hot. We put in a maintenance request and they fixed it, but it only got slightly warmer which was more doable than the original cold water.

Overall our stay was amazing and we will definitely be staying here for our next trip. Huge convince with the transit bus right outside the hotel taking us right into NYC for only 5 saved us a ton of money! Nice Hotel.  The bed was comfortable and it had a 50 or larger TV while the rest of the room was on the new side and ordinary.

The service was fine.

On downside was that the breakfast wasnt free  over 8 for a continental breakfast and over 11 for a complete breakfast. Excellent hotel. Rooms and lobby are very clean and up to date. Felix is an OUTSTANDING host. This hotel felt that it was in a safe area. Nice park with a walking trail right next door. Very happy with my stay here. Very easy access to the TurnPike. Close to the George Washington Bridge. Express bus stops in front of the hotel and takes you to Manhattan in 25 minutes.

Hotel was clean and not too crowded, just the hot tub was not hot, but in July you dont really miss it

Felix at the reception was very friendly and helpful to us. Breakfast staff was rather chaotic though.

In the end I had to ask for a correction of the invoice because the hotel had charged too much for the room, so better double check the final amount. The Hilton Inn boasted a prime location, conveniently close to the hustle and bustle of New York City, which was undoubtedly a plus. The staff, without a doubt, went above and beyond to ensure our stay was comfortable. Their friendly demeanor and helpfulness were commendable.

Unfortunately, the accommodations fell significantly short of expectations. The most glaring issue was the stained rug in the room. It was visibly dirty and gave the entire space an unclean appearance. Additionally, the presence of mold in the bathroom was a major health concern. It's disappointing that a hotel chain with the reputation of Hilton would allow such conditions in its rooms.

While the staff was exceptional, the state of the room was simply unacceptable. It's a shame that such a positive aspect was overshadowed by the cleanliness issues.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Perfect Near NYC,"29 Providence St, Newark, NJ 07105, USA",4.2,40.7316049,-74.1486887,"I've been to 37 countries and to several hundred hostels, and this is undoubtably the most disgusting, the worst ""hostel"" I've ever been to. this place truly needs to be shut down. it is disgusting, there is NO staff here. everything is done by a phone call or text? how are international travelers supposed to access their room without proper information given? the owner is rude, charged me for more than what was agreed upon, he's simply a liar. it truly needs to be investigated by NewarkNew Jersey. one step inside and you want to leave. I didn't feel safe here. stay literally anywhere else Pretty good for a budget stay. Location and the transportation options are good. Rooms are a little small and not much space to place your stuff but it is okay for a single night. The worst experience ever in my life . I booked it through booking.com I used to have amazing experience and places sorted In booking.com but I wonder what went wrong with place listing . Try not going here at all . The toilet is shared by so many people and not clean. no reception. no way to access a room. dirty. disgusting. will never go back. stay far far away. just like other guests giving one star reviews, I didn't speak to a host ever. no drugs, no alcohol, no parties, no nothing happened. just a terrible terrible place Very nice hostel I have been with all amenities and kind receiving by hostel care takers....pleasant atmosphere with peaceful private space for guest....If you be have chance to visit Newark ....I recommend this Perfect Near NYC hostel","Monday: 9:00 AM – 10:00 PM
Tuesday: 9:00 AM – 10:00 PM
Wednesday: 9:00 AM – 10:00 PM
Thursday: 9:00 AM – 10:00 PM
Friday: 9:00 AM – 10:00 PM
Saturday: 9:00 AM – 10:00 PM
Sunday: 9:00 AM – 10:00 PM","lodging, point_of_interest, establishment"
Hampton Inn Manhattan/Times Square South,"337 W 39th St, New York, NY 10018, USA",3.5,40.7561859,-73.9929037,"For the record, I have a high tolerance for dealing with inconveniences.  I don't believe in writing negative reviews every time some silly little inconvenience occurs.

However, some silly little inconvenience is not the case with this hotel.  I booked travel in advance, but stayed during a peak travel week, which costed over 500night for a standard 2bed room.  I was there for 3 nights.

The elevator was broken every single day.  More than 50 of the time I was going tofrom my room, I had to walk up and down 17 flights of stairs.  When the elevator did work, it would stop at every other 3 or so floors, even if there were no people there.  See video

The hot water was broken every single day.  Sometimes cold water worked for 15 seconds or so, enough to brush your teeth.  The toilet didn't flush all the way.  I couldn't shower for the first 2 days there, even with cold water.  Luckily, on the third day, there was enough cold water dripping that I could take a ""shower"", which took close to 30 minutes, as the water would stop dripping, then turn back on a few minutes later. The front desk promised to have it fixed multiple days in a row.  Nothing.  On the third night, I asked the front desk to have maintenance take a look so I could take a shower.  The veryhigh maintenance kid told me all I had to do was ""flush the toilet and I would have water for a few minutes"".  I'm not a plumber but also not an idiot.  And for the record, his fix did NOT work.  See video

The bathroom was disgusting  curly hairs on the toilet, dirty streaks all over the sink and mirror, and pieces of toilet paper on the floor.

The walls are paper thin.  I could hear the neighbors having ""fun"" every night, and woke up to the plumbing screaming early every morning.

And lastly, this one IS a silly inconvenience The room phone didn't work, so I couldn't call downstairs about the major issues.  I had to use my cell phone to get routed through a general customer service operator.  I laugh about this one  Icing on the cake and all.

I spoke to a manager at the end of my stay, and this person flat out refused to comp anything, and sent me away as if they couldn't care less.

In summary, spend your money elsewhere.  My expectations were low, with it being a 3star Hampton Inn, but I had no idea how terrible it would actually be.

Also, not that I expected any grand treatment, but I'm a Goldtier Hilton rewards member, which after this stay, I believe is a worthless status to hold. A nice hotel at a good location in Manhattan.
A lot of sights are in walking distance
The staff was friendly and despite the challenge of just one operational elevator there was little discomfort experienced qs they manually rode the elevator to ensure low waiting times.

The lobby and hallways were small, but the rooms were spacious enough to comfortably house the 4 of us.

The breakfast was good and had plenty of choices to please all The elevators malfunctioned twice out of ten times during my stay of my three night stay. I managed because I was within a few of the first floor rooms but if you're staying above floor ten, good to be aware of this risk. Rooms are standard for what you'd expect for New York, though the thermostats may or may not function for your room. Our experience was spotty. The rooms are very clean and the beds are comfortable. Very walkable as well to wherever you'd like to go, though there was garbage right in front of the building for the majority of our stay, which was very unpleasant but was easy enough to get away from.

The primary reason for my one star review is the lack of accountability the front desk has shown with their own mistakes. During check in, my payment was split between two cards a small amount on a debit card with the majority on a credit card. I was notified that this might cause an issue when checking out, as the incidentals might not deposit correctly. I let the person working the front desk know this when I checked out and she told me she would need both cards used in the payment. Instead of noting that I wanted the incidentals returned to the debit card used, she charged my debit card twice! When I realised what was happening, I explained that I had already paid when I arrived and that I needed the charges she'd just put on my debit card released. She assured me the funds on my DEBIT CARD would be returned immediately, as she was able to cancel the transaction before it went through.

Come today, I find out that not only was I not refunded, but the charges from the hotel overdrew my bank account. I called the hotel and was told that the refund would take 35 days, and they had cancelled my initial payment and replaced it with the mistaken transaction they initiated. So now I am not only out an extra 900 for the next few days, but they are not returning that money to the account they assured me they would. When I called the hotel, I was told there is nothing they can do and dismissed with a ""so sorry this happened but oh well"".

I was here for a convention with my friends. I planned how I was paying carefully because I don't have money to just throw around and have bills to pay. The fact that your mistake means I'm scrambling to cover my bills isn't covered by a ""sorry, this must be hard for you"". I can deal with a shitty stay, but this hotel put me at risk of not being able to pay my bills and then washed their hands of it. I stayed at this hotel with my family of four, and after reading the reviews beforehand, I didnt have the highest expectations. However, I was pleasantly surprised! The staff were exceptionally friendly, the rooms were good, and the breakfast exceeded our expectations. As many others have noted, the location is fantastic, making it easy to explore the area. Overall, our stay was comfortable and enjoyable. I would definitely choose to stay here again and recommend it to other families looking for a convenient and welcoming place to stay. Disappointing Stay for a Diamond Member

As a Diamond member, I expected a seamless experience, but my recent stay at this hotel was nothing short of a disaster. My family and I arrived late at night, around 1 AM, only to find that the rooms we were promised would be next to each other were, in fact, on opposite sides of an alley. With no other options available at that hour, we had no choice but to accept the situation, which was extremely inconvenient for us, especially with young children.

The issues didn't end there. Despite being a Diamond member and requesting toiletries multiple times, we found ourselves without basic amenities for our entire twonight stay. We had to make a trip to a nearby grocery store to stock up on supplies because the hotel repeatedly failed to fulfill our requests. While the staff were polite and apologized, their words were empty as no action was ever taken.

To top it all off, the breakfast was a complete disaster. The waffles served during breakfast gave my youngest child stomach ache, which significantly impacted our vacation in New York.

In summary, this stay was a major letdown. The lack of attention to detail, broken promises, and poor service were unacceptable, especially for a Diamond member. I expected much better and would caution others to think twice before booking here.",no operation time,"lodging, point_of_interest, establishment"
Freehand New York,"23 Lexington Ave, New York, NY 10010, USA",4.1,40.7397951,-73.9843886,"The Freehand has no right calling itself a 4 star hotel. The rooms are decorated with what looks like 20yearold dormroom furniture. There are none of the little amenities one expects from a 4star hotel no coffee maker, no little bottles of lotion, no cups for toothbrushes. Even the toilet paper is thin and rough, and the toilet leaks when flushing.

The rooms are small, as expected, but when the rooms are too small to do anything but sleep, you would think there would have been some effort to ensure that they are quiet. However quite the opposite.

The walls are very thin and you can clearly hear everything in the hallways. There has been no soundproofing done and all noise from the streets is loudly heard inside.

The hotel goes out of its way to further disrupt its guests sleep by hosting night clubs that loudly play music very late into the night  once you arrive you see nightclubs advertised as going to 4am every night during the weekend.

The front desk staff are curt and rude, and totally unwilling to help guests with any of the noise issues.

Simply put, the Freehand is a hostel fraudulently advertising itself as a 4star boutique hotel. Avoid. My partner and I spent the first week of September in NY for our 10th anniversary, and our stay was fantastic. We booked Freehand fully aware that it's an older boutique hotel  so we were not expecting shiny new rooms  but rather a place with character. We stayed in the Premium King which was a great size. The bathroom is tight, but we made it work.

Service was wonderful. At the time of booking, my partner had made a note that it was our anniversary. Staff went above and beyond, providing us with complimentary items such as wine and drink vouchers.

We spent most of our trip in Lower Manhattan and the location of this hotel made it very easy to catch a train. We visit every few years, and I would be happy to stay here again! The mini fridge was moldy looking and half the expected size... Like there was a metal panel blocking the freezersee pic

Anyone was able to walk in and go into the elevators, each elevator required a key card to to the the floors with rooms fun to deal with especially while in a rush

The sofa seating in the room was stained and looked gross

There was no ironing board or iron in the room.

You can hear doors open and close while in a room, talking as well from the hallway

The hallway is creepy. It's dim and the floors are black total horror movie setting

Will not return Honestly this hotel really blows which is sad because the staff is so amazing!! The rooms are just very college dorm and DARK. If youre a girl who wears makeup pack a lamp before staying here and youll be fine. The staff tries their best to make things OK but its due time for a BIG renovation. The rooms are a good size for New York its just what they do with the rooms that is sad. Also this is the first hotel Ive ever stayed at that doesnt have lotion or cups to put your toothbrush in! Its budget so just level set your expectations before booking. Awesome hotel.  Our favorite when visiting NYC.  Very laid back and comfy.  The only complaint I would have is that the rooms don't have coffee makers in them.  There is a nice Cafe downstairs that has really good coffee, though.",no operation time,"lodging, point_of_interest, establishment"
2 Bedroom Family Suite in Manhattan.,"West 121 at, 5th Ave, New York, NY 10027, USA",5,40.80451,-73.9460635,"Autenthic,  unique, efficint, friendly lovely staff, nice litlle details to make it comfortable, great breakfast. 24 hour service.
The chef looks a bit like George Michael  hope to come back there. Big thank you, Mo en Nannon ",no operation time,"real_estate_agency, travel_agency, lodging, point_of_interest, establishment"
Hilton Garden Inn New York/Staten Island,"1100 South Ave, Staten Island, NY 10314, USA",4.2,40.6148318,-74.1766456,"I worked with the Hilton Garden Inn Staten Island for my wedding this past weekend. I requested a courtesy room block and I booked a Bridal Suite and Junior Suite for my husband and I.

Working with Michelle Karlsen, the room block specialist, was a breeze. She was really helpful in helping us secure all the rooms we needed and periodically providing an updated list of guests who had booked under our block. I did at one point ask for a picture of the bridal suite so I could provide to our Photographer for reference and they told me they had no photos. I feel like if you are booking bridal suites, customers should be provided pictures. Instead, I had to go on facebook and google and go through their photos to take educated guesses on which photos were the bridal suite.

Our stay there wasn't what we were expecting. We noted our bridal suite reeked of cigarettes from the moment we walked in. We immediately notified the front desk staff, who was overwhelmed with 2 other weddings going on the same weekend, and we asked to switch our room. They had no other bridal suites available for us to switch to so we had to stick it out and accept a minimal reduction in our room rate. They offered air fresheners but i explained my goal was to get rid of the smell, not mask it. They did supply an ozone machine, but did not inform us on how to use it and we ended up realizing its harmful if used continuously and if the ozone amount becomes very concentrated in the room which it did because you cant open any windows.

They did try to correct the issue but cigarette smoke smell is something that really has no quick or easy fix and we could not downgrade to a normal room since I had my whole bridal party getting ready in that room. That was a bit disappointing and embarrassing. Every time someone new came to the room I had to warn them of the very pungent smell. Especially since the rooms were all carpeted.

The hotel itself is a bit outdated and seemed a bit understaffed on that particular weekend. For a hotel of that caliber I would have expected it to be renovated and a bit more modern. There were tons of people checking in and out so it was a bit hard to get the proper attention I needed on my wedding weekend with regards to our room.

Other than that, they were easy to work with and there were no major issues with our guests rooms or their reservations. Stayed 1 night. The ac was great. One light in the bathroom was out.  Someone shoved tissues in the tissue box, so unprofessional.   The event we had was great. The food was great.  When it came to the cake and coffee, it was terrible.  The coffee was burnt, the cake was like cardboard with ready whip inbetween each layer.  Only served milk with coffee.  Then the next day we stayed for breakfast and saw they did have flavored creamer, milk and regular cream.  So there are pros but with more cons. We had a great experience here despite it being a very busy weekend! Other people seemed to be having problems, but that was not our experience. It's important to extend grace, and most often, that's when it comes back to you. My family and I stayed in a corner room, which was good and spacious for us. I'm glad the room had a fridge and microwave as well. We needed a rollaway bed, and it gave our boys a little more room to stretch out. Ask and you shall receive. If you want to book here, I'd recommend asking about the planned events, because it seemed to be a lot of parties going on. The music didn't bother us, but if it's a concern for others, do ask. Parking is adequate as well. Lastly, we didn't make it into the pool, but the fitness center is new, improved, and spacious.

Thanks, Hilton Garden Inn. I checked in November 5th they had 2 weddings going on and understood the slow check in. Got to the room 213 and sink faucets were frozen closed could not get water other then scolding hot minimal water. Called the desk could not reach them. I waited due to many people in lobby from the wedding. Went down around 6 and they said we will call maintenance, no one showed, did the same thing on the 6th Sunday no one came. Finally around 5pm I seen a maintenance man and asked him, he said he hasnt received a work order at all but will handle it. He and partner came up to change faucet so I can brush my teeth with normal temperature water. That was issue number one. Also been calling housekeeping for refill of shampoo and soap no one showed. Went down and went to buy my own. They only clean the rooms every other day and now no airport shuttles. Years ago this place was the place to be with Friday night dancing and the hotel was awesome. Its way runned down and old, you have to see the paint job in my bathroom. Its laughable. Soory Hilton i once loved you but now we have tonsay goodbye. We're from Virginia, and this is our first trip to NYC and NJ. I've never been to NYC before, and now regrets it. The traffic there is a whole different level of nightmare game mode. After driving around for two and a half hours without finding parking, we decided to come here instead.

You will won't believe I book this Hotel via the recommended of AI Gemini.

The lobby is very nice and spacious. We booked our room through Expedia. The room is great, no pee smells or bedbugs like in NYC's hotels. Everything here is perfect after the traffic trauma, what a peaceful place.

Pros I got a double room with everything you need. There's a refrigerator, microwave, iron, tons of cabinets, plenty of daily essentials, a safe for money, and even a hairdryer. You can control the AC, which is great. They have a good restaurant here with a decent 15 morning buffet. The location is very safe, far from dangerous areas, and it's close to the Staten Island Ferry about a 15minute drive without traffic and a big mall outlet.

Cons If you're unlucky and there's a big party here when you book, you might hear the music, but it doesn't bother people like me since I'm a deep sleeper. The doors are super heavy and make a lot of noise when you open or close them.
Also, very far from NYC, at least 45 minutes driving into the NYC center, with expensive road toll.",no operation time,"lodging, point_of_interest, establishment"
1871 House,"130 E 62nd St, New York, NY 10065, USA",4.7,40.7641697,-73.9674314,"I've spent this past year renting units in NYC, and this unit has to be my favorite. The hosts are beyond kind and accommodating. The unit has most perfect aesthetic and is located in what I truly believe is the best part of the city. The 1871 House is exactly what you need to make your New York experience feel like home  Perfect stay in the Parlor Suite. The location is incredible  safe neighborhood, quick walk to Central Parkmuseumsrestaurantsgrocery storesshopping, and close to two subway stations with different lines 63Lexington and 59Lexington. Lia and family were very kind, communicative, and helpful. The house was exactly suited for my needs, and I loved my stay there. Also, it couldn't be decorated any cuter  the houserooms are adorable. So happy to have found this place. Would highly recommend for extended stays in NYC! Also, eat at the Tavern across the street before you leave  some of the best food I had while in NYC. Well then I have to recommend this amazing place
It was my first time in New York and I had the best three months of my life  and when you're coming to New York for the first time you want to feel safe and absolutely in this apartment I felt safe.
First of all Lia is amazing and caring and helpful and you feel that you have someone that you can talk with. and beyond that the rooms are amazing and
clean and nothing is missing. Really this place made my stay amazing.
The place looks the same as in the pictures and somehow better
I really felt like a princess and wanna come back there Perfect location. So close to the Central Park and the subway station is right at the corner. Love the brownstone neighborhood and the beautiful park avenue. And the best of all, even though it is in NYC, this place is quiet.
I stayed in the rear library suite. The room is beautiful and neat, though it is not slightly different from what the pic shown. The kitchen is small, but has everything I need. The bath room is newly renovated and looks pretty. A lot of closet space too, which is definitely a plus.
The owner, Lia, and her family are wonderful. I got a warm welcome and enjoyed conversation with them. Lia also generously agreed with my requests, which makes my stay a lot more comfortable and convenient.
Overall, highly recommend! 1871 House is such an amazing place  actually a home away from home!! Lia and Warren are the hosts you wish for in a foreign country and provide you with everything you need to feel comfortable from the moment you enter this beautiful old brownstone house. In walking distance to central park and museums as well as the famous Madison Avenue and 7th Avenue it is located in a very nice area in the UES. The Metro is just around the corner. The terrace you can enter from the Garden Room is such a lovely place to relax in New York City.
I can highly recommend staying here longterm, you will love it!!","Monday: 11:00 AM – 5:00 PM
Tuesday: 11:00 AM – 5:00 PM
Wednesday: 11:00 AM – 5:00 PM
Thursday: 11:00 AM – 5:00 PM
Friday: 11:00 AM – 5:00 PM
Saturday: Closed
Sunday: Closed","lodging, real_estate_agency, travel_agency, point_of_interest, establishment"
Hotel Scherman,"346 W 46th St, New York, NY 10036, USA",4.6,40.76035,-73.989753,"Just stayed here for a quick weekend trip and this hotel exceeded my expectations! The staff were so nice and accommodating, the room spacious especially for New York!, the bed comfortable, the shower pressure amazing, and the free breakfast in the morning was such a nice treat. They also have a wonderful rooftop deck with a great view of the city! I will probably stay here from now on every time I visit New York. The location is great too. Close to everything but tucked away enough that you dont feel like you are in the thick of it. Also the sound proofing in the rooms are great! Didnt hear anyone in the other rooms and barely any street noise. The staff at this hotel could not have been nicer and more thoughtful.  My husband and I were travelling with his brother for a family event and they upgraded us from a regular room to an unbelievable 2 bedroom suite that had an amazing terrace. It was so unexpected and so incredibly kind. The suite was so well outfitted, with everything you could possibly need. Highly, highly recommend this hotel. Hotel Scherman is now in my top 5 favorite hotels, will 100 be staying again and recommending to others! We had a very cute and very clean king room with a picturesque balcony looking down on restaurant row. Walking distance to tons of delicious restaurants and located enough off the beaten path to be within a few blocks of port authority  time square but not nearly as loud and busy felt very safe and comfortable. Staff was all very kind and knowledgable. Make sure you take advantage of their free breakfast in their solarium, it was the perfect ending to our lovely stay.  Absolutely loved staying here. The queen room we stayed in wasnt huge, but it was clean, comfortable, quiet, and the AC worked great on 90plus degree days. Minifridge in the room was a bonus too, and we also appreciated the fact that there was always a friendly face at the front desk. Oh, and the view out our third floor window was very cool and skyscrapery! But the real reason we chose it in the first place was that the location was perfect. We wouldnt hesitate to stay here again. Hotel Scherman is wonderful!  The staff were super welcoming and accommodating especially Erik  Ruth... thank you!, the hotel was beautifully appointed, the nicely decorated room was a decent size and the bed was ohsocomfortable!  The linens and towels were terrific, and everything was very clean.  We were extra pleased with how quiet it was a Thursday evening, and the lovely complimentary breakfast on the mezzanine was an added bonus.  This small boutique hotel is quite a find and value   we will for sure be staying here again!","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Hyatt Place New York/Yonkers,"7000 Mall Walk, Yonkers, NY 10704, USA",4.2,40.9273149,-73.8536824,"Stayed at this hotel over the LDW. Was very optimistic as it was situated in the middle of a decent shopping mall with ton of food options nearby.

My issue for the low rating was the customer service.
My group found bed bugs in two separate rooms and the response was very sub standard.

In past experiences, the staff is very apologetic and do everything they can to make it right. The Assistant GM and GM did nothing to help the situation. We were only told they needed to follow a certain protocol and investigation. What do you mean??? Both groups that found bed bugs had young children and had to check out much earlier than anticipated. They were not offered any compensation the moment of...it was all very disappointing.
Make it right, especially if they bring the bed bug to you as proof....

The customer service was one of the worst I've experienced at any hotel and makes me question to ever stay at a Hyatt property... Great location loads of good food to eat and loads of things to do and the atmosphere was great the hotel staff was great. There was a shopping center outside good shop to buy great  clothes all your designer brands food was on point  all I can say is I'm coming back next year and if you get the chance go to honey pizza best pizza I had in a long time god bless A modern family friendly hotel.
Located among an openair modern shopping mall with lots of shops, restaurants , cafes and seating areas.
Large lobby.
24 hours operation helpful polite smiling reception and customer service.
Very easy to communicate welcoming staff.
Very hygiene and health care measures.
Fast elevators.
Very secured entrances and elevators.
Good breakfast Buffett.
Water filter dispenser in the lobby.
Large area of secured car parking.
Cafe serving snacks and drinks 24 hours.
Very spacious rooms.
Neat,organized and clean.
Very comfortable beds.
Enough drawers and hangers in a medium size closet.
Reasonable prices.
Highly recommended. Customer service was very poor. Had an issue in the GM Jason did absolutely nothing to help me out.

They charged the wrong credit card for my stay, and refused to get the right one charged. Said it was company policy. That is just absurd, I've worked in hotels and restaurants a good chunk of my life and know this is a very easy fix.

Do yourself a favor, Marriott has much better customer service and is just much nicer in general I stayed at the Hyatt Place in Yonkers for 13 week assignment and everything was wonderful. The staff is nice always greeted me with ""good morning"" after working night shift. It felt like home away from home very comfortable,  no problem sleeping via the daytime hours. My room had view of the parking lot and small kitchenette. Definitely will be returning.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Econo Lodge Times Square,"302 W 47th St, New York, NY 10036, USA",3.4,40.760396,-73.987764,"This hotel is either closed or being renovated, it is no longer available on the Choice hotels website.
We stayed there several times since it was renovated in about 2008 or so, small but convenient to times square. It was in need of renovation when we were last there in 2021. The hotels highlight is the location and price point for something in Times Square. The building is old and could use a renovation but the location and price make up for it. If you tend to whine or complain a lot, dont stay here. This place is conveniently located to literally everything including good food spots and the subway. Front desk personnel were awesome and pleasant. Theyll keep your bags for you as well if youre hitting up the airport later. Great location. Rooms are tiny, the photos are deceiving, but it was exactly what I needed  somewhere to safe sleep. The towels in the bathroom smelt like puke, which wasnt thrilling, and youll hear a lot of noise from the street, people walking through the halls, etc., but the bed was comfy. Room was way overpriced for what it is, but its also in the heart of Manhattan so I get it. If you just need a place to sleep itll do. Listen the room is small but its right next to Times Square and its the cheapest option in the area. If youre expecting a large room this isnt the place for you, go spend the extra money somewhere else. We came for the holidays and it was the cheapest option in a 10 MILE RADIUS

This is a crash pad, but its comfy and its CLEAN. The staff is pretty nice and refrigerators are available upon request we got one at checkin.

We read the reviews here and checked in around 9pm and it was smooth. The elevator is slow, but its an old building so its to be expected. The bar across the street is pretty good, and theres some amazing Japanesedim sum places nearby as well that are open late.

Some of the reviews here smh. If you expected the Hilton, go pay Hilton prices. I stayed at EconoLodge Times Square for eleven days on last december and honestly the hotel is awful. It's old and dirty. The room was cramped and barely walkable. Bed linen and bath towels were old, stained and even had rips. The toilet seat cover was broken and the shower curtain was torn. I confess that I expected more from a hotel located in a prime area and in one of the most famous tourist spots in the world. The only good points of the hotel are it's location, price and staff, who are very welcoming and helpful.",no operation time,"lodging, point_of_interest, establishment"
The Iroquois New York,"49 W 44th St, New York, NY 10036, USA",4.5,40.7558788,-73.9819585,"This hotel was such an amazing experience. The staff was incredible especially Ben every morning at breakfast, which was also so delicious! The hotel is clean and has character. Perfectly centrally located. The rooms are a nice size and the bathrooms are great. I loved how they gave us bottled water everyday. The energy of the hotel felt like home. I will definitely be choosing this hotel anytime I stay in New York. Much better than a big hotel. We stayed here over the past weekend June 27July 1st for our 15 year wedding anniversary from Toronto. We loved this little chic, clean, quiet and classy hotel. It was minutes from Time Square and subway system, yet it wasnt noisy and even though fairly full, we didnt hear other guests. We had everything we needed and a nice greeting with upgraded room  free of charge with winecookies waiting for us in our room when we got in late from our delayed flight.

Our breakfast was included with our stay and it saved us a fortune! We had bacon  egg sandwiches everyday, chocolate croissants, fresh fruit salad, yogurt and granola. Coffee, cold brew, tea, juice etc. It was great!

Our conciergehostcustomer service manager was Ben and he was incredible! He lit the breakfast room every morning with his awesome personality and knows the city like the back of his hand. Honestly he had places to send us everyday based on the direction we were already headed in. If you dont know what to do while in the city, contact him ahead of time! He was so helpful He knows the scams to avoid and the hot spot, must dos!

Well done and thank you for a wonderful weekend away. We were there for a short time but would have loved to stay longer and will certainly recommend to others. This hotel has an unbeatable location.
Easy access to the subway and in the middle of everything.

The continental breakfast included was also really good.

Staff was friendly and kind.

Rooms were small but an average for NYC.

We would stay here again. Excellent from start to finish.  A family of four.  The service from the doormen, reception staff, breakfast staff and barman was excellent.  Room could have been bigger as not much space to store cases and clothes but for us it was completely made up for by the staff, location and relaxed feel.  Very attentive, good humoured and a lovely relaxed stay.  No waiting for the lift or queing for breakfast.  Breakfast was simple but very nice.
Might get bored of it if staying for longer than 5 nights.  Can't fault our stay. Nice sized hotel a few blocks off of Times Square. Lobby is underwhelming and small but rooms are just right and had great towels, water pressure, beds, and everyone was friendly and helpful.

The block the hotel sits on has several other hotels but the overall feel of the street was a tad sparse and dark.

Would consider staying again based on price.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","bar, lodging, point_of_interest, establishment"
