이름,주소,평점,위도,경도,리뷰,영업시간,카테고리
Nest & Rise Osaka Namba Hotel,"3-chōme-4-21 Shikitsuhigashi, Naniwa Ward, Osaka, 556-0012, Japan",4.1,34.6563409,135.5014768,"Stayed here for 4 nights.

The location was superb, if you are an active traveller and like to be out and about most times, I would highly recommend this place. It is 10 minutes walk from the main city Center and 8 minutes walk from the train that goes straight to and from Kansai International airport. There is a Lawson just across the street and a 711 and an anytime fitness just around the corner. They also have a rooftop bar seating area where you can overlook Osaka and see the tower which is also just a 10 minute walk away

The rooms were small but this is to be expected in Osaka, given the service, location and comfort of the beds and pillows, this is actually a really good room and good value for your money, as most rooms elsewhere will be similar in size but not as good quality. There is good water pressure and hot water. The check in was very easy and they have a smoking room and weighing scale for bags downstairs.

We opted for the free breakfast and it was great. Good selection of healthy food and it filled us up til late lunchearly dinner. The place is very clean.

Would recommend for those looking for a comfortable place to come back to after a long days worth of walking and exploring. We stayed here for 5 nights and we really like our stay. The rooms are nice and the bathroom is big enough. The service is great, they let you store your luggage before your check in so you can explore the city meanwhile. Theres a rooftop bar as you can see in my photos which gives amazing views of the city however teach time we went up the restaurant was closed during our stay. Theres location is not great since there are two major highways and railways on each side so youll hear trains passing by until midnight so thats something to keep in mind. Any other than that, I would stay here again because of the price and service we got. Rooms look new but hygiene is bad which is very unusual for Japan. Room service for cleaning of the room is terrible. They only give you a new set of towels n empty the dustbin, no making of the beds, cleaning of the floors or anything. So if you stay here for a few days, the floor n beds starts to accumulate hair n dirt n feels pretty icky.

Also, its 5mins from the train station but the station is pretty remote, only the local train stops here n is bypassed by all other train types Easy access to both Nankai Electric Railway and Osaka Subway. There is a convenience store right in front of the hotel. Parking for cars is available at the coinoperated parking lot shown in the photo, which is just around the corner. The hotel was larger, newer, and cleaner than I had imagined. Drip coffee and various types of black and green tea bags are available near the checkin counter. Rooms are compact, but I think the cost performance is quite good. Great hotel! Simple check in, simple check out. There is a roof top with an ok view! Golden hour is very beautiful! But nobody was ever there and pretty much empty. There are only 3 sets of washing machines and dryers but a Laundromat is really close but much more expensive 1600 yen for washing and drying for 60 min. A lawson is right next door so perfect to grab a snack before coming back for the night. The room was big enough for 2 adults backpacking but still small if you are used to american standards. Tv with no castingmirroring options but we had a chromecast so we could watch our tv series. One thing to watch out for is that there is a highway and a train track next to the hotel so you might have some noise. We were next to the train tracks and until the last train, we could hear the trains! But once the service stops, it is very quiet! The beds were good and the staff were really nice.",no operation time,"lodging, point_of_interest, establishment"
Hotel LiveMax Osaka Honmachi,"3-chōme-1-13 Kyūtarōmachi, Chuo Ward, Osaka, 541-0056, Japan",3.2,34.680904,135.5029904,"Our room was mold on shower curtains  but Omakura and her staff were so kind to clean it for us as they didn't have new ones. The front desk staff were not very helpful and enthusiastic to help the guest, but the cleaning team was always so kind and helpful. Terrible Hygiene and Poor Service at Hotel LiveMax Osaka Honmachi

I had a very disappointing stay at Hotel LiveMax Osaka Honmachi due to the terrible hygiene and unprofessional service. The room was filled with an unbearable odor, which seemed to come from the air conditioner that was covered in mold. The moment the air conditioner was turned on, the already unpleasant smell in the room became overwhelmingly foul and awful. Even setting the air purifier to the highest level did nothing to improve the situation, indicating that the air conditioner hadn't been cleaned for a long time.

Additionally, the shower curtain in the bathroom was also covered in mold, which made showering extremely uncomfortable as it was impossible to avoid contact with it. Staying in such an environment made me constantly worry about the impact on my health.

To make matters worse, the service at the front desk was equally unsatisfactory. When I approached a female staff member with a question, her only response was No, you cant, without using any polite language or showing any courtesy. Such rude behavior only added to the unpleasant experience.

I would not recommend this hotel to anyone. The room is very small and there was a weird substance on the curtains also it was very dusty in some places.
It is close by shopping street so you dont have to walk far for food or other stuff.
The check in was at 1500 which is inconvenient. The staff here require foreign residents to submit ID to be copied. As others have pointed out, this is against the law. Seems like a new hotel but rooms are already a bit shabby and dirty, and very small even for Osaka. Should have read other reviews before booking. No luggage storage at all. Plus check in at 1500. Good luck if you are coming from another hotel as most places have you check out at 1100.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Umeda Little Chapel Christmas,"11-5 Dōyamachō, Kita Ward, Osaka, 530-0027, Japan",3.3,34.7034896,135.5042583,"This is my first time using this hotel.

We had a very comfortable stay and would like to use our hotel when coming from far away.
Every corner of the room was clean and wellmaintained, and I was able to spend a relaxing time, so it was very nice.

It has excellent access from the Higashidori shopping street, and is in a good location.There is also a coin parking nearby, making it easy to get there by car.

I would like to use them again. Thank you. What's going on with the training of the blonde pigfaced front desk employee who came to work today?
He had a very rude attitude toward customer service, showing no morals or concern for the guests, loudly saying that he didn't want to add to the troublesome work he was doing, bossily lecturing them, and warning them about unnecessary things.

I think the Chapel series was strict about customer service and appearance, but what is going on?

I have told them not to close their rain gear inside because it is a moral issue, but how about telling visitors that they should not close their rain gear inside since it is a hassle and requires a lot of cleaning?
If so, shouldn't we put a sticker on the door?
Do you work at the front desk because you want to have fun, and when you get tired, you have a bad attitude and get angry at customers when you try to reduce your workload?

Also, there is only one elevator, so you have to face each other because there is no consideration, and since there are so many people these days, if you don't keep your distance, it will get in the way.What do you think about them saying unnecessary things every time without morals? ?
The other staff members try to serve customers quietly and politely without looking at their faces, but who is the one who has no morals? I think they should be reeducated or cleaned more properly. The best part is that it's located right next to the Higashidori shopping street.
It is wellmaintained and has a clean feel.
Shampoo and other products are displayed in the lobby, and you can use your favorite brands.
The free drinks and food were delicious as well.
There is a morning service in the morning, and the cost performance is good.
A hotel I would like to visit again. There's nothing particularly dirty about the hotel, and the exterior and interior of the hotel fit the Christmas concept, making it feel good. The ashtray is also cute.
However, although it can't be helped, due to the location, it was quite noisy outside on Saturday night. If the room is quiet, you can't tell if it's a club or a bar, but you can hear the loud music from nearby nightlife establishments. I used it the night before a business trip. It's a little hard to find, but there's a shopping street with an arcade nearby, so you can go out freely and it's very convenient. It looks old, but it was well maintained and comfortable to spend time in. The staff was polite and helpful, allowing me to check in even if I arrived a little early. In addition, the price was modest, so it was a hotel with good value for money. thank you very much.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
The St. Regis Osaka,"3-chōme-6-12 Honmachi, Chuo Ward, Osaka, 541-0053, Japan",4.3,34.68334299999999,135.5013987,"Awesome hotel

We were greeted off our taxi, escorted to the check in area where we were seated for check in and offered a welcome beverage. The front desk staff were friendly and helpful along with speaking very good English.

The room was very nice, large like all st Regis properties. Very good attention to detail, bathrooms was very well stocked. Bedding was on point. Our butler arrived offering welcome drinks and some snacks. He was wonderful, accommodated every request we made including arranging transportation to the airport on check out day as we needed a larger van.

Great location, right beside subway stop, short distance to go anywhere around Osaka. For the price paid 90k yen per night I expected much more.

Service is consistently good but staff generally do not have a good sense of urgency.

Breakfast was mediocre for a 5 star hotel, but allowed me to pack and go so that's a plus.

Lacking in facilities with only a simple gym and no pool, lounge or shower facilities.

Best part of the hotel might be the in room shower. Multiple shower heads and strong water pressure. Laundry service was relatively reasonably priced.

Location is right on top of a metro station. Convenient. During my stay, I encountered multiple service issues that highlighted a significant need for improvement in understanding and delivering true Japanese hospitality, especially compared to neighboring hotels. The rooms are noticeably in need of renovation, and the hotel overall requires several upgrades to enhance its condition.

Despite these shortcomings, the bar stood out with its beautiful ambiance and an excellent selection of drinks. The breakfast was adequate but could use some improvement. Given these factors, I would rate the overall experience as 3 out of 5. However, due to the perks provided through my status, I have decided to rate it a 4 out of 5. Staying at the St. Regis Osaka was an exceptional experience! The picturesque views from the rooms are breathtaking, offering a stunning panorama of the city thats especially beautiful at night. The staff are incredibly friendly and attentive to every detail, making sure our stay was perfect from start to finish.

Breakfast was a real highlight, with a wide selection of delicious options that catered to all tastes. The room service was equally impressive, with meals arriving promptly and beautifully presented. The level of cleanliness throughout the hotel was impeccable, and it really added to the overall sense of luxury.

The hotel is very much central. Walking distance to the shopping areas, market and Dotonbori river.

I highly recommend the St. Regis Osaka to anyone looking for an unforgettable stay in the heart of the city. I can't wait to return! We had a great stay at St Regis Osaka. We are big champagne fans and we made sure to attend the sabor ceremony everyday that we were there. Butler service was amazing, got a couple shirts pressed, which made a big difference for photos. The hotel was crowded on our first day, but they had adequate overflow capacity in the other restaurant for breakfast, and the food was great as well!

A few areas of improvement the room we stayed in is overdue for renovations. Our room wasnt ready when we arrived and we were told to come back in 20 mins. However, the check in staff that helped us initially wasnt there when we returned, so there was a bit of a mix up.",no operation time,"lodging, point_of_interest, establishment"
Cross Wave Umeda,"1-12 Kamiyamachō, Kita Ward, Osaka, 530-0026, Japan",4.0,34.7026952,135.5065775,"Rooms are really good and the service was also excellent.

It's around 20 minutes walk from Umeda Station.

The bed was really good. It was very comfy to sleep. Cheap Clean, many seminar room. Good breakfast and lunch, 10 min walk from Umeda center bldg. If you come to Osaka and budget is concerned, I suggest this hotel is suited. a nice small hotel specially designed for corporate training use..A lot of training or seminary rooms.  Service is good, very clean with decent rate. Quiet difficult to follow the direction. I'm not a 'map girl' and so many times I failed in reading maps. So hopefully oneday you can have apps that will be easier for person like me to follow the directionm Thank you. Nice and clean hotel. Will come back soon.","Monday: 8:00 AM – 7:00 PM
Tuesday: 8:00 AM – 7:00 PM
Wednesday: 8:00 AM – 7:00 PM
Thursday: 8:00 AM – 7:00 PM
Friday: 8:00 AM – 7:00 PM
Saturday: 8:00 AM – 7:00 PM
Sunday: 8:00 AM – 7:00 PM","lodging, point_of_interest, establishment"
HOTEL FORZA OSAKA KITAHAMA,"2-chōme-2-21 Imabashi, Chuo Ward, Osaka, 541-0042, Japan",4.4,34.690275,135.5061942,"We had a good stay at Forza. The entrance is off to the side of the main road so you may miss it. The staff were very good and friendly , gave us good directions and recommendations for eating. The room for us was comfortable enough, and at reception they have free coffee, hot chocolate cold water and hot water available which I used . On level 2 is 2 washing machines and 2 dryers that you can use. We had a good stay thank you  Lovely hotel with spacious rooms for this price point. Room was clean and smelled nice all the time. They also have a massage cushion which was great after a long day of sightseeing. Great location as well.

They provide sleepwear, and they have a bathroom amenities buffet in the lobby. They also have a coffee machine and tea bags in the lobby for free. Overall excellent value for money and comfortable stay. Overall a pretty good spot to stay. It took awhile for the hotel room to cool down but once it did the hotel room stayed cold. Location was pretty decent since there was a brown line station 23 minutes walk and a red line about 8 minutes walk from the hotel. Not a whole lot of food choices nearby but if you don't mind traveling a little bit you can find a lot more choices. Room size was ok but hotel didn't provide water for the room. They offer free coffee and water in lobby though. There are no closet space or under the bed space to place your luggages so you have to make due with what's available. The room was very spacious, clean and tidy. There was a massage cushion in the room and its good for relaxing at night. Staffs are friendly. The breakfast buffet was good. The location of the hotel was a bit far from the railway station, 510 minutes walk but still acceptable. Good place, quite a nice breakfast. Strange thing is that they don't wash the cups when you ask for room cleaning.

Very very very slow lifts.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Hotel K6 Osaka Namba,"2-chōme-5-15 Dōtonbori, Chuo Ward, Osaka, 542-0071, Japan",4.6,34.66857679999999,135.4978227,"I was the first person to do the Takoyaki experience! It was so much fun making my own and it was delicious! The staff were very attentive and helped me the whole time.
The room exceeded my expectations! We were not sure if we wanted to leave it is so nice! With the free hour of karaoke included and 24 hour alchol corner, we have our late night plans for Osaka.
Shrines, temples, and popular districts are only a few minutes walk.
I wouldn't stay anywhere else in Osaka! Hightly recommend!! The room is the largest we have had during our stay in Japan.
The many little extra amenities are fun and they have thought of everything.
The position is perfect.
The cleanliness could be improved. Greatly positioned hotel to access central areas of Osaka. Unlimited access to drinks and snacks, and a whole range of amenities and toiletries. A unique experience. We were so impressed with this hotel. The service was great and all the free amenities, drinks and food was a real treat. Great location also! Would definitely stay here again. AWESOME PLACE!!! Our favorite hotel in Japan, hands down. They have everything. The decor is beautiful. Only small complaint was it smelled like a smoking room when we requested non smoking. Still 1010 though.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
the b namba-kuromon,"Japan, 〒542-0073 Osaka, Chuo Ward, Nipponbashi, 1-chōme−20, ⼤阪市中央区⽇本橋1丁⽬20-6",3.9,34.6656489,135.5059041,"The rooms are tiny. We are a family of 4 and had four beds in a room. The bathroom is not large enough for anyone larger than average size. There is little bench space or storage. Breakfast is average and the wait time for the lift is ridiculous. Staff at the front desk are hospitable and helpful. Could do with better laundry facilities also. Mouldy Air Conditioning  We stayed here for 4 nights. On the final night we noticed mould inside the air con unit. When reported to the manager and staff at reception, they did not seem at all bothered. One member of staff also laughed when I showed the attached video. They then offered to refund 1 breakfast in compensation, which makes a mockery of the situation.
Hopefully this does not impact our health and they remedy this issue before anyone else stays in the room. However given the attitude of the staff, this may not happen. Hotel is in a good location but noisy. Heard lots of banging from other guests in the hotel which disrupted sleep. The Aircon was extremely loud and found out on the last night that it was full of mould, the room is extremely stuffy and musty without the Aircon on but we couldn't use it as we were worried about getting sick The room is a bit small, so I couldn't open my suitcase in a convenient spot, and the TV is awkwardly placed on the wall to the left of the bed. But other than that, everything was great! The housekeeping staff were friendly and polite, and even though the front desk staff seemed a bit inexperienced, they stayed calm and handled everything well. We recommend it
Great location, close to everything. About a 7min walk from Dontonburi with lots to look at in the way. Room was good, had everything we needed. Not a lot of walking space but enough  you arent living there. Managed to get our washing done, you do need to get in with everyone else so dont leave till the last minute. Breakfast was awesome. Sorting out bags to be sent to our next place was easy to do at reception. Thank you! We def recommend it and would book again   I also liked the smell in Reception so everyone to their own",no operation time,"lodging, point_of_interest, establishment"
Roots Hostel ルーツサカバ,"1-chōme-9-11 Itachibori, Nishi Ward, Osaka, 550-0012, Japan",3.7,34.6791547,135.4953369,"Spent my last days in Osaka here.
The staff is very welcoming!
The accommodations were fine 
The restaurant on the ground floor is nice 
Had an overall good experience here  Absolutely worst hostel I stayed at do not stay here!
Was itching for two days and their bedsheets were all stained, and it stained all my stuff !
Save yourself a headache and go somewhere a little bit nicer.
Bathrooms were absolutely disgusting
Room was trash
Service was trash very filthy. I didn't want to touch anything. it's incredibly unsanitary. there is a smell in every floor and the bed is just clean enough to sleep. pictures just don't do it justice. there was hair in the shower room EVERYWHERE yesterday. now the hair is only in the laundry room. with whatever else scum built up over the years. We got a family room for 4 and it was small but very good for the price. We were lucky to have the women's toilet on our floor, the shower is very clean and the bathroom was okay. the wifi is good and honestly its super worth it for the price D.
My sister was injured and the staff gave her ice to help, they were super nice 1010 Affordable, decent area. The room was fine but bathrooms could be cleaner. You have to pay to get a towel but it's very cheap. Free washer, dryer is cheap but takes over an hour to actually get dry.","Monday: 10:00 AM – 10:00 PM
Tuesday: 10:00 AM – 10:00 PM
Wednesday: 10:00 AM – 10:00 PM
Thursday: 10:00 AM – 10:00 PM
Friday: 10:00 AM – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 10:00 PM","lodging, meal_takeaway, restaurant, food, point_of_interest, establishment"
Hotel LiVEMAX Umeda Nakatsu,"3-chōme-3-22 Nakatsu, Kita Ward, Osaka, 531-0071, Japan",3.3,34.7106165,135.4915511,"Dirty and not good hotel, the rooms are bad, the location is very bad, next to the train, which causes noise, the rooms are small and unclean, and the smell of smoking emanates from the mattresses. You may get sick and suffocate when you sleep in it, and I do not advise anyone to book in it at all.  It was a very harsh experience, so I do not advise anyone to think about it at all Small bed in room. As everyone has said, the hotel's cleaning is lax. However, there was no problem with the foreign staff at the front desk. This hotel is not recommended for those who like average cleanliness. The door to the room does not lock automatically, so please be careful when entering and leaving the room. The location is great, but the cleanliness of the room is not good.
There is a LUUP electric scooter storage area in front of the hotel, making it convenient to move around! There's also a delicious izakaya nearby. It's cheap, so it's a good place to stay without meals for work. However, I'm concerned about hair and roughness on the sheets, dust everywhere, and mold and hair in the sanitary drains.
Hotels I wouldn't choose if I was traveling","Monday: 7:00 AM – 11:00 PM
Tuesday: 7:00 AM – 11:00 PM
Wednesday: 7:00 AM – 11:00 PM
Thursday: 7:00 AM – 11:00 PM
Friday: 7:00 AM – 11:00 PM
Saturday: 7:00 AM – 11:00 PM
Sunday: 7:00 AM – 11:00 PM","lodging, point_of_interest, establishment"
Via Inn Shin Osaka West,"4-chōme-1-21 Miyahara, Yodogawa Ward, Osaka, 532-0003, Japan",3.7,34.7351851,135.496364,"It was my last minute reservation involving weekend so it was expensive to stay here. As a foreign visitor, I was not able to register on their website as member, thus missing out member discount of 3500 Yen. I hope they can improve on this as there are many Via Inn around Japan. With this I most probably won't stay with Via Inn again. The Single Room A was rather compact. I had to move around the chair to make more space to walk around. The window does not open so it was another disadvantage. The laundry room was located in the smoking floor. This was another inconsiderate design especially to those visitors who doesn't smoke. The good things with this place were that there is a 711 downstairs and you can order food delivery from local restaurants. There is a walking distance of 1015 minutes to JR Shin Osaka station. It will not be a good choice if heavy rains are expected. The hotel is around 10 minutes walking from the station but there are escalators or elevators in the way so it not that bad even if you have a big luggage. 711 right by downstairs is quite convenient.
For the room, it is decently clean if you dont look at the walls closely or dont check the corners for dust.
The biggest issue would be the ventilation system, if somebody is smoking in a room nearby, the smell going to get to you too. Also, you can hear other habitants because of how the rooms ventilation is connected.
Amenities were not bad, but for women I would recommend bring their own skincare. The good part about amenities is coffee. Pretty good. I made a reservation coming up in 3 weeks October 5 2024 and sent 2 messages via their website but no reply
can I check in after midnight?
can I store luggage after check out until my train later in the afternoon?
Please check your messages! Good Location, less than 5 minutes walking from shinosaka station. Very convenient.

Staff are really nice. They can communicate basic english. Staff are so polite and helpful. Didn't get a bottle of water even. Would be nice if their lobby at least had coffee.
Wasn't bad. Wasn't great by any measure.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Hotel Livemax Shinsaibashi-East,"2-chōme-3-7 Minamisenba, Chuo Ward, Osaka, 542-0081, Japan",3.3,34.6760623,135.5061725,"No joke, worst hotel ever. See the photos. I think the last the room was cleaned is, after just the hotel building was created. The Livemax in East Shinsaibashi is in a great location and the staff were excellent.
The room was fine, it had space and all the needed features.
The price was also competative for the location, time and facilities of the hotel.
The only thing I felt was missing is that there was no ice machine on any floor which was unfortunate given the heat of the Japanese summer.

However this is all general information for staying in the hotel, our stay was unfortunately coloured by an unpleasant incident. Due to the aforementioned Japanese summer and lack of ice the first thing I did on arrival was to fill the bath with cold water to cool off. Once I removed the plug the water drained from the bath but then came up from beneath the toilet from the drain there accompanied with a foul smell.
I don't know if there was a blocked drain or if this was a one off but it severely restricted our use of the bathroom as the foul smelling water across the floor was not something we wanted to stand on or clean.
I could not report this at the time as it happened quite late at night and we had to leave in a rush, the staff on duty at those times had limited English and my Japanese was not adequate to communicate.

As long as this issue was a one off I would recommend this hotel. Although situated near Dotomburi, but relatively cheap. My single room with twin bed was very small, but equipped with everything necessary.  Near by the hotel, the nightlife is very robust and vibrant and has many things to do,  eat or buy. The worst hotel Ive ever stayed.

Room was dirty and disgusting, smelled bad.
Floor looked like someone puked on it, I dont even want to think what happened to the walls. I found garbage under my bed, microwave was dirty, shower curtain is covered in mold and sink was clogging up just by water.

This is horrible horrible place that must be avoided by all costs.

I wonder if its the same in their other hotels. Its a ok hotel. Budget, nothing fancy","Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 11:00 PM
Saturday: 8:00 AM – 11:00 PM
Sunday: 8:00 AM – 11:00 PM","lodging, point_of_interest, establishment"
Park Central Sakura Hotel,"1-chōme-6-9 Bakurōmachi, Chuo Ward, Osaka, 541-0059, Japan",3.9,34.6786051,135.5077201,"Very good hotel for the money. Twin room layout made sense and we never lacked for anything during our 5 day stay. The only minus point is the breakfast which underdelivers for the cost. If you're staying 12 days it's fine, but for longer stays you'd want more variety andor daily change. See other people's complaints for photos. The laundry on the 4th floor was very convenient. 400 yen for 30min wash, 100yen for 30 min dryer. If they decide to fix the breakfast situation, I'd recommend it to anyone visiting Osaka, considering the affordable price, good staff and perfect rooms. Its a nice new hotel thats in a quiet residential area. The room was very spacious and clean.

The train stations nearby are about 57 minute walk. If you want to check out dotonborishinsaibashi, you can walk for about 20 minutes.

You can also take the train too. Theres a Family Mart nearby which was convenient for late dinners and snacks.

Overall, its a decent hotel at an affordable price! We had a wonderful stay at this hotel. The room was impeccably clean, and the reception staff were exceptionally polite and helpful. We appreciated the complimentary amenities available for use, including a hairbrush, tea, and coffee. However, it's worth noting that the room does not include a microwave. Overall, we highly recommend this hotel for a pleasant and comfortable stay. This hotel was great. A very convenient location only 15 walking from Dotonburi. Rooms were quite big  spacious. The big bed was very comfortable the smaller one was very hard, but we finally slept both in the bigger one so it was not a problem. The service was amazing. They even called a restaurant for us since we dont speak Japanese and changed a reservation. Great quality price! Doesnt get better than this! Make sure to book this hotel! Thank you! Location is good. Lots of eateries and convenience stores along the street. It's also a short walk to either Nagahoribashi Station or SakaisujiHommachi Station, which connects to major tourist attractions.

We booked the triple room for 3 persons. The room size is bigger than what is shown on the website. We could open our 3 huge luggages and still have space for more. Rooms are also clean and new. There is a cafe and water station on 2F.

Service is good and staff speaks English, however they are only available from 7am11pm. The place is unmanned after those hours.

Our room had a blackout one night while I was using the hairdryer, not sure what was the cause. Thankfully it was just 3 minutes before 11pm and we were able to get hold of reception before they clocked out for the day. They fixed it with 10 minutes. Thank you to the young man for being so professional.

There are free amenities available on the 1F.",no operation time,"lodging, point_of_interest, establishment"
Richmond Hotel Higashi Ōsaka,"1-chōme-3-16 Nagatanaka, Higashiosaka, Osaka 577-0013, Japan",4.2,34.6783011,135.5897897,"5 mins walk to the metro station with restaurants and supermarket located nearby. The room is so clean and well maintained, with a range of facilities such as iron, slippers and two types of pillows  soft and hard. Also comes with air purifier and a mini fridge. Most impressed by the staff's helpfulness, I requested a quiet room on the high floor not facing the main road and was delighted to find that they have allocated the exact type of room I was looking for, never had such fuss free experience elsewhere. There's also an inroom flat panel for guest to select cleaning options and find out recommended restaurants nearby. I'm so pleased with my stay, will definitely come back if visiting Osaka again! Service is exceptional. We couldn't book a nonsmoking room, but on the day of checkin they let us change to a nonsmoking room upon asking, free of charge and no questions asked. Felt a bit sorry that they now have to clean 2 rooms for one guest.

Other than that, they've got immaculate rooms and facilities, good commodities, good everything. Give this hotel a chance if you stop by Osaka. Bigger than expected 
I was reading reviews prior to booking and they all said small but the room is like perfectly fine especially for Japan. The staff was friendly and welcoming ready to help with all questions. On the second floor is vending machines that sell cool drink and alcohol and there are washing machines onsite with a microwave in the same room. They change the towels everyday and make the bed etc but deep clean every 3 days for longer staying guests. The subway is called NAGATA you exit through exit 1 its literally 100 ft away you can see it as you exit. So convenient. There is also a car park on site . Will Definitely return. Thanks so much Richmond! It's wonderful no matter location, accommodation, service and price but, except the room a bit tiny especially for the bed size. We were reserved for two adults and two children children free. However, the bed just enough for two adults only. If they could improve such issue, I should give them 5 stars for sure. Hidden gem. Room size is more than average. Breakfast is ok. Reception is helpful. Bit dated but renovated properly. Subway line is right next to it.",no operation time,"lodging, point_of_interest, establishment"
和空 下寺町 WAQOO Shitaderamachi,"2-chōme-5-12 Shitaderamachi, Tennoji Ward, Osaka, 543-0076, Japan",4.6,34.6557215,135.5103441,"We loved everything about this hotel and experience. It was clean and tranquiljust what we needed. The Zazen sessionlesson in the evening was an amazing experience. The monk leading the session was both funny and helpful for our whole family.

Breakfast is not to be missed as well! It was the perfect quiet way to start our day before Universal Studios. We only stayed a single night in Osaka, so we were in and out of this hotel pretty quickly. It is a lovely hotel, clean, with very good service and a very nice design aesthetic. Our room seemed to be a decent size. We had booked a room for 3 people, so the 3rd bed took up a fair amount of the floor space. That said, it was still quite a bit more spacious than the hotel we stayed at in Kyoto. The 2 primary beds in the room were the biggest weve had in Japan so far, they were probably both Full mattresses. However, the 3rd bed was an extremely hard mattress, and my son complained that it was uncomfortable.

The hotel is located in a somewhat quiet area, you wont see a whole lot of tourists walking around, the street isnt busy, and not many people walking about. The area seems to have quite a few automotive businesses, which, as an auto enthusiast, I found interesting, but others in my group were less interested.

This was towards the end of our japan trip and we were getting pretty tired so we used a taxi to get to and from the Dotonbori area. Its a quick and inexpensive taxi ride, only about 5 minutes away by car. The hotel isnt super close to any metro or rail stations, but seems to be equidistant to about 4 different stations.

There hotel was very accommodating in holding our luggage for us when we arrived in the morning, long before checkin, as well as holding it for us after we checked out. The only real inconvenience was that checkout is a little early, at 1000am. My budget for my trip to Japan allowed roughly 100AUD a night for accommodation. For just under that price Waqoo absolutely over delivered. The staff are polite, the building and rooms are gorgeous, and if youre after somewhere thats peaceful and Zen, well, its a Buddhist hotel and it certainly delivered on that. I would be back here for every Osaka trip Rooms are simple and cozy. According to their website this is a shukubo 

""Shukubo"" means temple lodging, an accommodation for worshipers visiting temples and shrines.
Originally, it was a facility where only priests were allowed to stay, or a cathartic facility for pilgrims.
However, in recent years, more and more shukubo have been accepting tourists.

But read little prints because everything is about money. It seems like everything you do here cost a lot of money. Dont loose your card or be careful of the amount of people you select in check in because the price of the rooms vary a lot according to the amount of people are in the room. Also you pay a lot for the hotel to hold your luggage.. see picture below..Everything seems money driven for a temple lodging.
The staff were very helpful, but I am not sure I was aligned with the hotel philosophy. Out of the roughly 10 hotels on my trip to Japan this time, this hotel I was very excited about in particular. And it did not disappoint!
I love the minimalist, light style of the exterior, interior and the food. I was also looking forward very much to the meditation but due to my time here being limited, I cant make it.
If you like to go to Osaka to have fun, Shinsaibashi is super close. The traffic situation sucks a bit, which means that going to namba takes about as long by foot as by train roughly 30minutes, so I personally just walk every time. Super walkable in general. If youre in the area and have no tattoos I also really recommend Spa world close to shinsekai.

I love the aesthetic and the vibe, staff are very friendly and polite, but in a laidback, kansai kind of way. The front desk staff were also really nice and chatted to me for a bit and they make you feel like they really care about you which I appreciated a lot as a solo female Traveller.",no operation time,"lodging, point_of_interest, establishment"
