이름,주소,평점,위도,경도,리뷰,영업시간,카테고리
In New York,"8-3 Dosan-daero 45-gil, Gangnam District, Seoul, South Korea",4.6,37.522981,127.0362143,"Much better than expectation
Normal combo comes with 9 dishes every dish were great It is served as a course meal and the chef kindly explains the names and ingredients. The food is decent for a full course meal. Parking is allowed for one car, and the valet fee is 5,000 won. It's usually popular as a onetable restaurant for proposals, but even if it's not a proposal, I think it's a good place to spend a happy time with happy people. The chef is friendly and the food isn't spicy, so I like it. A dining restaurant near Apgujeong and Sinsa that presents an optimization rather than a typical onetable restaurant.

Dinner for 2 hours is around 240,000 to 300,000 won for two people.
A private culinary feast for two, including salads, whole dishes, pasta, steak, strawberry tiramisu and tea, will unfold for about 90 minutes.

It is also famous as a sacred place for special anniversaries and proposals. Don't forget to write a guestbook and take a commemorative photo optional after the meal.

Where advance reservation is required. It was my first time having a onetable meal, and each and every dish was so delicious and thoughtful. It would be nice to go on a special day. I enjoyed it.","Monday: 12:00 – 10:00 PM
Tuesday: 12:00 – 10:00 PM
Wednesday: 12:00 – 10:00 PM
Thursday: 12:00 – 10:00 PM
Friday: 12:00 – 10:00 PM
Saturday: 12:00 – 9:00 PM
Sunday: 12:00 – 10:00 PM","restaurant, food, point_of_interest, establishment"
뉴욕뉴욕(켄싱턴호텔),"16 Gukhoe-daero 76-gil, Yeongdeungpo District, Seoul, South Korea",4.4,37.530234,126.921678,"Excellent food. Good responsive service with fine atmosphere. Wine list needs upgrade though.. Good New York theme park in Yuido I went for a dinner course after watching the performance, but the food wasn't to my taste. To be honest, it was a bit below average. But the appetizers of crab meat and avocado and crackers were very delicious.
But the seat was in a corner and the seat next to it was empty so it was private and very comfortable.
The atmosphere was very nice and cool, and the interior was really my taste. I don't think they read any of the requests I left when making a reservation. Regarding seating, I left a request when making a reservation in advance, but I was directed to a corner seat that was not reflected at all. Even though it wasn't full. There was no understanding or guidance regarding this.  I had a bad feeling from the beginning because I was shown to a bad place, but as expected, it was difficult to call the staff because it was in a corner.. I wasn't even within visibility, so I had to call them only once when I was passing by. Of course, the service was kind, but is this correct in a hotel restaurant?  I remember last year's lunch course being wellorganized and delicious, so I visited again this year, but even though I had a much more expensive course this time, I felt it wasn't worth the price. This is my third visit to New York, New York. I don't think I will visit again in the future.","Monday: 7:00 – 9:30 AM, 11:30 AM – 2:30 PM, 5:00 – 9:30 PM
Tuesday: 7:00 – 9:30 AM, 11:30 AM – 2:30 PM, 5:00 – 9:30 PM
Wednesday: 7:00 – 9:30 AM, 11:30 AM – 2:30 PM, 5:00 – 9:30 PM
Thursday: 7:00 – 9:30 AM, 11:30 AM – 2:30 PM, 5:00 – 9:30 PM
Friday: 7:00 – 9:30 AM, 11:30 AM – 2:30 PM, 5:00 – 9:30 PM
Saturday: 7:00 – 9:30 AM, 11:30 AM – 2:30 PM, 5:00 – 9:30 PM
Sunday: 7:00 – 9:30 AM, 11:30 AM – 2:30 PM, 5:00 – 9:30 PM","restaurant, food, point_of_interest, establishment"
Joa Kitchen,"46 W 36th St., New York, NY 10018, USA",4.9,40.7503092,-73.9855909,"Hidden gem!!!! Just a bit away from time square. Service was good. The food was super tasty we ordered Joa Noodle, Dumplings,  Chicken bites soy garlic flavor, and bibimbap and I can't believe how large the portion is for the cheap price! In New York!!! Hands down the most shrimps I've had in any bibimbap. And one of the best Korean spicy seafood noodles I've had. Will definitely return if in the area!

The only down side is that the restaurant was small, without many tables or seats. Most customers come in and order take out. Prices are unbelievable, especially considering the size of the portions, and the quality! I had a super yummy Tuna melt sandwich for only 10 bucks! Also they have a huge menu, and everything seems super tempting! Last but not least, the staff is very polite and nice.
Will definitely go back to this place many more times Visited without having seen any reviews, and were so pleased that we happened upon this small kitchen. The staff were all really friendly, and seemed genuinely happy that we enjoyed our food. We had breakfast, and managed to eat in on one of the small tables. Great value for money  would def recommend. This place is just awesome!!

The price is reasonable and the portion is big. Foods always come out so quick. And people there are friendly.

During my whole stay in mid Manhattan, I went to this restaurant every night with my kids, Korean food lovers p

Try this place!!  Cute little deli near Herald Square serving coffee, smoothies, bagels, sandwiches and Korean ricenoodle bowls. The food is really good and the portion is big. Very reasonable pricing too.","Monday: 7:00 AM – 8:00 PM
Tuesday: 7:00 AM – 8:00 PM
Wednesday: 7:00 AM – 8:00 PM
Thursday: 7:00 AM – 8:00 PM
Friday: 7:00 AM – 8:00 PM
Saturday: Closed
Sunday: Closed","bakery, cafe, store, restaurant, food, point_of_interest, establishment"
Atoboy,"43 E 28th St, New York, NY 10016, USA",4.5,40.7436565,-73.9844859,"Delightful prix fixe menu  bold, savory, tangy, spicy, sweet. They were super accommodating and substituted the sea urchin Im not a fan with salmon roe.  Boyfriend said their fried chicken is better than COQODAQs. 

Atmosphere was on the relaxed side. Great for early, casual dinner. Atoboy offers a solid dining experience with wellexecuted dishes. The food was good, but nothing really stood out as exceptional. The ambiance was great, with a laidback, comfortable vibe, and the service was friendly and welcoming. Overall, its a nice spot for a casual, enjoyable meal, though I wouldnt say its a mustvisit for those seeking something extraordinary. Service was really nice and friendly. I enjoyed the menu in May, the tartare was great. The server recommended the sweet shrimp and peas which was not something I've had before. Pork belly was a bit dry and overdone but it was a nice portion. The sides at the end were great, they had picked banana peppers that were insanely tasty. The fried chicken was extra but at a whopping 30 so I skipped it despite hearing how great it was. Maybe next time. Amazing food!!!! The squash dish one of the best things Ive ever eaten! Menu is 75 dont go without adding the fried chicken!!!  Great value for that price with amazing products. 100 recommended! 1010 experience. Except when I rudely asked them for some soy sauce for the mushroom juk and they said no 

Beautiful space. Great food. Tasting menu  the fried chicken add on which was a must! Delicious food. Celebrated my birthday here with my partner, and I was most certainly impressed.","Monday: 5:00 – 9:00 PM
Tuesday: 5:00 – 9:00 PM
Wednesday: 5:00 – 9:00 PM
Thursday: 5:00 – 9:00 PM
Friday: 5:00 – 10:00 PM
Saturday: 5:00 – 10:00 PM
Sunday: 5:00 – 9:00 PM","restaurant, food, point_of_interest, establishment"
Bulbap Grill Manhattan,"746 10th Ave, New York, NY 10019, USA",4.8,40.7650667,-73.9912475,"There are so few mom 'n' pop spots like these left in Manhattan, and you typically have to venture to the edges of the island in either direction to find them.

Hats off to Bulbap for keeping it real large portions, low prices and solid flavors. The Tofu Bites were deceptively flavorful and crisp. The Jae Yuk Bowl could have been spicier, but the creative Galbi Burger was like the gorgeous happa offspring of the most beautiful Korean and American couple you've ever met. Yumdiddlyum! We tried this restaurant as convenient and close option from our hotel. Didn't expect too much since this gem korean restaurant is quite far from actual Korean town. I am so glad that we decided to eat here because foods taste was amazing, the ownermanager looking gentleman was extremely nice and kind with his service. Foods came out super quick and fresh, the portion of Stone pot bibimbap was incredibly great! Supreme galbi burger, as my picture shows it was gigantic, juicy with full flavor!!
Highly recommend here if you are around. And i will definitely come back for next NYC visit. There seemed to be just one waiter, but he was good and very responsive. The food was great. I believe authentic because there were a number of Asians dining there as well. Great experience! We went on a Monday and got seated right away since there was no wait. We were excited to try the highlyrated Korean food and ordered tofu jap chae, janchi guksu party noodle soup, and the bulgogi bowl.

However, we were disappointed that only kimchi was served as a side dish, which is unusual for an authentic Korean restaurant. The food looked nice, but the jap chae and bulgogi bowl were both too sweet and salty, and tasted the same. The party noodle soup was bland.

There was also a lot of noise, banging, and yelling from the kitchen, which was disruptive. The waiter was eating during his shift and didnt seem to care about the noise. We had to call him over several times to get our check.

Overall, I gave them two stars for the food presentation and the portion size, but the noise and inattentive service made for an unpleasant experience. We wont be coming back.

And FYI, they do not offer small side dishes banchan, only kimchi and so little of it! No refill btw. burge bun was hard, owner said it's  supposed to be like that, but it's not. chicken wings were super hard and tasteless. Also, the owner asked us to leave  through the other door, afraid of us telling other customers to go to another restaurant because of the horrible food. He didn't  even hesitate  to fix our bad experience at his restaurant.","Monday: 11:00 AM – 10:00 PM
Tuesday: 11:00 AM – 10:00 PM
Wednesday: 11:00 AM – 10:00 PM
Thursday: 11:00 AM – 10:00 PM
Friday: 11:00 AM – 10:00 PM
Saturday: 11:00 AM – 10:00 PM
Sunday: 11:00 AM – 10:00 PM","restaurant, food, point_of_interest, establishment"
Kochi,"652 10th Ave, New York, NY 10036, USA",4.6,40.7619926,-73.9934692,"I was taken here for my birthday, and we had a truly exquisite evening, a sensational, New York dining experience.

Every dish on the tasting menu was well thought out, expertly prepared and beautifully presented. The crew definitely takes the endeavor seriously, and it is reflected in the quality of the meal. I had the beverage pairing, which was also wonderful. All of the Wines or sake were selected with care and accompanied each dish beautifully.

The service was extremely professional and friendly, it was a pleasure to sit at the counter and watch the team preparing each course.

Definitely would like to go back here for another special occasion, or perhaps just a fun evening to treat ourselves. Had an amazing dinner here. I had the vegetarian tasting menu and my husband had the regular tasting menu. We were both blown away by every dish. I was so thankful for how amazing my vegetarian dishes tasted, it was definitely not an afterthought and so much care was put into it. This was the best tasting menu experience Ive had and it was 100 worth it. We left feeling full. I cant stop thinking about the watermelon dish. Highly recommend for meat eaters and vegetarians! Pictures are of some of the vegetarian dishes Amazing service. Food was absolutely outstanding. Every course was surprising and illuminating, some of the best food we've ever had. We paid 476 for two, without the wine pairing. A few notes that the music was quite loud and the wagyu did not come out hot. They also asked us to leave midway through the last dessert course even though we waited more than ten minutes for some of the courses to come out and were not loitering whatsoever. Was a bit surprising. Food really wasn't an ordinary experience. The courses were interesting with fine ingredients, good taste. The staff explained the courses and were flexible accomodating wife's vegeterian preference for some of the courses. The A5 Wagyu upgrade was worth it, my wife and I felt the quality of the meat. We were also very pleased with the extra desert offered by the restaurant for celebrating our  wedding. The deserts were really exceptional. The service was very pleasant.

If I have to nitpick, I think the atmosphere can be improved. I expected more out of a Michelin star restaurant. The place is fairly small, the bathrooms could have been cleaner and taken care of. The place only had to offer metal chopsticks, I believe for trying to make it a fancy experience, but as a person that is used to wooden chopsticks my whole life it came out really inconvenient to hold much heavier chopsticks. Finally getting around to leaving a review. Better late than never.

My wife and I dined here the summer of 2023. We splurged on the chef's table experience and loved it. The food was impeccable, the hospitality was warm and welcoming, and the atmosphere was cozy yet comfortable.

Good hospitality and great food. We said ""yes"" to all the upgrades. Worth it. Flat iron steak to A5 wagyu, black truffle supplement, sea urchin supplement. I recommend this spot to anyone looking to venture North of the craziness in Midtown.","Monday: 5:00 – 9:30 PM
Tuesday: 5:00 – 9:30 PM
Wednesday: 5:00 – 9:30 PM
Thursday: 5:00 – 9:30 PM
Friday: 5:00 – 10:00 PM
Saturday: 5:00 – 10:00 PM
Sunday: 5:00 – 9:30 PM","restaurant, food, point_of_interest, establishment"
Keens Steakhouse,"72 W 36th St., New York, NY 10018, USA",4.6,40.7507861,-73.9864611,"Every time when Im craving a steak its always Keens. Classic and famous NYC steak house. I have been here many times. The food and service is amazing. They have plenty of seat so walk in is easy.

My favorite appetizer is baked blue cheese puff. I like to eat it with the complimentary bread. So so good 

For entree we love prime rib king the size is good for 2 people. The meat is great quality and juicy. Perfect cooked. Mushrooms side is very tasty. It has a little bit tangy favor. I'm really surprised by how disappointing our birthday dinner for 6 was, all around. We've been to several comparable steakhouses, and were excited for Keen's. Service was bad, all around. Our waiter move slowly, seemed grim, and didn't read us any specials, checked in with us once the whole dinner, and was noticeably frustrated when we had to ask for the dessert menu several times. We sat and waited for our food for probably 40 minutes. Nobody bussed our table and plates sat finished for 20 to 30 minutes. When our orders were finally brought, the busboys were confused about who got what. Our order was straightforward.

My cocktail was highway robbery at 19. At that price, an old fashioned should have a large ice cube, not whatever came out of the fridge ice maker. It was straight up bad.

The food was soso below par for a steakhouse of this magnitude. The medium well steak was overcooked.

The sides were great! Desserts were small, but delicious. We had dinner here for our anniversary with another couple.  Our first time here, other couple has been here before so they ordered for us.

We had cocktails, Jumbo Lump Crab cocktail, Thickcut Smoked Bacon, TBone for two and Chateaubriand Steak for Two, Carrots with Brown butter and Mashed potatoes.

The steaks where over cooked a little, but tasty.  The staff was friendly and not pushy.  We were able to take our time and enjoy everything. We dined at Keens Steakhouse and ordered both the steak and lamb. While the steak was good, we both preferred the lambit had a unique flavor and was cooked to perfection. Unfortunately, the atmosphere wasnt as enjoyable due to a loud argument at the table next to us throughout the meal, which made it hard to fully relax. Despite the disruption, the food was excellent, and the lamb especially stood out Keens Steakhouse is absolutely one of the best steakhouses Ive been to in NYC! I went with a group of 10, and the experience was phenomenal from start to finish. The steaks were cooked to perfectionjuicy, flavorful, and exactly as ordered. The classic ambiance added to the charm, and the service was topnotch, handling our large group with ease and attention to detail. Everyone in our party left impressed and satisfied. Keens Steakhouse is a mustvisit for an exceptional dining experience in the city!","Monday: 11:45 AM – 10:30 PM
Tuesday: 11:45 AM – 10:30 PM
Wednesday: 11:45 AM – 10:30 PM
Thursday: 11:45 AM – 10:30 PM
Friday: 11:45 AM – 10:30 PM
Saturday: 5:00 – 10:30 PM
Sunday: 5:00 – 9:30 PM","restaurant, food, point_of_interest, establishment"
Barn Joo 35,"34 W 35th St, New York, NY 10001, USA",4.3,40.7496682,-73.9858072,"We had a great experience here overall. We went during happy hour and ordered a few items on the happy hour menu and some regular ones as well.

There was a little confusion when we ordered corn cheese not on the happy hour menu. The server must have heard something else crunchy tofu? and thought we ordered it on the happy hour menu. It arrived at our table I have a photo of it and we let them know it was not what we ordered.

We didn't touch it and they did take it off our bill, but only after we insisted that it was not what we ordered.

We got a couple of their soju cocktails as well. Both were delicious. Food was pretty good, too. I had such an amazing time introducing my friend to Korean food for the first time here! The menu offered a variety of delicious options, and every dish was packed with flavor. We left feeling full, satisfied, and so happy with our experience. The atmosphere was warm and inviting, making it the perfect spot to share a meal. Highly recommend for anyone looking to try unique Korean cuisine! If you want traditional Korean food, this place wont be a good choice. Foods are more like fancy but small portion fusion foods. Overall the taste is a bit sweet. The uni bibimbap is a good choice! Went for dinner with my family to celebrate my sons birthday. No wait time, we were seated right away. The food were amazing. Loved everything we ordered. Sadly couldnt try the soju cocktails but definitely going back for those. The place itself is nice  cozy. Service was great. Would recommend. The food was good but not great especially as it didn't taste authentic Korean. Ambiance was amazing. Drinks were funky and gave a nice pop.

More Instagrammy than anything...","Monday: 12:00 – 10:30 PM
Tuesday: 12:00 – 10:30 PM
Wednesday: 12:00 – 10:30 PM
Thursday: 12:00 – 11:30 PM
Friday: 12:00 – 11:30 PM
Saturday: 12:00 – 11:30 PM
Sunday: 12:00 – 10:00 PM","bar, restaurant, food, point_of_interest, establishment"
Jungsik,"2 Harrison St, New York, NY 10013, USA",4.7,40.7188267,-74.0090751,"Amazing food presentation. I started with five different dishes. I loved every bite, but other dishes were just soso for me. The dining room is clean and modern. However, I deducted 1 star because I finished my glass of wine, and no one asked me for another. They simply served the food and left. I had to find someone to order. and my 2nd glass too. So I decided to finish for a drink.  But overall was very good for my birthday dinner. Totally awesome atmosphere, chill music and foods!!  Highly recommend this restaurant. I wanna go this place on Christmas.  servers were nice and gentle so I entirely enjoyed my dinner. Thank you  I went there to celebrate my boyfriends birthday and the service was amazing. They are very friendly and very nice. However, the food was a bit salty for almost every dishes. Overall it was ok but we loved the desserts there, it was refreshing and not too sweet.

I would recommend you guys to try it once for any special occasion or regular normal meal. A great meal that lives up to the high cost. Theres lots of different flavors here, the banchan was standout, and we left full. The sake flight was great and unique.

Loses a star though because theres less interest to return given the menu doesnt seem to have changed at all in a very long time. Also kinda awkward that there didnt appear to be any Koreans working in the entire front of house while we were there. A unique experience, ten courses with wine pairing was truly amazing. Diversity of rich flavors in the food and paired wines were great. The service was excellent.","Monday: Closed
Tuesday: 5:30 – 9:00 PM
Wednesday: 5:30 – 9:00 PM
Thursday: 5:30 – 9:00 PM
Friday: 5:00 – 9:30 PM
Saturday: 5:00 – 9:30 PM
Sunday: 5:00 – 9:00 PM","restaurant, food, point_of_interest, establishment"
ATOMIX,"104 E 30th St, New York, NY 10016, USA",4.8,40.7442317,-73.9828502,"My dinner at Atomixs Chefs Counter was the best dining experience Ive ever had. Each dish was thoughtfully conceptualized, cooked to perfection, and beautifully presented. I also got the wine pairing and fresh truffle addons, both of which were well worth the money. Its difficult to pick my favorite course, though I would say I think about their japchae every other day. Finally, the service is truly exceptional. The wait staff is beyond professional yet still warm and personable. The atmosphere is very relaxed, which isnt always the case at Michelinstarred restaurants. Truly exceptional. We have done the downstairs tasting seating prior, and it was fantastic, but this review is for the bar tasting upstairs. I had the nonalcoholic wine pairing, and Im usually a bit disappointed at other places, but in this case I was blown away. Each of the dishes or something special and unique, with so much craft and care put into each. The amuse bouche or first course is out of this world. Stupendous  One of the best restaurants I have eaten at to date.
To me, this restaurant is proof that michelin stars system is bogus. I've eaten at 3 star places that pale in comparison to this place.

Pretty much everything tasted amazing. They were transparent about their ingredients. We got the non alcoholic pairing. 2 of the drinks were kinda mid.
Reservations are hard to get
I thought it was kinda expensive at first but after trying it I felt it was worth every penny. 100 would come again given the opportunity. Undoubtedly the best restaurant in the US. 6th best in the world. The title is well deserved. No questions asked. Exquisite service and hospitality. Delectable food selection. We dined at the bar for our special occasion. Atomix is an experience that bears true to passion and love for fine dining. Thank you for raising the standard, for pursuing excellence and for understanding what food represents in the Korean culture. I will absolutely come back again  Such a special experience at Atomix. Chefs commitment to showcasing the very best of Korean flavorsingredients in the context of New York City is so unique and interesting. Each course presented something new and came with a dedicated card from Chef. Love this special attention to detail, so thoughtful! My favorite dishes were the crab and eel, especially surprising because I normally never eat eel and didnt expect to love it this much! The drinks are phenomenal and the staff went above and beyond. Highly recommend!","Monday: Closed
Tuesday: 5:30 – 11:00 PM
Wednesday: 5:30 – 11:00 PM
Thursday: 5:30 – 11:00 PM
Friday: 5:30 – 11:00 PM
Saturday: 5:30 – 11:00 PM
Sunday: 5:30 – 11:00 PM","restaurant, food, point_of_interest, establishment"
Thursday Kitchen,"424 E 9th St, New York, NY 10009, USA",4.6,40.727566,-73.983805,"Recently came here for the first time for a date night and we absolutely LOVED it! I appreciated the server we had who explained the concept of the restaurant to me since it was my first visit and i appreciated the servers that followed who instructed us on how to get the most out of each dish. The soju cocktail I had was delicious and the dessert at the end was amazing! Wasnt a fan of the seafood paella, but my favorite dish by far was the Korean popcorn chicken! Felt a little rushed towards the end, but its a small place that sees a lot of traffic, so I understand the time limits.

Will definitely come back another time and try the other meals we didnt have! Wow Must TRY.

this was the best meal I've had since coming to NYC. The food was somethingelse where every dish was packed with flavours. The resturant was quite hidden but once inside the atmosphere was dark mysterious. I did not know what to expect once inside but when I got the dishes. Man o man ...... My new favorite Korean place! Korean right? Anyway lets talk about how amazing is the mac n cheese, every single bite was glorious. I also had the popcorn chicken, kimchi paella and steak. All of them delicious. Our server was very charismatic and nice. Last but not least, great atmosphere. just amazing. super unique flow in the dark cocktails in a bag. korean inspired and such great flavours in each dish. you really cant go wrong here. very busy so put your name down early. please go here if you get the chance. Wow! This place is AMAZING. Food is spectacular, the service is good and the drinks are creative and fun. If youre looking for a fun experience while dining out, dont miss this opportunity!
MNP","Monday: 6:00 – 10:15 PM
Tuesday: 6:00 – 10:15 PM
Wednesday: 6:00 – 10:15 PM
Thursday: 6:00 – 10:15 PM
Friday: 5:00 – 11:15 PM
Saturday: 5:00 – 11:15 PM
Sunday: 5:00 – 10:15 PM","restaurant, food, point_of_interest, establishment"
Yoon Haeundae Galbi,"8 W 36th St. Unit 245, New York, NY 10018, USA",4.5,40.7499624,-73.9844551,"I cant recommend this place highly enough. Its not just dining, its a whole experience. Superb hospitality and such an elegant setting. And the quality of the meal was unbelievable  fresh, delicious, so satisfying. Best kimchi Ive ever had? Probably! Service was great, KBBQ was absolutely out of this world. The appetizers were pretty wack and took of a star, but besides that it was wonderful.

We started with the hamachi crudo, which had a strangely extra fishy taste and left a weird taste in my mouth. We also got the galbi dumplings which were disappointing.

The barbecue, however, was outstanding. Even the meats that werent marinated just melted in your mouth. It was AMAZING. Probably the best quality meat Ive had at kbbq in NYC. It was so out of this world.

The restaurant itself was very clean and upscale and the service was attentive. The drinks were great too! I got one with lemon I forgot the name and boyfriend got a mango maksomething? They were fantastic.

100000 would go again, just not ordering appetizers next time. Amazing  I went there by myself so couldnt order more dishes but I had  and it was a full of flavor and lots of baby squid!  I wish we have this restaurant in SF city! Definitely go back next time when I visit NY! Very good Korean barbecue. Seriously impressive how much flavor they pack into their meats, especially the marinated kinds. Perfect for if you have a special occasion and want a welcoming atmosphere. Also the kimchi is amazing. We had an amazing dinner here!

We went for the bbq  with the marinated rib and the brisket. The meat was delicious! We also had the Busan Neighbourhood Pancake  dont miss it!

The staff was also really friendly and nice. The guided us through the menu and giving their recommendations on best dishes, how much and how to eat.

Fully recommended!","Monday: 11:45 AM – 2:00 PM, 5:00 – 9:30 PM
Tuesday: 11:45 AM – 2:00 PM, 5:00 – 9:30 PM
Wednesday: 11:45 AM – 2:00 PM, 5:00 – 9:30 PM
Thursday: 11:45 AM – 2:00 PM, 5:00 – 9:30 PM
Friday: 11:45 AM – 2:00 PM, 5:00 – 10:00 PM
Saturday: 11:45 AM – 10:00 PM
Sunday: 11:45 AM – 8:30 PM","restaurant, food, point_of_interest, establishment"
Han Bat,"53 W 35th St, New York, NY 10001, USA",4,40.7502064,-73.9863009,"Quick and attentive service! They had authentic food and everything came out flavorful and hot. Not much wait for a weekday evening for table of two. Passed by the entry of the restaurant and smelled delicious broth  ended up going in to try the food and they did not disappoint!! Came back to our ""spot"" after more than 10 years. The place is the same as it was back then. We were excited to be here. We got our favorites which were still as delicious as before. The staff were very friendly and attentive, and the venue has a warm, comfortable ambience that made the dining experience relaxing. Exceeded our expectations and surely deserves a higher .
For a Saturday night, they were able to seat us without having a reservation. Service was prompt and excellent.
All the dishes came well prepared and quite authentic compared to what I have tasted before in Korea.
The cold noodle and bibimbap were the highlight in all our dishes ordered. Straightforward, delicious Korean food. Both times I went here, the bibimbap had a great crunchy charred texture. The banchan are solid. Lets be honest if youre looking at reviews of this place, youre probably struggling to find a seat at one of its massively hyped neighbors and youre considering Han Bat as a backup option. Its good. I actually like it a bit more than its neighbors. Its a perfectly fine Plan B. Came here with a friend for dinner, and we waited about 30 minutes. Definitely not worth the wait.

First, they seated us at a tiny table that couldnt even accommodate our dishes. We had to place our items on the bar in order to be able to fit everything.

The service also left very little to be desired. Customers who were seated after us received their bonchon before we did and when I inquired about this, the server gave me a major attitude.

As for the food, we ordered vegetable pajun, dolsot bibimbop, and sullungtang . They gave us seafood pajun by mistake and offered a perfunctory apology when we pointed this out. Everything tasted too salty and had no depth in flavor. The bonchon also lacked flavor, and the kkakdooki was especially heinous.

All in all, I would not come back to this restaurant again due to the poor quality in food and service.","Monday: 11:30 AM – 10:30 PM
Tuesday: 11:30 AM – 10:30 PM
Wednesday: 11:30 AM – 10:30 PM
Thursday: 11:30 AM – 10:30 PM
Friday: 11:30 AM – 10:30 PM
Saturday: 11:30 AM – 10:30 PM
Sunday: 11:30 AM – 10:30 PM","restaurant, food, point_of_interest, establishment"
Woorijip,"12 W 32nd St, New York, NY 10001, USA",4.5,40.7474589,-73.9864521,"You pick your own fooddish from a rack but the dishes are mostly cold and u heat it up using microwave.  I prefer the fried chicken and beer place across the road instead where they have hot table to keep the food hot. Woorijip marries convenience with wholesome food. I picked up food around 10am for lunch and snacks in my train ride.  Many of the trays on the shelves were empty but steadily being stocked. The dishes brought out were still slightly warm from being prepared earlier that morning. Each shelf was marked with date and time prepared for food safety reasons. The flavor and preparation of each dish was perfect and thoughtful. The check out process at the counter was efficient and friendly. The clerk added rubber bands to each of my containers to secure the contents.  I'd go here often if it were closer! Super smart way of having food ready to go. The food was super tasty and worth it. We were able to quickly eat there at a reasonable price.

My only complaint is how little beer there was in the bulgogi. It looks like there's a lot, but the meat is a thin layer that's spread at the top. Various options to choose from. I choose tteokbokki, Chicken and kimbap platter with a side of Milkis. Quick and tasty meal if you are confused on where to eat in Ktown. Will definitely come here again. This is succch a cool concept in midtown and I feel its super convenient for people who commute everyday to work. Freshly packed, ready to eat, premade lunch boxes to go that are also healthy. Theyve got a ton of options to choose from and theres something for every dietary preferences. They dont have a lot of processed food items instead from what I saw it was a lotta protein, greens and fresh fruits and veggies. Their menu keeps changing and every food counter had the time and date each box was packed and until when its good to eat. They have a minimum 10 for card transactions. There were a few tables inside to sit and eat too, nothing fancy because this is more of a grab n go kinda spot. I got the japchae and it was super flavorful. I thoroughly appreciated it and next time Im in town I know where Im going again.","Monday: 9:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 9:00 AM – 9:00 PM
Thursday: 9:00 AM – 12:00 AM
Friday: 9:00 AM – 12:00 AM
Saturday: 9:00 AM – 12:00 AM
Sunday: Closed","meal_takeaway, restaurant, food, point_of_interest, establishment"
Gaonnuri,"32ND STREET ENTRANCE 1250, Broadway 39th Foor, New York, NY 10001, USA",4.4,40.7480185,-73.9875983,"Went for the steak omakase for a birthday dinner and the meal was a great experience. High quality meat, great uplifted versions of classic Korean food, and attentive service. Gaonnuri continues to be one of my favourite upscale Korean restaurants I want to bring people to for a good memory. Views with a Side of KBBQ A Feast for the Eyes, Not Necessarily the Palate

Soaring high above the city on the 39th floor, Gaonnuri is a New York destination that blends modern elegance with Korean barbecue traditions. The clean, modern decor and breathtaking panoramic views of the Manhattan skyline make it an Instagrammer's dream. It's the perfect spot to impress a date or anyone seeking a unique dining experience. The service is topnotch, and they've even managed to elevate the KBBQ experience to feel refined and luxurious.

However, the food itself presents a different story. While it's not bad by any means, it doesn't quite live up to the rest of the experience. We opted for the omakase menu, featuring beautifully presented dishes and delightful amusebouches. Despite the stunning presentation, some dishes lacked depth of flavor. Surprisingly, the highlight wasn't even the meat which, to their credit, boasts premium cuts. It was a simple vegetable salad, which speaks volumes. The banchan selection was also disappointingly limited, with basically just kimchi on offer.

The Verdict All About the View

If you're willing to pay a premium for the stunning views and luxurious ambiance, Gaonnuri delivers. It's a great option for a unique NYC dining experience, but don't expect to be wowed by the food alone. While it's certainly Instagramworthy, it might not satisfy your taste buds as much.

In short

Views Breathtaking! 5 stars
Service  Ambiance Topnotch! Feels luxurious. 5 stars
Food Not bad, but some dishes fall flat. Presentation is impressive, but flavor is a 3 out of 5.
Value It depends. You're paying for the experience, not necessarily the food. If that's what you prioritize, it's worth it. But KBBQ purists might be disappointed.
Foodies, especially those with a love for Korean cuisine, may find the offerings underwhelming. The portions are modest as well, so don't go in expecting a feast. Ultimately, Gaonnuri is a place where the food, though decent, takes a backseat to the impressive backdrop. Perhaps the best restaurant Ive ever been in NYC. It was fantastic! Views are amazing! We were treated so well!! We didnt have reservations but we were well accommodated and when a window table got available, they moved us there without us even asking! The food is spectacular, meat is fabulous! We cant wait to go back to NYC to have dinner there again!!!! Thank you for the experience! Great view, but the meat quality was not good.
195 for 7 1oz cuts

Of the 7 cuts, 2 were of acceptable quality, the rest were tough and stringy.  I'm unsure how this  could be but some of our party didn't even finish their meat.

The soup was underseasoned and did not taste like a seafood soup, severly lacking depth.

They did not have daikon wrap and when we asked for lettuce and garlic,  the end of the garlic clove was not trimmed, Kitchen fail.

We had 3 diffrent severs through our meal which made the experience fragmented and less cohesive.

Finally the Value was just not there by any means.  I understand you pay for the view,  but the food in general was inadequate at best.

Would not recommend One of the best Korean restaurants in NYC! Refined, authentic traditional Korean food and delicious dessert. The yuzu creme brulee was too beautiful to eat and tasted awesome. The restaurant has fantastic views and a luxurious atmosphere. I really enjoyed their professional service, especially from servers Chris and May and the attentive manger.",no operation time,"restaurant, food, point_of_interest, establishment"
