이름,주소,평점,위도,경도,리뷰,영업시간,카테고리
YANH Ratchawat Hotel,"1376, 1 Thanon Nakhon Chaisi Rd, Khwaeng Thanon Nakhon Chai Si, Khet Dusit, Krung Thep Maha Nakhon 10300, Thailand",4.5,13.7790549,100.5227861,"The room is spacious and very clean, love it. However, the receptionist wasnt very helpful when we asked for a brush they said they were going to let housekeeping bring it to our room but after awhile we called they said we have to pick them up ourselves at the receptionist desk. The hotel is quite far from any where not much around it. Overall, the room was comfy but others are meh We stayed here for a few nights whilst visiting Bangkok. The surrounding area and the hotel seem disconnected as the hotel is exceptional and quite complimentary which cannot be said for the immediate surroundings. That being said the locals, vendors  street food directly next to the hotel are amazing. The staff and security were also very attentive and supportive.

The room I had was amazing and to a very nice standard. Lots of isolated light switches so you can set the tone and mood for the room. The TV was good and had international channels and there was a small workspace in the room which I used for my computer set up. My only negative is that there was no room chairs so I had to borrow one from the workspace but thats all really.

There is a pool on the ground floor, its not ideal for a good swim but perfect for a little dip or just to splash around. There is an open lounge area with very comfortable day beds for you to relax in. The gym is basic but has the essentials you need to get a decent work out. There is nice workspace area for you to get some work done also.

All in all we were very happy staying and would stay again despite it being a little out of the way from the main areas of Bangkok it was a very nice and pleasant stay. Most valuable hotel in Bangkok. Great room and facility. Located on the crowd street but a peace will be found in this place. The room was great, you cant ask more for a better amenities. The mint shower gel was great too, feel relax and refreshing. The Front office team is friendly as well as Mr. Security grad is very helpful and professional. It was a great moment, great choice despite all terrible problems I went through on that day. Lovely stay! The bed and pillows were incredibly comfortable, and the aesthetics of the entire place were truly pleasing. However, theres room for improvement with the breakfast offerings. We only dined once during our stay due to this. Overall, a great experience! Dorm room very tidy and spacious. Good working area and pool for work and chill. Location a bit lacking. Also they only have one small and dark designated smoking area in the entire hotel.",no operation time,"lodging, point_of_interest, establishment"
X9Hostel,"278/24 Soi Leartkeaw 2 Asok Dindang Road Bangkabi Huaikwang Khwaeng Bang Kapi, Khet Huai Khwang, Krung Thep Maha Nakhon 10310, Thailand",4.7,13.7547038,100.566026,"I really like the location of this hostel, which is located in the middle of the city.

Less than 10 minutes walking distance to Central Rama 9 Shopping center and 12 minutes to Rama 9 Hospital.

The Deluxe room for two people is nice. It comes with a private bathroom, AC and hairdryer.

The living room or kitchen area is also my favorite, you can use all the plates and bowls but have to clean up everytime after use, which is fair enough. You can also put your food in the fridge, there is a marker there, just put your name on it.

The staff is very nice, she provides all information for me probably because I can speak Thai. She recommends to download Grab application.

I ordered a pack of water to my room which save a lot of energy to carry them from the shopping mall.

Overall, the location of this hostel is perfect and reasonable price. The rooms are neat, tidy, and clean. It's situated in a European Town.
The host was very accommodating.
5 min walk to MRT and Jodd Night Market. It's very good and comfortable hostel. I can walk to Rama 9 mall in 5 mins Nearby airport line and environment safety is good. Room and bathroom is clean Best Hostel Ever!!
Ive been to many hostels in Bangkok have to admit this is The One!!
clean bed clean toilet the location is very convenient close to everything you need mrt,food,mall etc.","Monday: 6:00 AM – 10:00 PM
Tuesday: 6:00 AM – 10:00 PM
Wednesday: 6:00 AM – 10:00 PM
Thursday: 6:00 AM – 10:00 PM
Friday: 6:00 AM – 10:00 PM
Saturday: 6:00 AM – 10:00 PM
Sunday: 6:00 AM – 10:00 PM","lodging, point_of_interest, establishment"
Heaven Boutique Hotel Bangkok,"491, 44, สีลม พลาซ่า 43 Silom Road, แขวงสีลม เขตบางรัก กรุงเทพมหานคร 10500, Thailand",4.3,13.7258652,100.5277003,"The WiFi doesn't work, they told me only works for Android users huh? but I doubt that too because my laptop couldn't connect either.
The place is very noisy at night there's a bar upstairs with extremely loud music, imagine trying to sleep at a night club, I got headache and couldn't sleep until the bar is closed.
There's a strong sewage smell coming in to the room. The smell was too strong that woke me up a few times at night and I'm a heavy sleeper.
The only good thing I have to say is that the staff are friendly and nice but I wouldn't stay here again even if offered for free. I would like to start by saying this Hotel is not that bad, room is very spacious and bright, stuff provided are relatively clean, and location is decent bed is quite hard, and mediocre sound proof

BUT for the 5 nights I have booked I was assigned to Room 403, and I believe the piping for the building is very old, the constant smell of sewage keeps gushing in from the toilet drain holes there are 3 of them Hotel staff did try to help by placing more fragrance, and putting wet towels on top of the holes, but the smell is just too strong and it was like that for my entire stay.

I tried asking for a change of the room, but was told all rooms are fully booked. I was constantly worried about the rotten egg smell from the sewage gas, as it could pose a health hazard which may contain sulfur content.

I would have rated this hotel a 4 star but the constant smell of sewage in a room WITHOUT windows is just absolutely disgusting, and made my stay here terrible. 1 star describes fully my experience here. Bad location, no street food or nearby 711. Train station also 510mins walk away. workers are nice n friendly, rooms got a bad smell and Aircond not very cold in room 505 The hotel is very comfy and nice, service is over the top, especially Fai at reception, she has been very helpfull during my whole stay. Over all great value for money.. 1. Location they said its close to BTS station, its but still need to walk 1015 minutes. The closest one is Chongnongsi in front of King Power Mahanakon.  The place is in the Plaza building so many office and restaurant etc there.
2. Room HUGE room. Love it. The amenities more than enough. Toot brush, comb, razor, they will set up on bathroom. Coffee, tea and they will give you MILO chocolate so good!
Pajamaskimono, and one thing for sure alot of pillow, and they all soft so good, they provide AIR PURIFIER in the room too.
3.etc i got room with fake window. So there is no sunlight from outside world.
4.many restaurants there, and they have rooftop bar also. So its good.
711 or other mini market its far from this area!

They will ask you put deposit 1000bath before check in.","Monday: 6:00 AM – 2:00 AM
Tuesday: 6:00 AM – 2:00 AM
Wednesday: 6:00 AM – 2:00 AM
Thursday: 6:00 AM – 2:00 AM
Friday: 6:00 AM – 2:00 AM
Saturday: 6:00 AM – 2:00 AM
Sunday: 6:00 AM – 2:00 AM","lodging, point_of_interest, establishment"
56 Hotel Sukhumvit,"5 Udom Suk Road, Soi 56, แขวงบางนาเหนือ เขตบางนา กรุงเทพมหานคร 10260, Thailand",4.8,13.6772223,100.6360504,"Grate place to stay with good local shops nearby. Staff are very attentive and friendly. They are extremely helpful. Rooms are lovely and clean. Definitely worth the stay! Excellent hotel. Rooms are of very high standard! Everything is new and clean. Comfortable beds. Universal sockets so no need for adapters. 3040 mins to BKK by taxi. We all really satisfied all conditions of the hotel.
City view is great and all bed room's conditions are good.

Just one thing, our room was just besides of the main road so it was little bit noisy. But still reasonable to stay.

If you have a car, no problem at all. But if not, you need to call the grab taxi.

We would like to visit again. Good service provided! When asked if there is any car that we can book for half a day with a driver, they managed to find an affordable option  Snack and drinks provided at the lobby area too. Only problem was the aircon was leaking after 2 days of stay there. Great, clean place! Attentive service. I booked 5 nights. It has indoor pool and gym. Great mirror in bathroom. Big faconett. Enough lamps. Happy.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Tropical Summer Cafe & Hostel,"Soi Naradhiwas Rajanagarindra 6, Khwaeng Yan Nawa, Khet Yan Nawa, Krung Thep Maha Nakhon 10120, Thailand",4.8,13.7169097,100.5299422,"We stayed here for a night after arriving into Bangkok. This is a small but very friendly place to stay. The room itself was very clean, a good size and had a good amount of space. Everyone working at reception was very helpful. This isn't by any means a place to stay in the city centre, however there is a BTS station around 15 minutes walk away which we used a few times to get into Central Bangkok. The only criticism we would have was the bed this was by far the most uncomfortable one we had in Thailand be warned, the bed is VERY firm. However if you want a quiet place to stay for the night, this is a great option. I was on a solo budget trip, stayed at one of the private rooms for two nights. Impressed with how everything is clean and organized.  The staffs speak perfect English. Really good vibes plus, rooftop dining. Great value. Think it will be fun to stay at the bunk rooms with friends or even get some friends from there. Great affordable place to stay especially for those on a budget. Its very clean and the staff is incredibly kind and welcoming. My only gripe was that the beds were the most uncomfortable thing Ive slept on. Its a thin mattress and while there are dividers between the beds they dont block any noise.
The keys were also a little frustrating, while it was amazing that we had been given not one but two places to put our belongings you cant tell which key is for which storage so you end up fiddling with them a lot.
If you book here I suggest getting the private room with a friend. Great location and all around good hostel but the beds are hard as ROCK, and they stuck us in a room with staff living in it and another man whos been living there for 4 yrs, so there was so much stuff in the room and not like the photos. Personally I think because we were staying for so long compared to other ppl in the hostel we should have been given a different room. Definitely wont be going back solely due to the beds As a solo female traveller, I felt safe. The location was in the heart of the city. There was easy access to malls. The cafe was cute and food was REALLY good. In the night, you can see the city lights on the roof top.. my bed was also quite spacious","Monday: 9:00 AM – 10:00 PM
Tuesday: 9:00 AM – 10:00 PM
Wednesday: 9:00 AM – 10:00 PM
Thursday: 9:00 AM – 10:00 PM
Friday: 9:00 AM – 10:00 PM
Saturday: 9:00 AM – 10:00 PM
Sunday: 9:00 AM – 10:00 PM","lodging, point_of_interest, establishment"
Tamni,"476/7 Soi Phraya Singhaseni, Khwaeng Rong Muang, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",4.9,13.7383913,100.5178572,"Young Community Hotel Vibes
Apart from the location being slightly away from the city center, which is still easily reachable via the MRT Blue Line mostly used by locals, this hotel offers a nice break from the busy Bangkok traffic. It feels like stepping into a slower pace of life and enjoying some quiet time. The hotel's industrial interior gives off a hipster vibe, with young adults hanging out and sharing in many open spaces like the kitchen, living room, and lobby. They even have their own small cafe that serves delicious mealswe got to try their breakfast and lunch, and both were lovely. We only stayed for two nights, so we missed out on trying their spa massages, which looked so relaxing, and we couldn't join the painting workshops due to our tight schedule in Bangkok. That was the sad part for us because the hotel has a really good energy and a lot to offer. It was such a great and relaxing experience. I went for a 3day solo retreat, I felt my inner peace was full filled. The are shared dorm rooms mixed and women and also private rooms. The bed was comfy and provided more than sufficient space to roll around. The staff were super nice and chill. There is also a massage palor in house as well, but I didnt try. Over all Im loving it and will go back with a company or two 

Oh there are 2 chubby emotional support at least for me dogs to hug. I think they are introvert or shy. Wow. Beyond what I expected. Staff are amazing, so kind and willing to help so much. Great atmosphere. Great people. Many activities, such as painting, jewellery making and they have Thai massages available. The aesthetic of the place is simple beautiful. Wooden and so many plants all around. It felt so cosy and peaceful. And last of all great location near train station as well as delicious restaurants. Thank you  I will be back!!! spent 2 nights at Tamni and it was wonderful. the staffs are very very friendly and helpful. the room, facilities and bathroom are very clean and comfortable. it is located at a backstreet and its very quiet and peaceful. i even have the urge to go back sometimes when im at the busy town area. its just so relaxing to stay. theres a cafe serving good coffee and massage place just beside Tamni which i highly recommend too! An amazing hostel! Great atmosphere and service, painting and other classes and things to do. All very green and beautifully designed. Highly recommend!",no operation time,"lodging, point_of_interest, establishment"
Vali Villa Bangkok,"เลขที่ 314 Soi Samsen 4, Khwaeng Ban Phan Thom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.5,13.762782,100.5014572,"Clearly a great hotel. I got a very good service and a very good room. The room is very comfortable, big, ac works great and very relaxing feeling at the hotel lobby.
The place is close to the Kawasan Main Street and yet very quiet.
I recommend this hotel to anyone. A good place to stay in Bangkok. A bit noisy at times, as the windows were thin. The bed was a bit firm as well and the shower was broken. Otherwise a good room in a good location, close to Khao San road and close to the pier. Very bad experience actually, I really dont recommend.
Price not cheap compared to other better options around.
Very noisy coming from outside and inside as you can hear people in other rooms talking and coughing you may check the uploaded video here.
Very basic rooms with no facilities at all, and not very clean as some smell coming from the ground made of cement.
Location is far from the malls, city center and activities.
Friendly and kind staff, i think its managed by a family living in same place. Auntie and the staff were super friendly and welcoming. The rooms are made to feel homely. I guess you can say it feels like your home away from home. Rooms are clean, not too big but enough room for multiple luggage if needed. I definitely would stay here again if I was in the area. The location is perfect, just in the heart of Bangkok, but surprisingly very quiet! You cannot hear the traffic noises at all. The room vas very clean and the bathroomshower is working great! Breakfast is delicious, with different options and very generous. Staff is impeccable, as the service, very smily, helpful and attentive to your needs and necessities.","Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM","lodging, point_of_interest, establishment"
City Park Hotel Bangkok Pratunam by PCL,"71 Soi Phetchaburi 15, Khwaeng Thanon Phaya Thai, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand",4.8,13.754645,100.5378403,"We had an awesome stay at City Park Hotel. We had to leave our previous hotel nearby because it was so bad and we took the last room. The room was well kept and clean, and location was very convenient  none of our bolt grab drivers had any difficulty finding us. We enjoyed our stay for 5 nights  Came for a short holiday. Hotel staff were fantastic, especially, Lindsay  Nate. Check in was a breeze and even provided advice on how much to pay for tuktuk and taxi. Rooms were also always made up on time. Will stay again in the future. The  hotel location is perfect. The hotel staff are very welcoming and smiley. The hotel lobby smells good. The room is very clean and spacious enough to roam around and open our luggages. We slept comfortably. It is near 711, the Pratunam Market, the Platinum Mall, Big C Supermarket and many more. There are food restaurants outside as well and very accessible for Bolt and Grab pickup. Overall, we loved our stay and we will be back  Thank you! The room is super clean with a strong air conditioner. Very quiet. No bad smell. The mini bar is free and you can get a cappuccino for free too. The receptionist is very helpful. The location is good if you want to go to Platinum often, but I found a stay at Phrom Phong is much more comfortable especially if you bring kids. The location is actually very convenient if you want to go to Pratunam market, Platinum mall, and Decembers. Also, if you want a massage its just steps away from the hotel. The staffs are nice and friendly. They offer a good service overall.",no operation time,"lodging, point_of_interest, establishment"
Centara Life Hotel Bangkok Phra Nakhon,"78 Prajatipatai Boripat Rd, Phantom, Pranakorn Krung Thep Maha Nakhon 10200, Thailand",4.5,13.7616788,100.5041223,"Great boutique hotel. My husband and I stayed 2 nights here. Service is wonderful. Staff is super friendly and helpful. The room comes equipped with most of the amenities. We paid for a queen bed room but they upgraded us. Their check in was smooth even though we arrived around 130am.

We paid for the breakfast and it was worth it if you are doing any sightseeing. Had a good variety of Asian and continental breakfast. Decent coffee as well.
There is also a good Thai massage spa connected to the hotel and it was convenient after a long day of sightseeing.
Location of this hotel is really close to all the things you want to see in Bangkok. Good hotel overall. Modern feel and very clean. Large rooms. Had a good experience staying there.
Breakfast options are sufficient and enough choice for different taste.
Staff are friendly, especially Mr Sushi always has a bright mood.
We had a few issues with the shower not draining properly or some sockets not working but they were swiftly resolved from the maintenance team the hotel uses and app which is quite neat.
It has a pool, albeit not very large its nice for a quick dip or lounge for some relaxation.
What we didnt like was that the one evening we wanted to use their noodle bar in the evening they had cleared it early which was disappointing. Also the buffet breakfast was cleared before the advertised time.
Overall can recommend this hotel. It is safe and has security staff outside 24 hours.
Its a walkable distance to Khaosan Road or use their free TukTuk service. Also Taxi to any of the malls or attractions are inexpensive. Very friendly and helpful staff. Extremely clean hotel. I was upgraded upon my arrival and when I needed to stay an extra night, I was told to book online to save money, however the only rooms available were double bed size and I was in a superior king room, which I was able to stay in and didn't have to move to another room. Really great experience. Thank you  I had a fantastic stay at Centara Life Hotel in Bangkok. The rooms were extremely clean and wellmaintained, which made me feel comfortable and relaxed throughout my visit. The hotel features a relatively large gym, perfect for keeping up with workouts, as well as a beautiful and clean swimming pool. The atmosphere of the hotel was wonderful, and I was genuinely impressed by the friendliness and professionalism of the staff.

Omo and the entire restaurant team delivered outstanding service, always attentive and ensuring we had everything we required.

In summary, I highly recommend Centara Life Hotel to anyone planning a trip to Bangkok. I must give this hotel a fivestar rating. A mediumsized hotel has a fivestar standard. The service is very friendly and makes you feel at home.  I lost my wallet on the last day and immediately informed us as we headed to the airport. We are very grateful. It might have disappeared without being processed in our country.",no operation time,"lodging, restaurant, food, point_of_interest, establishment"
Centara Watergate Pavilion Hotel Bangkok,"567 Ratchaprarop Rd, Khwaeng Makkasan, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand",4.4,13.7513927,100.542261,"Amazing hotel with friendly staff. Room is always well cleaned. Location is good.
Kids love the place especially the bunk bed.
It would be good if the in room has 2 toilets but we went well with 1 too. No big issues.
Will definitely come back to stay again. Bangkok's traffic is quite congested. This hotel is also very good to let the driver pick me up. The waiter was also very considerate and prepared a surprise birthday cake for me when I was leaving. The service was impeccable and very thoughtful. Best best hotel that I stayed in. Very respectful staff. Breakfast was the best. Location is good too. From the hotel you can walk to malls.  Rooms were very clean. Everything was beyond my expectation. Good job to all the staff working in the hotel. You guys are amazing! I recently stayed here during my visit to Bangkok for the ACL 2024 conference, and I was thoroughly impressed by the level of service and cleanliness. From the moment I arrived, the staff were incredibly welcoming and attentive, always ready to assist with any request I had. Their professionalism truly enhanced my stay.

The room was spotless and wellmaintained, with a comfortable bed and all the necessary amenities. The attention to detail in the rooms upkeep was evident, and it made my stay extremely comfortable and enjoyable.

What really stood out was the perfect location in the city center. Being so close to major shopping malls and the conference venue made it incredibly convenient to navigate Bangkok without the hassle of long commutes. It was ideal for someone like me attending an international conference.

Although I did not have the chance to try the breakfast or dinner, the overall experience was outstanding. I highly recommend this hotel to anyone visiting Bangkok, especially if youre attending a conference and need a clean, comfortable, and welllocated place to stay. I stayed one night here and, I wish I had booked this hotel since I arrived in Bangkok.

Special thanks to the hotel management for making our day. Highly recommend it for family or honeymoon trips.
Even the Qibla direction was attached to the roof of the clothes shelf.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, spa, restaurant, food, point_of_interest, establishment"
Public House Sukhumvit 31 Hotel,"249 Soi Sukhumvit 31, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",4.8,13.7379547,100.5669017,"Great location with really cool restaurants around the area. The coworking space is great, you can even get a private space for meetings, etc. The staff are great, very helpful and just cheerful overall. Great place to stay and the rooms on the higher floors have an incredible view. Also the food is great. I had the best night at Public House! The bar and restaurant has a great atmosphere with amazing food for great value. The room is very clean with comfy beds and great facilities.
The best part however was by far the staff!! Everyone was so unbelievably helpful, smily, and friendly. A very warm welcome after a long day travelling. All the receptionists, bartenders, and waiters were so accommodating and kind.

100 will come back  great value and great service. Very nice coworking space to work! The hotel is welldesigned, and I really enjoyed working here. I strongly recommend it.  A big thumbs up to Tikky, who always ensures that everything is in order, as well as to Mint, Tim and Miguel. They create a great atmosphere and made a delicious coco This is our favorite hotel in Bangkok! We really appreciate the team and especially Nat who always did its best efforts to help us! Rooms are clean and very nicely decorated, the bed are really comfy! We will go back when in Bangkok for sure!! Also, you can take the breakfast until 5pm which is really convenient!! Very impressed with the hotel, service their attention to detail. Will revisit again, potentially a great hotel in the the region. Breakfast spot on flavours, their bar is really nice. The people are hospitable, we havent even finished our stay, its day 2, and really good work",no operation time,"cafe, lodging, restaurant, food, bar, point_of_interest, establishment"
Lamoon Vivit Hostel Bangkok,"ถนนตะนาว - ซอย ศาลเจ้าพ่อเสือ San Chao Poh Sua, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.5,13.753137,100.49835,"Great hostel! Fantastic location, walking distance to all the temples and Khao San road. Staff is very nice. The rooms and showers are clean. Youre given a towel when you check in and the showers have soap and shampoo. Two lockers, one below your bed to store your bag and one small one attached to the wall. Super comfy beds. You need your key to access the elevator at night, so you feel safe. Continental breakfast in the morning is a plus. Highly recommended! It's OK. A little bit weird atmosphere.
Nice shared facilities but small and not too welcoming.
They were quite rude about keeping the bags after check out. They said they will only keep them for 4 hours past check out. I think it's a bit extreme most hostels are much more generous with that.
Beds are really good, with privacy curtains. Vivit hostel is awesome! Most importantly the staff are so caring and helpful Ive never experienced better.
You cant really tell if its a hostel or hotel, the beds are so comfortable and everything is perfectly clean and inviting. There is a great free breakfast coffee, juice, toast, bananas, eggs very helpful in the morning in Bangkok.
The street is also perfect proximity to everything locally, markets, restaurants, temples and about 30min or more walk to the huge malls  crazy city centre. First hostel stay, was very impressed. Clean rooms, bed was comfortable, and friendly staff. There is AC in each room which is individually controlled. AC in the lobby and lounge only works in the evening and the rest of the building doesn't have any so it's always hot outside of your room. Breakfast is very basic, toast, hard boiled eggs, crackers, juice, tea, and bananas. No cereal, milk, or meats. Good location though, short walk to temples and Koh San road. Recommended for a few nights, just expect that the breakfast selection will get old quickly. Great spot with friendly staff and travellers, very comfortable beds and super clean rooms and bathrooms, and they do a very good frappe latte too 

The location is perfect, you're close enough to Khaosan Road nightlife if you want to do that, without having to stay on the road itself with thumping clubbing music all night. You're also close to lots of temples and plenty of good cheap food.

Good communal areas too, with a nice air conditioned mezzanine lounge to relax in when the rainheathumidity gets too much.

The beds all have their own curtain, power outlets and light too. It's all been designed nicely.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Valia Hotel Bangkok,"95, 370, 22 Sukhumvit 24, Khwaeng Klongton, Khet Klongtoey, กรุงเทพมหานคร 10110, Thailand",4.6,13.7212413,100.5655317,"Amazing hotel ! Although the hotel is not in a central location, there are always taxis everywhere. The hotel is stunning, a pleasant pool, there is a basic and lovely gym, I highly recommend taking it with breakfast, and in addition to everything there is a chocolate buffet every day! magnificent! Although the hotel's restaurant is not cheap, it is worth every price. Excellent dishes. The service was perfect both in the restaurant and in the hotel. We will definitely return in the future, thank you We stayed at the Valia Hotel when we arrived in Bangkok on 2709, and it was a fantastic experience. Checkin was smooth, and they even gave us an upgrade to a room with a balcony. One of the highlights was the free chocolate buffet in the lobby every day! Also, the buffet breakfast was delicious, with plenty of options. The room was beautiful and spotless, and the staff were all incredibly helpful and always smiling. We especially loved the convenient shuttle service to EmporiumBTS station. Highly recommend! The room is very spacious and cozy! The breakfast buffet had lots of variety and the restaurant was super cozy! We were hosted by Mild! She's super friendly and helpful and made our stay very comfortable! Thank you Mild! And the overall experience was amazing   I recently stayed at Valia Hotel in Bangkok, and I was thoroughly impressed. The room was excellentcomfortable, clean, and wellmaintained. The breakfast was equally impressive, offering a variety of delicious options to start the day right. A special mention goes to Mild, who provided exceptional service during breakfast. Their attentiveness and friendly demeanor made the experience even better. Overall, I had a fantastic stay and would highly recommend Valia Hotel for anyone visiting Bangkok An amazing experience and establishment! My spouse and I met here from two different parts of the world as a honeymoon destination and it was phenomenal! The location is beyond ideal. The eateries thats apart of this hotel are great! I got the lamb medium and it melted like BUTTER!!! The spouse and I have been complimenting this hotel the entire stay 6 days. Shuttles to the mall every 15 minutes. A restaurant thats available 24 hours of the day. The STAFF!!! UNBEATABLE AND VERY WELCOMING!!! About 40 minutes away from the airport and everyone is helpful with all requests.
We love it here!

Highly RECOMMENDED!",no operation time,"lodging, point_of_interest, establishment"
Bedever Bangkok Boutique Hotel,"เลขที่ 1533 3-4 Sukhumvit Rd, Khwaeng Phra Khanong Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",4.4,13.7151645,100.5915781,"I have stayed here multiple times and this is where I usually stay when I come to Bangkok before finding a long term stay. I really like the convenience of travel because it's right next to the BTS and staff is super friendly. Even though it's next to a main road you don't really here much noise and I always sleep really well here. I recently stayed at the bedever bangkok boutique hotel and found it to be a great choice for travellers looking for a simple and affordable option in the heart of Bangkok. The hotel is conveniently located near several major attractions and BTS public transportation, making it easy to explore the city.

The rooms are clean, comfortable and quiet, with all the amenities you need for a short stay. The staff were friendly and helpful, especially Jack  Fah.

While the hotel may not offer luxurious amenities, it more than makes up for it with its great location, fair prices, and welcoming atmosphere. If you're looking for an uncomplicated and budgetfriendly option in Bangkok, I would definitely recommend the bedever bangkok boutique hotel. The room is very spacious. The staffs are very friendly and helpful. The staffs name is Jing. I don't know if I spelled her name right. I was tired from traveling so she let me check in a little bit before checkin time. I have to thank her very much. I will definitely come back to stay here. Romantic and lovely room, kind staff, strategic location overlooking at train station and many restaurants. Worth every penny spent. Recommended! The staff are very friendly and superb accommodating especially the front desk Miss Ging.The hotel is very tidy and will definitely come back and choose to stay  here again in our next visit in Gods will.I will recommend this hotel to my friends and workmates.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Khaosan Palace,"139 Thanon Khao San, Khwaeng Talat Yot, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",3.7,13.7590345,100.4971682,"Room design is lovely, clean, spacious. Bed mattress quite hard for our liking. Yes you can hear the noise from khaosan road clubs etc well into the early hours of the morning! We asked for a ""quiet room"" and was given 216. You can still hear the bass but it was bearable and we both slept. Reception staff not the friendliest but I don't think I would be either if I had to listen to the noise all shift. Cute coffee shop directly outside reception. Didn't use the pool. For 16 a night, can't complain too much! I wouldnt recommend staying here versus other similar properties on the street. First and foremost I specifically booked because of the pool which has been close for months yes they give you an option to go to another hotel to use theirs but I was looking forward to having one super close. They should mention this before booking. As for the room there is plenty of space and the bathroom is nice. But the bed is terrible and as others have mentioned sleep will be difficult because it is so loud outside. The location is perfect if you want to party and the staff were nice and efficient. Hotel is good. Rooms are decent size with plenty water and includes fridge. Location is perfect for access to the madness on Khaosan Road. Only negative but really isnt a negative is the noise. It can get loud and stay loud until late hours of the night. But if your out and come back after a few drinks this wont be a problem. Rooms were great, Clean, roomy and comfortable.  The raging  street party outside of the hotel on the main street is just outa control. Super loud music that you can hear  in most rooms thru the hotel till 330  400  in the morning.  NOT the fault of the hotel Very loud , if you like to party great  spot , but if you are a older person and try to sleep  it is not ao great music places to 300am every single night.",no operation time,"lodging, point_of_interest, establishment"
Amarin Hotel Rama 8,"204/2 Soi Arun Ammarin 49, Khwaeng Bang Yi Khan, Khet Bang Phlat, Krung Thep Maha Nakhon 10700, Thailand",4.3,13.7717409,100.487725,"Im still here, and was here because of recent misleading good reviews about the cleanliness which I value more than anything else in a facility.

Theres black mold in the bath room, that should be easy to fixed but they didnt do it. And they didnt even come to clean my room after 12.51 PM. There is NO POOL like in the listing.
I did not stay there. I only went to look at the room rooms are nice. The bed is firm typical asian style.

The back streets are super narrow. If you're driving a car, i'm not sure what their parking Very very good place the day when Im coming meet my wife in BKK we have take a room and the room is very very beautiful and romantic I love it and the staff very smile We arrived late from the airport. Staff and owner were very nice and friendly.  Room is decent size,  clean and quiet.  Great price and good location. I stayed here for 5 nights and this my opinion...

 Services from reception was so nice
 Great location , I used grab and taxi that so easy.
 Value for money
 Double Bed comfy
 Amenities

  About clean!!! The room was not clean, many spot still dirty , there was many dust on the bed head, and table. It was  like the cleanner didn't pay attention to clean because I stayed for 5 nights and all the 5 nights the  hydrant still dirty the same.
 towel was old and broken.
 extra bed uncomfortable.
This one recommend to fix it.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
