이름,주소,평점,위도,경도,리뷰,영업시간,카테고리
Café Verlet,"256 Rue Saint-Honoré, 75001 Paris, France",4.2,48.8641489,2.3338553,"Excellent quality of coffee! This place is a must for coffee lovers !
It mixes history and quality in a great way.
The part they could definitely improve is the kindness of the staff. No smile nor hello when you arrive. A bit touristy unfortunately but definitely a place to try. A must stop for coffee and tea lovers. It is so incredibly difficult to find rich velvety Cappuccino or Flat White in France but this place will not disappoint. The decor is absolutely beautiful. Old World Charm in its best edition. Will be back! The cafe has a nice atmosphere and vibe. But it is a bit pricey for the quality it offers. The Madeleines with chocolate sauce were not as good as I am used to from other places in the city. The double espresso was ok but again I had better.

All in all a good choice to flee from the rain before going to the Louvre, but don't expect the best food you ever had. The place is so whimsical. They have coffee beans in drawers and the traditional burlap sacks.

I ordered the cafe viennois and it was delectable. It was mostly whipped cream which is what I was feeling that day. It came with the usual tiny chocolate square.

I was only going to get a drink but oddly next to my seat, there was a platter of desserts inside a glass case. At first, I thought they were only for display and not fresh, but the server assured me it was all real. Since they all looked enticing, my friend and I decided to share one. We pointed to the one we wanted most on the count of 3, and thank god, it was the same tart. Suffice to say, we had good taste I especially loved the crunch of the pistachios. I visited a cozy cafe during my last holiday in Paris and absolutely loved its tranquil ambiance, classic decor, and delicious dessert and coffee. The cakes and ice cream were so mouthwatering and refreshing, especially after a tiring walking tour of the area. I highly recommend this cafe to anyone who wants to enjoy a peaceful and tasty break in Paris.","Monday: 10:00 AM – 7:00 PM
Tuesday: 10:00 AM – 7:00 PM
Wednesday: 10:00 AM – 7:00 PM
Thursday: 10:00 AM – 7:00 PM
Friday: 10:00 AM – 7:00 PM
Saturday: 10:00 AM – 7:00 PM
Sunday: Closed","cafe, food, point_of_interest, store, establishment"
Baguett's Café,"33 Rue de Richelieu, 75001 Paris, France",4.7,48.8652825,2.336524599999999,"If you're finding a place to eat and you happen to be on Yelp doing it, some of the stars are a bit misleading due to sympathetic ratings. Like this one. It's a 4 cause the people are nice inside and the food wasn't gross.

But really, it's just a simple cafe with a simple menu selection. Something like the crazy croissant makes you think it's gonna be... crazy. It's really like your average croissant with eggs and a slice of turkey inside.

Food is very basic, the place is small but it turns over quickly. If you're a tourist, go experience a meal at a classic bistro instead. Great food. Small space but with excellent ventilation system. We couldn't smell the eggs cooking eventhough it is an open space and you can see the kitchen. The waiters are super friendly.
The only thing that I was uncomfortable with is the long line. People wait outside while you eat and they can watch you through the window. It felt a bit awkward. Great cafe! Pancakes were good, latte was well balanced, avocado toast was fresh. Great service, layout is done well for the small space, would love customs on the chair lol Delicious vegetarian options! It's a pretty small restaurant so if you want to skip the line, go right as they open up. I got a crazy stuffed croissant sandwich and the salad it came with was just bursting with flavour. The drinks were yummy and service was very fast. Definitely a recommended breakfastbrunch place in Paris if you're looking to be satiated until the afternoon. Glad we made it for breakfast today.

Amazingly fresh food and friendly environment.  Cant wait to come back.

We had pancakes, gluten free toast with eggs and mushroom with pesto.

Additionally a basket of fresh breads with jam.

Fresh orange juices and coffee. Recommend!","Monday: 8:30 AM – 4:00 PM
Tuesday: 8:30 AM – 4:00 PM
Wednesday: 8:30 AM – 4:00 PM
Thursday: 8:30 AM – 4:00 PM
Friday: 8:30 AM – 4:00 PM
Saturday: 9:00 AM – 6:00 PM
Sunday: 9:00 AM – 6:00 PM","cafe, restaurant, food, point_of_interest, establishment"
Les Deux Magots,"6 Pl. Saint-Germain des Prés, 75006 Paris, France",4.2,48.854052,2.3331062,"What an amazing cafe! I booked a table in advance, and yet I was given the choice to pick the room and my own seat, which I did appreciate very much. I could sit back and relax while taking in all the Parisian people and life. Lunch was exquisite, from beginning to end! Since I was in Paris for a very short visit, I had to overindulge  their old fashioned hot chocolate and pastries are a delight to the palate. Service is fantastic and ambience makes you feel right at home. Will definitely be back. Just had the most divine breakfast here. The wait staff are on another level. So fantastic  They are extremely busy but still so polite and attentive. Food was very tasty. We had the Hemingway and chose the omelette which was delicious. Hot coffee   Highly recommend this amazing experience   We came here for brunch and had a lovely time. Our table was right at the front, allowing us to enjoy a delicious brunch while watching the street and people.  It was a wonderful atmosphere. Our server was very friendly and attentive, which made the experience even better. We really enjoyed the taste of the coffee as well. Even though the interior of the restaurant is small, it's definitely worth a look inside. My husband and young son and I had breakfast at this gorgeous Parisian establishment during our stay in winter. The hot chocolate was absolutely divine, as was the coffee, juice and all breakfast items we ordered. The breakfast we ordered was plentiful and we thoroughly enjoyed the experience there  a bucket list item of mine for a long time! Being winter the cafe wasnt packed which we loved, as we could immerse ourselves in the atmosphere of the cafe. Id definitely come back on our next trip to Paris! Very nice food, excellent service.
Our waiter was helpful, patient, friendly and funny which added a lot to the experience. I'm very happy he helped us and not the scowling person that was waiting on other guests by throwing menu's on their tables and endlessly clinging glass while cleaning tables.
Went on a warm Saturday evening at 2000 and got a nice table outside in minutes, not as busy as I expected.","Monday: 7:30 AM – 1:00 AM
Tuesday: 7:30 AM – 1:00 AM
Wednesday: 7:30 AM – 1:00 AM
Thursday: 7:30 AM – 1:00 AM
Friday: 7:30 AM – 1:00 AM
Saturday: 7:30 AM – 1:00 AM
Sunday: 7:30 AM – 1:00 AM","cafe, restaurant, food, point_of_interest, establishment"
Terres de Café,"67 Av. de la Bourdonnais, 75007 Paris, France",4.3,48.8569765,2.3016328,"Great coffee and cakes selection. I had a latte with lemon cake which was fantastic. The service was great and very helpful. They also sold decaffeinated coffee. They have a vast selection of beans for sale. Ethiopian, Kenyan, Rwandan, and South American. The coffee is OK, but nothing special. 2,9 for an expresso is the double as compared with Italy. But you are near Eiffel  Tower. Can be quite crowded. Did not taste the cookies. Toilets are clean. Always very polite and very kind staff Their coffee is exceptional in this district!  Great local coffee shop near the Eiffel Tower. Set in a very upscale neighbourhood, this cafe provides a great cup of cortado or flat white Really great coffee, they use their own roasted beans. Also close to the eiffel tower if you want to take a walk and enjoy the fresh air. The cafe itself is also very cozy ","Monday: 8:00 AM – 7:00 PM
Tuesday: 8:00 AM – 7:00 PM
Wednesday: 8:00 AM – 7:00 PM
Thursday: 8:00 AM – 7:00 PM
Friday: 8:00 AM – 7:00 PM
Saturday: 8:30 AM – 7:00 PM
Sunday: 10:00 AM – 7:00 PM","cafe, food, point_of_interest, establishment"
Ob-La-Di,"54 Rue de Saintonge, 75003 Paris, France",4.5,48.86301210000001,2.3640752,"A tiny little cafe with great vibe  industrialminimalist. The banana cake is heavenly good, so is the tea and cookies and avo toast. Impossible to get a space on weekends. Lots of other Japanese theme shops nearby. The cherry scones are so good. The hot chocolate with oatmilk is so smooth. Incredible coffee with attention to detail, definitely the best Ive had in France. Friendly staff who go out of their way to make your experience comfortable and its located in a cute Rue. Ill be back for sure, especially as its vegan friendly and environmentally friendly. Nice little coffee shop. Although, it can only seat a handful of people, the atmosphere is very nice and cozy. As a student, it would probably hard to fully study there but some light work is possible.
The coffee is really tasty and its possible to eat a little something. I really enjoyed it ! Cozy and very very good homemade granola with soy yogurt and rhubarb compote! Loved this place
I come every time Im in Paris. The cafe creme and avocado toast are amazing! And the banana bread is the best in town. They also have a cookie thats very unique and tasty!!","Monday: Closed
Tuesday: Closed
Wednesday: 9:00 AM – 4:00 PM
Thursday: 9:00 AM – 4:00 PM
Friday: 9:00 AM – 4:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: 9:00 AM – 5:00 PM","cafe, food, point_of_interest, store, establishment"
Matamata Coffee,"58 Rue d'Argout, 75002 Paris, France",4.5,48.866107,2.344117199999999,"We had cappuccino and lemon cake  both good!

Small, lovely place and relaxed atmosphere. Would come again. This place is always going to be in my lovely memory as this is where I met my aunt for the first time and than she discovered matcha   I was only going through Paris on my road trip and stopped only for coffee and dog walk with my aunt. Also I got some lovely coffee beans to take home. Barista was super kind and coffee met all expectations. Great coffee, oat milk alternative, very relax. Enjoyed our visit today, it is a bit out of the sightseeing area. Super service with Eka and nice coffee! We did have a nice moment in this little cafe. One of the best specialty coffeeshops in Paris! Amazing coffee! And look at this latte art its made with oat milk!","Monday: 8:00 AM – 12:00 PM, 12:30 – 6:00 PM
Tuesday: 8:00 AM – 12:00 PM, 12:30 – 6:00 PM
Wednesday: 8:00 AM – 12:00 PM, 12:30 – 6:00 PM
Thursday: 8:00 AM – 12:00 PM, 12:30 – 6:00 PM
Friday: 8:00 AM – 12:00 PM, 12:30 – 6:00 PM
Saturday: 9:00 AM – 12:00 PM, 12:30 – 6:00 PM
Sunday: 9:00 AM – 12:00 PM, 12:30 – 6:00 PM","cafe, store, food, point_of_interest, establishment"
Terres de Café,"150 Rue Saint-Honoré, 75001 Paris, France",4.7,48.8620039,2.340346199999999,"Exceptional coffee.
I ordered an espresso of the Ethiopian origin. It was flavourful, quite fruity.
The cardamom bun was also amazing. Soft, moist and absolutely scrumptious l.
Great service. Very small place great quality coffee and pastries. The babka roll was a bit dry by the cardamum roll was perfection. Really nice little coffee shop, not too busy, seems a hidden gem I think. Nice outside seating as well as some indoor seating. Thought it was independent but it was a small chain I think. Had an oat milk flat white, my go to back in the UK. Not the cheapest coffee at nearly 7, but really nice coffee beans used and overall one of the best oat milk flat whites Ive ever had. Highly recommended for any UK tourist if your into your oat flat whites. i was here with my parents, their coffee brews are pretty good! i had their cardamom roll , which was heated up slightly, it wasnt the freshest but still had a good cardamom flavour but it could definitely have more and be more spread evenly through the bun Very small, cozy place wirh delicious foods and drinks! I had a chaud Matcha Latte, it was perfectly slightly sweet and a banana bread fluffy, juicy and very tasty 1010! Would recommend","Monday: 8:00 AM – 7:00 PM
Tuesday: 8:00 AM – 7:00 PM
Wednesday: 8:00 AM – 7:00 PM
Thursday: 8:00 AM – 7:00 PM
Friday: 8:00 AM – 7:00 PM
Saturday: 8:00 AM – 7:00 PM
Sunday: 9:00 AM – 7:00 PM","cafe, food, point_of_interest, establishment"
Café Nuances,"25 Rue Danielle Casanova, 75001 Paris, France",4.5,48.86793340000001,2.3313608,"One of the best cafes in the area. Wonderful atmosphere and amazing coffees. There are bakery options, but it's not a show. Just good! Limited seating available inside. Definitely a grab and go type of coffee shop, not to chill and stay inside. Had the pistachio latte and it was SUPER!! Place was a vibe but prices were pretty high for coffee We had coffee here for all 3 days in Paris. We tried the pistachio, salted caramel, and honeycinnamon latte. Their coffee is so smooth and the flavors blend perfectly. Its not sweet, but lightly flavored so you still have a great coffee flavor. They have the order counter and some bar stools in the inside and a few small benches outside to sit. The staff is also really kind and drinks are ready pretty fast even with a long line. Great coffee and chai latte, we are really surprised how good everything tasted. Despite the queue, we were served really quickly. We will recommend the caf to others. I tried a flat white with oat milk. The taste is amazing. The store looks cozy. I like the design of the store. There are some seats indoor with table and also the outdoor place right without table.","Monday: 8:00 AM – 7:00 PM
Tuesday: 8:00 AM – 7:00 PM
Wednesday: 8:00 AM – 7:00 PM
Thursday: 8:00 AM – 7:00 PM
Friday: 8:00 AM – 7:00 PM
Saturday: 9:00 AM – 7:00 PM
Sunday: 9:00 AM – 7:00 PM","cafe, store, food, point_of_interest, establishment"
Saint Pearl,"38 Rue des Saints-Pères, 75007 Paris, France",4.2,48.8549342,2.3305526,"The Eggs Benedict is outstanding  I highly recommend trying it! The cappuccino and cortado are also fantastic. It's a small place, but the staff is very friendly, making it a truly exceptional spot in Paris. I absolutely love it  Arriving with high expectations for brunch, we were delighted by the exceptional quality of the food. I highly recommend savoring the Parisian toast and the pain perdu they truly stand out.
Aptly named, this establishment is undoubtedly a pearl nestled in the heart of Paris. A bit overhyped, arrived during breakfast time on a Saturday, a line quickly built up. They were pretty busy so they tended to try to make people leave right after people finished their food, so everything could feel pretty rushed. Food menu is interesting, pretty average though but not cheap. I would try if you are around the area, but won't necessarily line up a long time for it. Great spot for breakfast and coffee or tea. They have a lot of matcha and Asian flavors infused into breakfast fare. The flavor combos are unusual but delightful.

Timing is everything because its a small space. Your experience will vary a little bit depending on where youre seated, hope not to be seated near the kitchen entry, you will likely be bumped and jostled but the food is worth it. Great coffee, although we had to wait a while now I understand the long wait was due to the amount of coffees to go they have to prepare for their second location, read below

P.S I unfortunately need to change my opinion, based on the service at the other location 4 rue Perronet not indicated on the google maps. The drinks are prepared here and then delivered there, causing them to be served barely lukewarm. The two tables next to ours complained about the same thing. My paper cup tea was served more than half empty, which i think is scandalous considering this is just warm water. The waiter filled it up after request though, but reacted very passive agressively after i brought my half empty cup to the counter. Finally, the same waiter kicked us out later saying they are closing when it was 1530. The cafe closes at 6pm according to google maps, and since we saw other people coming in, this just feels like a good excuse to make us leave. The overall experience is bad, and is a shame since I hoped to enjoy it the second time I came here. This will be the last though ","Monday: 8:00 AM – 7:00 PM
Tuesday: 8:00 AM – 7:00 PM
Wednesday: 8:00 AM – 7:00 PM
Thursday: 8:00 AM – 7:00 PM
Friday: 8:00 AM – 7:00 PM
Saturday: 10:00 AM – 6:00 PM
Sunday: 10:00 AM – 6:00 PM","cafe, bakery, store, restaurant, food, point_of_interest, establishment"
Happy Caffé,"214 Rue de Rivoli, 75001 Paris, France",4.8,48.8646927,2.3296897,"Delicious food for an affordable price in this area. The service was wonderful, as the staff friendly and fun. We dont speak French but they spoke Spanish! Our daughters crepes came with a Colombian flag and a nice message, such cute touches to complement our lunch. Our server also gave our daughter a desert as a gift and she loved it. We all Kraft with our tummies happy and a big smile  Delicious food, good value. Very attentive staff. My crepe even came with a NZ flag after they asked where we were from. We sat outside so it was great for people watching and resting our feet. Definitely recommend. Happy cafe in more ones than one. Great service warmth, care and engagement. Not at all pretentious.
Yummy crepes savoury and sweet plus the cheese cake.
Super location too without the tourist prices.
Highly recommend. It might feel like a tourist trap at first, but the food is delicious! And the service was amazing. Very friendly, would definitly recommend if you are looking to grab a quick snackrest. Honestly, the food here seems a little overrated to me. I don't want to say it was bad, but I simply expected something more. This was just a plain crepe with cheese and tomato. Anyone can make one of these at home for a fraction of the price, even if they have no cooking skills. It doesn't add to the pleasant feeling that the seating areas are very cramped and the staff probably didn't think too much of us, because the food was also served to guests who arrived long after us and before us. I have to admit that the guys who run the business are huge sympathizers, but unfortunately that doesn't make a good business.","Monday: 7:30 AM – 10:30 PM
Tuesday: 7:30 AM – 10:30 PM
Wednesday: 7:30 AM – 10:30 PM
Thursday: 7:30 AM – 10:30 PM
Friday: 7:30 AM – 10:30 PM
Saturday: 7:30 AM – 10:30 PM
Sunday: 7:30 AM – 10:30 PM","restaurant, food, point_of_interest, store, establishment"
dear Jane,"58 Rue Sainte-Anne, 75002 Paris, France",4.8,48.86810930000001,2.3364478,"The cafe is cute and small, with not much seating. The cookies are so delicious! I had the matcha cookie and I will definitely get more of them when I get the chance. The cutes little cookie and coffeematcha shop in Paris! Went to this place because of its great google reviews and it did not disappoint. From the cookies to the design to the staff treating us  everything was 1010. Matcha cookies were the best we have ever had, not too sweet, the perfect consistency and prices were reasonable. The staff treating us was extremely nice and even shared some secrets on how they make their cookies. It was just an overall great experience.
The place is quite small and has only two seats inside and two seats outside, however, if you want to sit down and these would be taken, a very cute park is close nearby. And if you are a matcha fan, their sister store Matcha Social Club is just around the corner and offers great matcha but also the cutest matcha merch!

The biggest recommendation for dear Jane! Dear Jane is a quaint little coffee shop here in Paris. The coffee is amazing and the cookies are scrumptious. My favorite cookie is the Matcha. I frequent this place and Im always welcomed by warm and friendly ownersstaff. The only drawback is that the place is so small that it only truly seats 2 people at a time. Therefore, this is more of a takeaway place. Cant recommend this place enough! By the way, these cookies are better than Levain in NYCIYKYK  We bought milk chocolate and matcha white chocolate. The milk chocolate is a bit too sweet but I love their matcha white chocolate cookies. I recommend ! The price is also reasonable compared to other viralhyped cookie places in Paris. Best Cookies in Town! We tried the Pecan Nut Cookie and the Salt Choco Cookie. They were perfect! Huge Chocolate Chunks inside and perfectly soft! 1010 would eat them again I forgot to take pictures because I ate it too fast","Monday: 8:30 AM – 6:30 PM
Tuesday: 8:30 AM – 6:30 PM
Wednesday: 8:30 AM – 6:30 PM
Thursday: 8:30 AM – 6:30 PM
Friday: 8:30 AM – 6:30 PM
Saturday: 12:00 – 6:30 PM
Sunday: 12:00 – 6:30 PM","bakery, store, food, point_of_interest, establishment"
Terres de Café,"14 Rue Rambuteau, 75003 Paris, France",4.4,48.860602,2.3556097,"Beautiful execution of a perfect latte. The flat white was amazing. Selection of the beans epic! 5 stars Francis is very nice and I like the cafe here!! Its a very nice cafe!! Cant wait to come back  Good coffee. Pretentious staff. Overly rigid house rules about the amounts of milk you can or cannot have, whether you can or cannot have foam based on the alleged punditry and expertise in coffee making and testing. Probably impressive for French people who dont know what a good coffee tastes like but the lack of simplicity and the attitude are overshadowing the quality here. Great coffee with oat milk. Beautiful inside with great seats out front. 55 recommend if you are in the area. I have just had the most horrible experience here. There is limited space to sit and was told to sit outside by staff. A woman sitting alone at a table for three said her husband was coming as if this prevented me from drinking my full cup. On the husband's return, I was
should at least have protected me given I was simply trying to drink the coffee I had bought.","Monday: 8:00 AM – 7:00 PM
Tuesday: 8:00 AM – 7:00 PM
Wednesday: 8:00 AM – 7:00 PM
Thursday: 8:00 AM – 7:00 PM
Friday: 8:00 AM – 7:00 PM
Saturday: 9:30 AM – 7:00 PM
Sunday: 9:30 AM – 7:00 PM","cafe, food, point_of_interest, store, establishment"
Hexagone Café,"121 Rue du Château, 75014 Paris, France",4.4,48.83541779999999,2.320176500000001,"This humble and charming cafe hidden in Paris lesser tourist areas is absolutely worth a stop. With terrific espresso, this is a perfect place for a mid day cappuccino with friends or to show up early with a book. As a side note, theres a great collection of academic coffee books for the someday cafe owners to browse.  lovely, sunny spot for a pause among the Parisian streets. Impeccable coffee and little cakes! Tranquil and easy atmosphere for reading or conversing with a friend, would definitely recommend for a coffee date! Just had one of the best Flat Whites ever. Perfect temp and taste. Ill surely revisit this coffee shop!

Came back the following morning to confirm my previous opinion. Nothing changed. It hits right where it should. Love the professionalism and respect for the coffeemaking process. Hexagone Cafe is an artisan coffee shop that ticks all the boxes. They even have a hand me down hifi amplifier, pumping out cool vibes. Opens at 8.30am. It has great coffee. The owner makes it carefully. The place has a constant stream of customers. The place has a good vibe.","Monday: Closed
Tuesday: 8:30 AM – 4:30 PM
Wednesday: 8:30 AM – 4:30 PM
Thursday: 8:30 AM – 4:30 PM
Friday: 8:30 AM – 4:30 PM
Saturday: 9:30 AM – 5:30 PM
Sunday: 9:30 AM – 5:30 PM","cafe, food, point_of_interest, establishment"
ONOUL Coffee Shop & Korean products,"8 Rue Gramme, 75015 Paris, France",4.9,48.8451996,2.295226099999999,"i love this place! super cute interior and friendly staff and the food was amazing. it reminded me of my time in korea, very authentic. the sesame latte was not sweet enough for my personal taste but i like my coffee extremely sweet unlike most people. i highly recommend but you should come early because there arent many seats. you can take away too though. I stumbled upon this gem of a coffee shop and discovered the best matcha I've ever tasted! Even as someone who wasn't a matcha fan, this place has completely won me over. The food is consistently healthy and fresh, and the staff's friendliness and welcoming atmosphere make it a joy to visit. I could see myself being a daily regular here. Highly recommended! nice, cozy coffee shop in the 15th. the black sesame cake was a bit too dry for me though  but still tasty. I want to come back to try the scones and the lunch boxes though!! The atmosphere was so good! Tried signature latte and the coffee was tasty. Ordered scone its a bit dry and a bit hard to eat maybe cuz the tableware is not fit for scone
Would come back and try more cake True hidden gemstone of Paris caf. Very small and cosy place, but there is sth very special about this place. The owner is incredibly kind, polite, and gentle. When you enters in it, you even feel the air is softer. Full of positive vibes and refined drinks and desserts selections. You MUST MUST try their black sesame latte with sponge cakes. The best part is again the kind and gentle owner and staffs !! Better than a yoga class to get a peace vibe.","Monday: Closed
Tuesday: 9:00 AM – 6:30 PM
Wednesday: 9:00 AM – 6:30 PM
Thursday: 9:00 AM – 6:30 PM
Friday: 9:00 AM – 6:30 PM
Saturday: 9:00 AM – 6:30 PM
Sunday: 10:00 AM – 6:30 PM","cafe, food, point_of_interest, establishment"
KB CaféShop,"53 Av. Trudaine, 75009 Paris, France",4.2,48.8806574,2.3407528,"A busy but nice cafe. Plenty of seating and the staff are great and bring your order quickly. The coffee is pretty good, a little bitter but great milk work. The Cortado was 7.8 bit too thick milk and the flat white was a better 8.0. If you are a coffee lover this is your place. Super nice atmosphere. In a cute little square. I had the batch brew it was from Colombia. Really tasty. They also have good food. Really nice coffeeshop in the middle of Pigalle. The terrace is well exposed to the sun, great for summer and sunny days! The service is fast and efficient, plenty of seats and laptops are accepted. I really enjoyed my time there! Their chai latte and hibiscus tea are really tasty.
Definitely will try their other cooffeeshop Back in Black. This place felt like a real spot to hang out. Very busy, people seat hoping to get the best position for people watching. Oat flat white  was smooth Oatly and quite well pulled although not perfect, but I'm being nitpicky.  I would definitely go again. Only one toilet though. Best coffee shop in Paris!!

They actually really care about the blend, the roast, every beans blend is different for almost all the drinks espressomilkice I usually only find these type of dedication to coffee in London or Copenhagen in Europe, so that is amazing!

The pastries are really nice too! Fresh French pastries  The bun is really nice!

You should definitely check it out, the staff is so nice and helpful and if you dont speak a good French, they all speak English which is so nice!

Thanks a lot!!","Monday: 7:45 AM – 6:30 PM
Tuesday: 7:45 AM – 6:30 PM
Wednesday: 7:45 AM – 6:30 PM
Thursday: 7:45 AM – 6:30 PM
Friday: 7:45 AM – 6:30 PM
Saturday: 9:00 AM – 6:30 PM
Sunday: 9:00 AM – 6:30 PM","bakery, cafe, store, restaurant, food, point_of_interest, establishment"
Café de Paris V,"14 Rue de la Huchette, 75005 Paris, France",4.4,48.8529699,2.3459309,"Super fun night in Paris at this nice little bar.  Good piano and singer.  Drinks were very reasonable, 10 Euros for a nice red and no entry fee.  I paid 42 for 2 mixed drinks and 2 very good glasses of wine.  Don't forget to tip the lovely servers.  Great service from the lovely ladies serving me and my friends.  I will go back again in a few days for my last night in Paris.  You really get the feeling of being in Paris singing along with people you don't know.  Everyone was having a great time. If you're looking for a few drinks with good live music, close to Notre Dame, this is your place. Fantastic attention from the staff, nice wine and good location. Totally recommendable What a fantastic venue. I thought everywhere in this part of town would be a tourist trap. But... Excellent drinks, wonderful music and a great vibe. I chilled out after a day on my feet with some good wine and excellent service.
I do have to especially call it the amazing Zaira... I wish all bars had a worker like her. She watched the floor like a hawk, making sure everyone drinks were filled and everyone was happy. If I EVER opened a bar in Paris I would want her working there.
Make sure you drop by for some great music and even better service. Prices are fantastic too. was wandering the streets of Paris when it started to rain on us when we stumbled upon this hidden gem! the live pianist was amazing, playing a range of different songs and the drinks were fantastic! we will definitely be back  Hidden gem!

This place was such a hit and I will be returning for more live music. The inside looks dark and moody and fits the vibes of the music. Drinks are a good price, however the only food I saw was a meat and cheese board so thats something to consider.

I highly recommend checking this place out even if its just for an hour.","Monday: 4:00 AM – 2:00 AM
Tuesday: 4:00 AM – 2:00 AM
Wednesday: 4:00 AM – 2:00 AM
Thursday: 4:00 AM – 2:00 AM
Friday: 4:00 AM – 2:00 AM
Saturday: 4:00 AM – 2:00 AM
Sunday: 4:00 AM – 2:00 AM","night_club, bar, point_of_interest, establishment"
Terres de Café,"36 Rue des Blancs Manteaux, 75004 Paris, France",4.5,48.859691,2.355546,"The American customer is always right BS is just that, BS.

I walked in asking for an Americano with a side of milk and he said non.  The milk would spoil the flavour and if I wanted milk he suggested a cappuccino.

He was right.

Sometimes it is nice to surrender to the experts!   And that they are in here!

Great atmosphere, with hanging chairs and bright yellow seats and soft French music!

 You walk in and can tell they mean business with their coffee! Quality is great  my macchiato was nutty with hints of chocolate. The staff are very friendly, but the interior although a decent size seemed cramped. Hanging chairs, bar seats and small tables  theres a variety of seating. Worth the visit. Great cafe for a midafternoon break from exploring Paris, with one of the most delicious espressos in the city. Highly recommend the relaxed vibe and chairs suspended from the ceiling, if thats your thing! Excellent coffee. freshly roasted beans. the grand cru in particular was terrific. Pretty small selection of foodbites. The interior feels a lil crammed but nice vibes nonetheless. friendly staff! Okay atmosphere.
Service depends on the person.
Tight spacing. Coffee is very expensive.
Menu is fixed with a we cant change anything attitude. Not even adding a drop of milk in the coffee  come on
Overall, the experience was better at the original small Terre de Caf on rue Rambuteau, which was still expensive back then.
But now, it is a 5 charge for a double expresso and mediocre overall experience.
I wont be preferring this place again, cest dommage.

edit 1 general star for the corpspeak reply.","Monday: Closed
Tuesday: 9:00 AM – 7:00 PM
Wednesday: 9:00 AM – 7:00 PM
Thursday: 9:00 AM – 7:00 PM
Friday: 9:00 AM – 7:00 PM
Saturday: 9:30 AM – 7:00 PM
Sunday: 9:30 AM – 7:00 PM","cafe, food, point_of_interest, store, establishment"
Café de la Paix,"5 Pl. de l'Opéra, 75009 Paris, France",4.2,48.8708719,2.3317623,"An iconic spot. We stopped in for a mid afternoon treat. Took an about an hour to get a seat inside but it was worth it. The service was prompt but not the friendliest. We shared a pastry and had some beverages. Definitely worth a visit if youre in the area. Absolutely wonderful! I enjoyed every second, one of the best meals I have had. Such a beautiful building, every where you look. The staff were very fast and attentive. I had the tasting menu with the wine pairings and every bite was just fantastic! I would recommend to anybody visiting Paris! We wanted to visit this place regardless of the thought that it could be too touristy. We were really delighted that the place lives up to its reputation. The scallops were really well prepared and delicious. The escargots with parsley butter were very tasty and very well cooked. Pleasant and helpful personnel guide you through the many menu service options. Lovely and vibrant setting provides a superb backdrop for an excellent Parisian lunch. I started with a half dozen oysters and turned to the seared tuna for a main course. Most enjoyable way to kick off my holiday in France! Style over substance. Stopped by for lunch and had a croque Madame which looked great though I found it to be both cold and lacked taste. I sent the food back after a bite to which they reheated the food and gave it back. On a positive note the French onion soup was good and hot.

The service was quite cold and although inside its very picturesque it lacks atmosphere.","Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 11:00 PM
Saturday: 12:30 – 3:30 PM, 6:00 – 11:00 PM
Sunday: 12:30 – 3:30 PM, 6:00 – 11:00 PM","restaurant, food, point_of_interest, establishment"
카페드파리,"83-15 Yegwan-dong, Jung District, Seoul, South Korea",3.0,37.5640907,126.9979401,"Mango shaved ice was really delicious! Its a cool and sweet dessert with raw mango and milk shaved ice!
This Myeongdong cafe is great for group gatherings because there are plenty of seats inside the cafe and the Eiffel Tower model is pretty! ","Monday: 11:00 AM – 12:00 AM
Tuesday: 11:00 AM – 12:00 AM
Wednesday: 11:00 AM – 12:00 AM
Thursday: 11:00 AM – 12:00 AM
Friday: 11:00 AM – 12:00 AM
Saturday: 11:00 AM – 12:00 AM
Sunday: 11:00 AM – 12:00 AM","cafe, food, point_of_interest, establishment"
I.O Café,"16 Rue Dupetit-Thouars, 75003 Paris, France",4.6,48.8656517,2.3616018,"tiny but fun lil coffee spot. nice drinks and small delicious selection of treats. love the no laptop rule The ambience is good. Coffee tastes okay for medium. If you are into string and bold taste, its not a place. Best iced coffee I had in Paris hands down. They gave the right amount of ice and milk. Inside was very cute with books and art sketches on the wall. Service was friendly and fast. We ordered a capuccino,espresso and a hot
chocolate! Was delicious!
Special thanks to a big portion of lemon bread! Really good coffee. The cafe is located in a cute little street with a nice view. Inside its really small but they have more seats outside.
Just a Note there is no restroom available","Monday: 8:30 AM – 6:00 PM
Tuesday: 8:30 AM – 6:00 PM
Wednesday: 8:30 AM – 6:00 PM
Thursday: 8:30 AM – 6:00 PM
Friday: 8:30 AM – 6:00 PM
Saturday: 10:00 AM – 6:00 PM
Sunday: 10:00 AM – 6:00 PM","cafe, food, point_of_interest, store, establishment"
