이름,주소,평점,위도,경도,리뷰,영업시간,카테고리
Hotel de L'Empereur by Malone,"2 Rue Chevert, 75007 Paris, France",4.4,48.85637800000001,2.309507,"This is a quaint and seriously charming little hotel. The rooms aren't large Room 15, but they're smartly designed, very wellappointed with everything you need, and the decor in the halls and rooms is gorgeous  like classic Paris! Breakfast was an excellent buffet with a lot of variety, and the staff was cheerful and very helpful from checkin to checkout. Cheers to the management and staff to run a firstrate hotel at affordable pricing! Cheers! Excellent! My favourite hotel in Paris. Amazing view, super clean and super comfortable.
Just 1,5km from tower Eiffel, so close! The location is amazing.
A perfect view in a charming room, I feel like Im in a movie in Paris. I really recommend, everything was perfect, including the staff that is super friendly.
Perfect if youre going as a couple, with kids, with family or friends. 1010, the best Ive stayed in Paris, and I travel all the time. I recently stayed at this hotel, and I was absolutely blown away by the stunning views. From the moment I entered the room, I couldnt take my eyes off the picturesque scenery outside the window. Whether it was the sunrise or sunset, every moment felt magical. Really nice property. Perfect central location near Metro. Extremely quiet neighborhood with several cafes and restaurant options. Terrific staff all friendly and helpful! say hi to Marie! Great breakfast for a fair price additional to room fee. AIrconditioned with a small fridge and safe in the room. Spotlessly clean. First choice when I return! Nice room with a view of the moon and Les Invalides! The place was in a convenient location near many great restaurants you MUST go to Le Florimond if you stay here! The bed however didnt have a top sheet just a bottom sheet and a very heavy duvet cover. Maybe this is a thing outside of the USA? After two nights of this we finally asked the desk for another sheet and they immediately sent one up to us. There was a very good breakfast in the morning with scrambled eggs, pastries, and fruit. Overall we had a very lovely stay here!","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Hôtel Duquesne Eiffel,"23 Av. Duquesne, 75007 Paris, France",4.3,48.8526534,2.3090792,"This hotel is small but charming. Although the room price is a bit expensive, but the view of the Eiffel tower was stunning from the balcony. Compared to other prices of hotels with an Eiffel Tower view, it is actually acceptable. The basement for breakfast is also a lovely and charming Frenchstyle place. The food was good, the staff were nice, and the room was small but clean and beautiful. Just one thing to be careful of the chair on the balcony was wet, so don't let the surface fool you  your pants will get wet when you sit on it. Hotel Duquesne Eiffel is situated in a prime location, just a short walk from the Eiffel Tower, making it a convenient spot for visitors who want to explore one of Paris' most iconic landmarks on foot. The surrounding neighborhood is charming and peaceful, with easy access to cafes, restaurants, and other key attractions in the city, which adds to its appeal.

Upon arrival, the receptionist was exceptionally welcoming and helpful, contributing to a pleasant checkin experience. The staff's warmth and attentiveness were definite highlights of the stay.

However, the rooms themselves left something to be desired. They were quite small and felt cramped, especially given the price. Despite being clean and wellmaintained, the limited space made it challenging to fully relax. Additionally, the view from our room was a bit underwhelming, as it faced the garden rather than the Eiffel Tower. We learned that only the superior rooms offer a view of the iconic monument, which might be worth considering for future stays if a breathtaking view is a priority. Perfect location  not too close to the Eiffel Tower that your among all the tourists but still only a 1015 minute walk.  There are also plenty of restaurantbars within 23 blocks of the hotel to keep you entertained.  We enjoyed our stay and would definitely come back.

The rooms are small but well organized the double standard bed was comfortable medium hardness mattress with two pillows.  the bathroom shower is adequate size and the water pressure is good with plenty of hot water on demand.

The elevator is tiny really tiny no more than 4 people would fit and there is only one but we never found it to be an issue at all.

The staff were friendly, courteous and genuine  very helpful with all our questions.

TIP order the prepay breakfast for the price it is worth it and there is good variety. I loved our two night stay here. Very friendly and helpful staff. It is a petit hotel narrow halls, stairs, cozy little room which I loved. If you are a large person you may find the space, especially bathroom, too small. Our room was cool and clean and charming. Eiffel Tower in walking distance, but not extremely close easy access to metro and buses. My review of the establishment doesn't reflect the staff as everyone we came across was extremely friendly. However, the establishment is described as a hotel which is a stretch it is more a motel. The price charged for a night for a view of the Eiffel Tower and the quality of the rooms provided are not worth the price at all. The hotel is not well kept and there are stains on the carpet on the hallways including the room as well. The furniture is worn and scratched and the room reeked of cigarettes. The tub had stains and I didn't even bother taking a shower or sleeping there. The only great thing was the view of the tower however I feel like you can find a different location that would offer the same view who value cleanliness.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Aparthotel Adagio Access Paris Porte de Charenton,"203 Rue de Paris, 94220 Charenton-le-Pont, France",3.8,48.8292086,2.4012304,"We stayed 4 nights with a baby 1 year old so I will review the baby facilities for other parents. We were provided with a cot in our room, but the cot didnt have a proper mattress. An adult bedsheet had just been wrapped around the thin base of the cot which was hard for baby to sleep on. It also meant the base of the cot was very low down and difficult to lower a sleeping baby into it.
When we asked at the reception they also provided us a high chair which made mealtimes much easier.
There were some toys downstairs which would have been good but they weren't very well maintained, missing pieces etc. The books were all for older children, nothing for babiestoddlers.
Overall we enjoyed our stay and thought the room was reasonable for the price paid. We could see the Eiffel tower from our window which was nice  We booked 2 bedroom apartment. The location only 5 mins from metro. Nice reception area provide free tea and coffee, toys and games for children. Staffs are very friendly and allowed us early check in. We had a lovely time in Paris. Stayed during the Paris Olympics, lovely location felt very safe and friendly. The area the apartments were located was perfect and only a few minutes walk away from the metro. One downside was there is no airconditioning a fan was provided but with temperatures of near 30C the fan didn't really provide much relief but apart from that we had a really great stay. If you are driving to Paris, this hotel is an excellent choice.  The staff were excellent, welcoming and very hepful.  The hotel is well situated.  Easy access from the Peripherique, on the edge of the Bois de Vincennes  a beautiful park with dedicated cycling circuit.  Good transport links into central Paris and close to Bercy.  Spacious, practical apartment.  Would definitely recommend and book again. A fairly standard place to stay.
The wardrobe seemed a bit shoddy.

There was only one power socket and shelf at the side of the bed. Nothing the other side. Everywhere else I've been there's been power sockets on both sides of the bed. Also the one socket by the bed didn't work so everything had to be plugged into the socket by the TV, the other side of the room.
If power sockets aren't going to be readily available where they would naturally be regularly used, maybe the hotel should consider allowing residents to borrow extension cables
There was evidence of where a shelf used to be the other side of the bed  seemed like it had been ripped off but it looks like instead of it being replaced, they just covered the area in a laminate that didn't match the rest of the area.
Even thought the room came with a mini kitchen there was no room for any prep work.
There was no way of reaching the socket for the microwave so the room was lit up my a Christmas tree every night from the microwaves display.",no operation time,"lodging, point_of_interest, establishment"
Hôtel Fougère,"36 Rue Bonaparte, 75006 Paris, France",4.7,48.8550769,2.3336882,"I adore this hotel.

Its a small cozy hotel with a great location. The interior design is just perfect.  Whenever I walk in after a long flight I am welcomed so warmly. The breakfast is delicious. The rooms are lovely and the beds so comfortable its hard to get out in the morning but Paris is outside. The rooms are on the smaller side but that is normal in Paris for boutique hotels. the rooms had a few personal touches. There where tiny sweets an a water bottle carrier. Staff was really nice and hotel had warm vibe. Also, was great location for walking to many sites. Stayed for 2 nights and have to say the hotel made Paris such a delight. Excellent service, positively cozy room,  excellent location. The receptionsconcierge team are all lovely  if im going back to Paris, this is the hotel I will stay in. The hotel is magnificent. The location is perfect. Off the main streets so it felt so quaint and quiet. The service was impeccable. Every detail handled perfectly. The team who served us was simply outstanding  gracious, helpful, patient. Beautiful hotel  incredibly service. It was also a great location, easy to get to the Metro or just walk around.

Minor constructive feedback is for the staff to include a written note about needing to leave the room key with the front desk when you leave the building to avoid any frustrations on either parties part.

Anytime I'm in Paris, I'll be staying here. Thank you!","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Paris Lafayette Hotel,"23 Rue des Messageries, 75010 Paris, France",3.8,48.87642059999999,2.348894999999999,"Lovely staff. Neat, clean rooms with just what you need and nothing else. Air conditionerfan is very nice and quiet. Wonderful location. Pathetic hotel with very rude and inhumane staff. We were given a room with no air conditioning. Here on a work trip so only needed a place to crash and sleep peacefully at the end of a hectic day but thats not possible.
We raised multiple complaints but every time have been asked to wait for the manager who is never available on duty and doesnt bother replying to emails. The front desk refused to call them and said its not a big enough issue to  call him.
Finally the manager responded and said he will look into the issue tomorrow with a remark that its not that hot in Paris! All in all, was great for the price. Very basic bit comfortable enough to use as a base to explore Paris.
The rooms are compact but the bed was comfortable. Room had ac too. Staff were friendly too. Very clean and close to the metro station. There are great places to eat nearby. It was really good value for money. We needed a room to sleep in only since we were out exploring all day and this hotel was perfect for that. The room was very small, and unfortunately, the lift was out of order when I stayed, and I dropped my luggage down the stairs and also nearly fell down the stairs. Having said that, I would stay again. The service was fantastic, and they went over and above the mark. The location was great for food, but so far away from tourist spots.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Millesime Hôtel Paris,"15 Rue Jacob, 75006 Paris, France",4.8,48.85504290000001,2.3350443,"The staff was very kind and the location is great. But unfortunately the room and general state of the hotel were dissapointing the furniture looks low quality, the interior design feels very cold, the common areas could use some maintenance, the room smelled of smoke,  the bathroom made noises all night. For 500 a night there are definitely better choices and I would not classify this place as a boutique hotel. My wife and stayed at this hotel for six nights recently.  Overall, our stay was lovely  location, staff, and accommodations were wonderful.

The hotel itself is very nice, clean, and updated.  We had breakfast most mornings, which provided nice options and the quality of food items you'd expect in Europe.  Location was great, with many things within walking distance yet not on a busy street.  It's a small hotel, so you avoid the hustle and bustle of a large tourist hotel chain.

Our room was nice sized again, remember this is Paris, had all the amenities you'd expect, and was very clean.  Only downside was some noise from people walking home from the bars at night, but this is to be expected in a metro area and the disruption was minimal.

The best part of our stay was the welcoming and accommodating staff.  They were attentive during checkin, helping us get our bearings in the city, and make sure we didn't have any questions.  Little touches like being greeted every time we walked by the front desk, the knowledgeable and helpful concierge, and friendly people made us feel like home.

Will definitely come stay again the next time we're in Paris.  Au revior! We loved our family roomloft. It was clean, comfortable and had nice views of the Latin Quarter. Its a small and quaint hotel in a perfect location of Paris. Very nice and we would definitely return. We hope to. Thanks! We just spent 5 nights at Hotel Millesime and it was lovely.
A special thank you to Erik, Damien and Jean at the front desk who offered suggestions, booked us a table our first day and made sure we were heading the right direction when we ventured out.
The location is ideal for walking. There are loads of shops and cafes within minutes of walking and several Metro stations.
The staff offered guidance for the metro tofrom the airport which was very easy and far less expensive than Uber.
I lost a favorite earring in the room and the cleaning person found it and placed it on the table for me.
The breakfast had a nice selection including scrambled eggs, meats, fruit, bread and cheeses. It was enough to get us started.
The room was clean and well supplied. Our room faced the street and we did hear some late night revelers coming home from the bars a bit tipsy, singing songs from the street below. We found it funny. It lasted a few minutes. Otherwise it was quiet and we slept well.
The hotel was painting the hallway during our stay which didn't bother us at all. Painters were quiet.
Paris in Feb. is a mix of cool, rain and moments of sun. The hotel supplies umbrellas which was helpful.
I would definitely stay there again. Thank you for a lovely stay! We stayed for one night.  We were kindly given access to the room early since arrived at 9AM.  The staff were kind and helpful.  Our room was fine however, they were painting on our floor and it smelled of paint.  There was plastic on the rug as well.  I would have chosen another place if I had known this in advance.  The room was okay.  The bed was comfortable.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Hôtel R de Paris - Boutique Hotel,"41 Rue de Clichy, 75009 Paris, France",4.6,48.879942,2.329001,"Really like this hotel.   The front lobby staff are super friendly and helpful.  The room is very clean and functional and cleaning staff clean the room each day and refill toiletries without asking.  There is 4pm daily free snack each day.   Breakfast is 19 euro with quality food.   The location is central close to shopping such as Galeries Lafayette and Printemps and close to subway to go to other districts.  Lastly and very important, each room has double double yes two layers of double window pane so it is very quiet for sleeping.  If you like old fashioned hotel comfort and hospitality, this is the place to be.  we stayed here twice this year and will definitely book it next time when we come. Terrible value money hotel. Advertised as a 4 star but Hamam was not working and they charge for the sauna. Would never stay again, disappointed with the ripoff. Very nice hotel with great proximity to the metro station.It is clean and nice with the option to add breakfast prior or on arrival for as many days as you want. Very nice people at the front desk especially the evening guy. I had a lovely time staying at this hotel. I interacted with the staff several times. Each time they were very polite, accommodating, and respectful. I was able to check out late at no additional fee which was very helpful seeing as I had a later flight and a lot of work to do. The rooms were very clean and quiet despite some minor construction going on at the hotel. I had the morning breakfast one day which was very delicious and reasonable. The hotel is walking distance to a lot of great restaurants, attractions, and very safe. I would stay here again. Stayed in one of their top floor rooms. It was nice and quiet, I had a nice sleep. Rooms are nice and they have all the basics. The top floor room also had a skyline which was quite good","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, spa, point_of_interest, establishment"
Hôtel les Jardins du Luxembourg,"5 Imp. Royer-Collard, 75005 Paris, France",4.6,48.8455643,2.3409188,"This hotel is absolutely perfect.
The location is amazing the hotel is located down a very quiet street but in the centre still with the gardens being a 3 minute walk.

The staff were impeccably helpful Bruce and Gregory  couldnt be any better.

Rooms were clean and tidy and very well done they look very new.

Overall I couldnt recommend enough we loved it. Rooms are very nice but small. Very quiet. Very friendly staff. Location is perfect with access to Latin Quarter, Luxembourg Gardens, and CDG Loved loved loved this hotel. Super charming! Rooms were spacious and clean. In a perfect area, very walkable. Highly recommend!! I would give this hotel 6 stars if I could
Our second stay was just as lovely as the first one. I wouldnt think of booking other hotel while in Paris, this will definitely become my regular.
We stayed with our 7 years old daughter and the room was so spacious especially in comparison to other Paris hotels where family rooms are a rare find. It even has a separating door.
The location couldnt be more perfect because it is 3 minutes from Luxemburg park where there are lots of activities for kids and the park itself is beautiful.
The staff at the reception so welcoming and professional one of them did everything he could to help us with last minute dinner reservation which turned to be a perfect French restaurant experience. Thank you for that!
Like others mentioned  close to the Pantheon, Sorbonne University and great boulangeries the staff has great recommendation list! and of course the direct RER line to Airport just a few meters away.
Cant wait to get back. This was my first time staying at this lovely boutique hotel.  My room was nicely decorated and comfortable and the staff professional and helpful.  The location, one street over from the Luxembourg Gardens and the Pantheon, was ideal.  I would definitely stay here again.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Hôtel Caron de Beaumarchais Paris Marais,"12 Rue Vieille du Temple, 75004 Paris, France",4.6,48.8564631,2.356855,"Right from the start, hotel service was extremely helpful and kind to us.

Before we even arrived, we accidentally booked the wrong dates of our stay and the management worked out a solution with us that we felt was fair.

Upon arrival, we left our cellphone in the taxi when we were dropped off at the hotel. Within minutes, Etienne jumped into action and ran down the street with me as we tracked the phone. Long story short, we got the phone back, but point being, we were totally impressed at his speed of trying to help us retrieve our phone.

The service desk had someone manning it 247. The main door was always locked, so security was never a worry. They greeted us every time we came to or went from the hotel. They genuinely cared and asked us how our day was and what we had seen on our journey. Even the housekeeping staff was a pleasure to speak with.

The room was made up for us EVERY day. It was great to know we had a comfortable bed made up for us to come back to after a long day exploring Paris. We never worried about the amount of towels, soaps, toilet paper they were replaced daily.

We highly recommend the balcony room, as we sat out daily to people watch morning and nightly. It was a perfect place to enjoy a glass of wine and cheese after a day of exploring the city. A friend recommended this hotel, and we were more than satisfied with the location, service, and the cute decor.

Right from arrival, reception was super welcoming and friendly. This was after we'd had a bad experience with the cabbie from the airport demanding extra money and dropping us 1km away from our destination. A big thank you to Genevieve for making us feel so welcome!! In fact, all the staff were very friendly, and they have 247 Concierge to look after the room keys and front door.

The great location means you can walk to most places, though Paris is large, so we average 20k steps daily walking everywhere. You really need to catch the bus or metro if going to the Louvre or Montmatre.

The breakfast is amazing, as you can see from the photos. Essentially buffet quality and volume.

We will definitely be returning to this lovely cute hotel in future!  I booked this hotel for my partners birthday.  I had never been to Paris before!  We loved the location of this hotel and its ease of access to so many cafes and restaurants and shops all within minutes walking distance.  The hotel in itself feels like you have stepped back in time and is very cute.  We loved the style, and the staff are all so friendly and helpful.  We would love to return again and would not hesitate to stay here again.  Loved it. This is a gorgeous, authentic, vintage, boutique hotel, located so conveniently in Marais. The reception team are very obliging and helpful. Perfect for wandering the streets, enjoying coffee, restaurants, shopping and soaking up the history of Marais and greater Paris. We thoroughly enjoyed our stay. Merci  My sister and I stayed here and it was so lovely. The nicest staff and an amazing breakfast! When notre dame is open, it will be perfect for that. Wish the beds were more comfortable but the staff made up for it!","Monday: 1:00 AM – 12:00 AM
Tuesday: 1:00 AM – 12:00 AM
Wednesday: 1:00 AM – 12:00 AM
Thursday: 1:00 AM – 12:00 AM
Friday: 1:00 AM – 12:00 AM
Saturday: 1:00 AM – 12:00 AM
Sunday: 1:00 AM – 12:00 AM","lodging, point_of_interest, establishment"
HOTEL ARAMIS SAINT GERMAIN Best Western,"124 Rue de Rennes, 75006 Paris, France",4.3,48.8467429,2.326486,"We just stayed here two weeks ago. I was picking my daughter up from a year of exchange in France and we needed somewhere to store her suitcases while we traveled in Europe. Since we were ending our trip in Paris and staying here a few nights, I inquired about luggage storage, and they kept her bags at no charge. This is a great location with the 4 train right across the street, we were able to easily get to attractions. There was a great bakery right around the corner where we got fresh baguette and croissant. Right next to that was a little store with fresh produce and cheese. There was a small fridge in the room to keep things cold. The room was very clean and comfortable. The air conditioning worked great. I thought I had booked a room with a balcony, but while they were checking us in, I asked and they were about to put us in a room without one. They were able to switch us, which we appreciated. We really enjoyed the balcony, it was very small, but added to the Paris experience. Also the windows were pretty sound proof, and we didn't really hear the noise from the street. Our room had a tub, which I loved, but if you are someone with mobility issues you may want to inquire about a shower. It was tricky to get in and out of because of the glass door. The staff was great, highly recommend. Great location! We booked a superior room for the extra space. The room was clean, AC worked. We had a balcony and the beds were comfortable. Nice safe neighborhood for me and daughter traveling on our own. Breakfast did not disappoint. Much better than my expectations. Staff were very kind and helpful, room was clean and comfy. Had breakfast just once there, it was satisfying to say the least. And hotel's location is perfect for use of public transportation. It was overall a pleasant experience. Great location, metrobus close. Room clean, very adequate for our needs. Did not get the breakfast service. Wonderful small balcony on 5th floor. Perfect for morning coffee, evening beer! AC, small elevator a plus. This hotel is located in the right spot in front of a metro station, caf, bars and restaurants. It's a small, elegant, clean hotel in the middle of a beautiful city. The customer service at the front desk was very good. Wifi worked flawlessly all the time.  I will say that this is a small hotel and rooms are small therefore would recommend to stay in a higher class room even if you have to pay a little more. Did not use the breakfast area.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
CamParis,"35 Rue de Lyon, 75012 Paris, France",4.9,48.8482877,2.371067399999999,"A truly wonderful place to stay. We stayed 2 weeks. The owners are kind,  thoughtful and as helpful as possible. They respond immediately to all requests. The bed is king size and very comfortable. The security is excellent. You go through 3 locked doors before you get to your apartment. Its very quiet and peaceful.
There are 2 metro station within a few blocks. The neighborhood is safe and you can walk to the Seine. The breakfast basket is filled with a variety of amazingly delicious food. Safe, clean and comfortable! Just few mins walk from Gare De Lyon and you can easily runwalkmetro to all the places you need to go in Paris. Kind owners with basket breakfast is a charm! I really love it. Camparis  is a great B  B

We have been coming to Paris for 4 years and always stay at Camparis.

Having our room at Camparis was the perfect place to spend time when we were not out enjoying your beautiful city.  A maid comes every day to clean the room and take care of any needs.

We would come to Paris just to have you daily breakfasts! Eanjo will modify the breakfast which comes daily at 800 pm in a cute basket outside your door.

Eanjo, the owner is easy to contact and will make suggestions for you or help with anything. She also made reservation for you at restaurants.

The location in the Bastille area and the Metro and different bus lines are close as well as Gare de Lyon. A very safe part of the city

Stphane, her husband, will help you if she is not available which is very unusual. We have been staying at CamParis for many years and have never had any issues.  The owners are very accommodating, and the rooms are quiet and very comfortable.  We like having the kitchenette in Room N I believe Room O has a kitchenette as well, but we also enjoy the delicious breakfast basket delivered to our room each morning.  We would definitely stay at CamParis again. Hands down the best experience I had in Paris. Location is fantastic with a 5minute walk from Gare de Lyon, food is the best I had during the two weeks in Europe. The staff is also eager to offer tips and tricks around Paris, so I would definitely recommend this particular BnB for anyone.",no operation time,"lodging, point_of_interest, establishment"
Les Toits de Paris,"25 Rue de l'Abbé Groult, 75015 Paris, France",4.3,48.8420405,2.2947403,"The apartment was very well located 25min ago from the Eiffel's tower. The neighbourhood has plenty of options for food and several metro stations near by. Everything was super clean and beds were done every day. Mathieu, the host, was very helpful and efficient. Breakfast was served every morning including croissants, bread, butter, milk, coffee, cheese, juice and jam. Very recommended. Spacious and clean room in a good location! Matthieu, the property owner was very nice and helpful. Bed and room were done every morning after we left and breakfast was very good and fresh, especially the baguette and French pastries! Very close to metro station and a good number of restaurants to choose from in the area. Matthieu even stored our luggage after check out as we had a late flight. The only thing that could be better was wifi because it was quite slow and ended up using mobile data however this wouldn't stop us from visiting again! Lovely neighbourhood with closeby local good French restaurants, good communication and practical help from BB owner beforehand and during our stay, handy small and clean appartment, good breakfast with regards to 'French' standards Matthieu was friendly and efficient, even finding a travel power adapter for our phone chargers. He provided tasty French breakfast. Rooms were clean and location was great for exploring Paris on foot or by Metro. We stayed at this cozy hotel for four days. My family really appreciated Mat's hospitality. The room was clean when we got there and every day after. The shower was even better after a long day of adventure, refresh and get some rest for the next day. We are a family of four, and though we were used to bigger space, we were content. It didnt have a TV, but brought our laptop which helped. Internet was a bit rusty but were still able to watch movies from our laptop. The kitchen was the tiniest Ive ever seen, but perfect for our stay and the breakfast we were provided every morning. The breakfast was delicious and gotten better ever day. My kid's highlight before we go off on our adventure. The information book in the room was great. The metro, bus, and restaurant information was legit. I recommend this place to anyone if you want to just use the place for sleep and relax during your adventure. Everytime we get to the hotel at the end of the day from all our adventure, all we did was refresh and rest for the next day, so it was perfect for our family of four. Thank you again to our amazing host.",no operation time,"lodging, point_of_interest, establishment"
Citadines Les Halles Paris,"4 Rue des Innocents, 75001 Paris, France",4.0,48.8607013,2.3469937,"I recently had the pleasure of visiting Paris for a short stay, and I was quite impressed with my accommodations. Although the room was not particularly spacious, it was meticulously clean, wellorganized, and provided a comfortable environment that far exceeded my expectations. Despite being located near a bustling street, the room was remarkably quiet, allowing for a peaceful and restful experience.

The bed deserves special mention for its exceptional comfort I slept deeply and woke up feeling refreshed each morning. This level of comfort significantly enhanced my overall experience. Furthermore, I would like to express my sincere appreciation to the reception team, whose professionalism and attentiveness were evident throughout my stay. Their warm hospitality and commitment to excellent service made my visit all the more enjoyable. We stayed here for 2 nights only but it was wonderful. Location is quite good, easy to get to Louvre and many other touristy spots. And I also enjoyed the famous bakery in front of the hotel every morning, the breads I have tried were all good. And there was a pretty huge mall behind the hotel which has good supermarket. The room was nicely renovated and the staffs were all good. But it was a little noisy outside at night. When we checked in it was busy, as such we were not given any information about towels or supplies.

Both elevators were broken, as as result we were told we had to carry our bags up 7 flights of stairs.  I asked if we were able to get assistance and was told no it wasn't possible.... sprained ankle and all.

The shower head is terrible, you can't wash your hair with the large shower head as the water sprays in all directions and without much pressure.

We didn't find out until the 3rd day that we were able to get towels and toilet paper as they only give you one roll from the 1st floor supply room.  Another guest was getting in the lift with towels and toilet paper so asked them about it.  This would have been helpful to know when we checked in.

The fire alarm went off during our visit early one morning, the air conditioning in our room didn't work properly kept thowing errors and the power went off for a few minutes 20 minutes before we checked out.... I was grateful it came back on as I didn't want to have to lug our bags back down the 7 flights of stairs.

For the 4 day stay one elevator was broken the whole time, despite a sign saying it was going to be fixed and working the next morning at 7am....  The second elevator went out of order twice that I know of during our stay.

The location was fantasitc, this is what boosts my review. We were disappointed with the service received, your rooms werent cleaned and you have to go and get your own fresh sheets and towels everyday from the laundry everyday as they didnt offer daily cleaningbed making. We arrived at 4pm and our rooms still werent ready when we were told we strictly had to be out by 11am on the day we were leaving. Both of the lifts were out of order and on the day we were leaving we had to take all of our suitcases down the stairs and no staff tried to help us. We werent impressed with the service at all. Starting with the positives, the rooms are modern, clean and generally speaking well appointed. The quality of the bedding was noticeably better than what I'd have expected from a midscale property.  The beds were very comfortable  firm mattresses that actually supports your back with soft mattress toppers an absolute win there. The location is super handy with walking distance to all major tourist attractions, great eateries and the Les Halles Chattelet station that is serviced by all major train metro routes in Paris. The staff were terribly inconsistent, but the couple of the nicer ones were really helpful. To the not so great now, the air conditioners are awfully underpowered. To add to the problem, the property has locked the operations of the unit so the minimum the temperature goes down to is 22. When the room ambient temperature hits that, the AC automatically stops operation, no, not just the cooling, it entirely shuts down, even the ventilation. I was unfortunately feeling stuffy in the room during much of my stay. I talked to the front desk and tried to have it resolved on my first day, but it was apparent the guy who looked at it had no clue and the front desk staff member made me feel like I was being a burden to him! The sound proofing within the building is almost non existent  you hear whatever is happening on the corridor, the next room as if it is unfolding right next to you. On my first day of arrival, at mid night, the fire alarm of the whole building was going on for a good 10  15 minutes. People were climbing down stairs quietly literally in their Pjs carrying toddlers. The front desk dude never apologised, not a single time, and for the whole time was just uttering 'it's a false alarm' with the shtiest attitude imaginable the same guys who I talked to about the AC. On my day of departure the lifts had gone out of order and the front desk staff was really apologetic about it. I also had to change my room mid stay due to some noisy neighbours the request was accommodated swiftly with no issues. So it seems like rather than bad service across the board,  it's just terribly inconsistent. While circa 300 euros night is not ludicrously expensive for Paris, it most definitely is not cheap either. I'd have expected the basics like sound proofing and functioning ACs to be a given at this mid range price point. I unfortunately would not be returning or recommend.",no operation time,"city_hall, lodging, local_government_office, point_of_interest, establishment"
Hôtel des Saints Pères - Esprit de France,"65 Rue des Saints-Pères, 75006 Paris, France",4.6,48.8533997,2.3298965,"A Gem in the heart of St Germain!
Beautifully decorated! Very comfortable and clean rooms. Very knowledgeable and friendly staff!
Great breakfast! Good quality amenities in the rooms!
Little surprises that put a smile on your face, like
Personalized warm welcome letter, complimentary afternoon tea.
I would definitely stay there again! I cant say enough about how wonderful SaintsPeres is! The staff goes above and beyond, the rooms are beautiful and well kept, the breakfast service is well done, and the location is unbeatable. The hotel is quiet and serene, and they have several little touches and services that make the experience wonderful. The shower is amazing, the beds were so comfortable, the mini fridge with free beverages not alcohol is refilled for you as needed, and we felt completely safe in the neighborhood. Recommended 100! This hotel  is warm and welcoming and yet feels very private.  The service is professional and efficient, the staff are just great!
From the front desk to the wait staff in the restaurant.  Nothing seems too much trouble. Everything is handled so smoothly and with a certain kindness that is appreciated.
Always a great pleasure to stay. A very fine hotel in a very fine neighborhood in Paris St Germain. Highly recommended for couples visiting Paris. Easy access to Metro and easy to walk to the Sienne. Great staff. Sarah, Victor and others made our stay special. From the welcome bottle of champagne and the chocolates, to the special birthday gift with a card signed by all the staff.  You really feel at home in Paris. A great boutique hotel in the Saint Germain district.  Easy access to the metro and sights of Paris as well as shopping and restaurants.  The staff here were the stars of our experience, they were incredibly kind and attentive to our questions and requests.   When we return to Paris, this will be our first choice to book another stay.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
