이름,주소,평점,위도,경도,리뷰,영업시간,카테고리
Lhong 1919,"248 Soi Chiang Mai, Khwaeng Khlong San, Khet Khlong San, Krung Thep Maha Nakhon 10600, Thailand",4.2,13.7343611,100.5076162,"Really interesting old mansion. Good spot to have a bit of quiet in the city and near the river. Looking forward to attending a music event there soon. A beautiful place with loft design and Chinese culture. There are a couple of shops with clothes and souvenirs. Almost all the offices are closed. We did not understand what time the events take place in this place. It is quite a large area however lack of appropriate supporting activities.  It would be great if event curators could be brought in and turn this place into an arts and cultural hub.  However if you are interested in historical building, you may find some nice chinese inscriptions and painting here. Beautiful place with significant historical contribution to the city, now turned into an event space. Just a shame that its not really utilized nowadays. beautiful and scenic place with a lot of history and art, entrance is for free","Monday: 8:00 AM – 6:00 PM
Tuesday: 8:00 AM – 6:00 PM
Wednesday: 8:00 AM – 6:00 PM
Thursday: 8:00 AM – 6:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM","tourist_attraction, restaurant, food, point_of_interest, establishment"
Phra Mondop,"2 Na Phra Lan Rd, Khwaeng Phra Borom Maha Ratchawang, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.7,13.7516578,100.4925288,"This Building is the Buddhist library, called Phra Mondop in Thai. It was built during the reign of King Rama I in 1789 for containing a large beautiful motherofpearl inlay book cabinet to house the Buddhist scripture. Each ornate building in Grand Palace Bangkok competes for attention, however I feel the Phra Mondop is the most beautiful of all of them. Beautiful pillared library in square layout with pointed pyramid shaped roof.
Mostly in gold colour with multicoloured entricate designs all around.
It is a part of Grand Palace complex and can be accesses with the same entrance ticket. May not be allowed to enter but the shape, colour and fine designs mesmerizes you from any angle. Part of The Grand Palace never open to the public. There is a stone Buddha at each corner. Next prah Mondop or the library was constructed by  king rama the first which houses Buddhist scriptures.
It always closed to the public.
The cabinet  made from the mather of peal, if you eant to see picture, please buy a temple book.
If is useful, please hit LIKE button. Thank you Phra Mondop","Monday: 8:30 AM – 3:30 PM
Tuesday: 8:30 AM – 3:30 PM
Wednesday: 8:30 AM – 3:30 PM
Thursday: 8:30 AM – 3:30 PM
Friday: 8:30 AM – 3:30 PM
Saturday: 8:30 AM – 3:30 PM
Sunday: 8:30 AM – 3:30 PM","tourist_attraction, place_of_worship, point_of_interest, establishment"
STREET ART @ NONTHABURI,"1 ถ. ราชพฤกษ์ - นนทบุรี1 Tambon Bang Sri Muang, Amphoe Mueang Nonthaburi, Chang Wat Nonthaburi 11000, Thailand",4.6,13.8525571,100.4792618,"It is a small art concept park under the bridge. You can slowly appreciate the painting and sit in the shade under the bridge and enjoy the Chao Phraya River to your heart's content. Your mind will be at peace. Good experience to see artworks of Nonthaburi depicting life is changing.  You spend 2030 minutes here to enjoy the art works and river view. Parking lots are available until 1900 everyday. Foods  drinks are available near by. What a great idea to have invited artist to paint those rather blank walls. Wish the experience could be replicated in other cities. Deserves a good 5star rating... There are many pictures of street art, come early in the morning.
Or in the evening would be better. We arrived at approx.
1830 Many lights are broken and not very bright.
The resulting picture is therefore quite dark. But there are still people who come lively.
Both jogging and fishing. Street ArtNonthaburi It is another landmark of Nonthaburi Province. Located under Maha Jesada Bodin Bridge. Close to the Old City Pillar Shrine, Nonthaburi Province.

It is a threedimensional street art that draws colorful pictures. Reflecting the story of the identity of Nonthaburi Province. Whether it is the way of life of the community, traditions, culture, good things of Nonthaburi. It is conveyed through street art images both on the walls and around the bridge piers.

Street art paintingsNonthaburi There is much to admire, such as the provincial motto. Somdej Phra Srinagarindra Park Nonthaburi City Hall old house, floating market, tricycles, durian, local games Waterside lifestyle, etc.

Street ArtNonthaburi is open for free viewing every day from 600 a.m.  730 p.m.",no operation time,"tourist_attraction, point_of_interest, establishment"
The Chinatown Gate,"322 Tri Mit Rd, Khwaeng Talat Noi, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand",4.4,13.7371716,100.5129862,"To avoid the weekend crowd, go during the weekdays. You'll never go hungry in Chinatown and there's so many stalls with different offerings. This place is a mustsee and visit when you're in Bangkok. Chinatown bangkok is the largest chinatown of the world. To kick start your visit, it would be great to start of right at the chinatown gate!

Definitely photo worthly. One of the historical sites in China Town, Yaowarat Road. It's located near the old temple of the Golden Buddha statue. Very beautiful, free to visit. Walking along the road to other attractive sites is very nice. It's crowded and hectic, but it's interesting. But why does it feel more like Taiwan than the streets of China? Some streets even felt similar to Kaosan Road. There is no single safety personnel who control the streets, so I think it's right to have an onsite patrol agent if it's a place where tourists visit so much. Must visit and have meal there. The crowded main is walkable distance. Easy to get Grab at the junction near 711.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","tourist_attraction, point_of_interest, establishment"
Taling Chan Floating Market,"333 Chak Phra Rd, Khwaeng Khlong Chak Phra, Khet Taling Chan, Krung Thep Maha Nakhon 10170, Thailand",4.2,13.7762674,100.4565979,"Fun little floating market !!! Not too touristy like the popular ones. Food, drink and mechadises are fantastic here. Boat ride of 1 hour ans 20 minutes tour is 500 bahts 14, 13 Euros, 19,000 wons. Taxi ride from Democracy Monument was 100 bahts 3 or maybe take Tuk Tuk 120150 bahts, which is more fun to get to the market. Stroll around and see what it is like to love like the local villagers and market people go about their lives. Get a hair cut while you enter the floating market !!! Totally, worth a visit. It was very fun experience  We went on a rainy day, and it's not a good idea 
The market is rather commercial, I don't feel localmarketvibe... foods and stuff are things you can find anywhere. The food stalls by the canal are not ideal either. The stalls are located along the canal, while the seating is in the middle. It looks packed and uncomfortable, so we didn't eat anything here. Anyway the people were so nice  Vibes are really good , locals selling mango sticky rice, family of musicians playing traditional thai music, children feed fishes  , peaceful atmosphere other than the occasional train rumble. Beware of the tour guides pretending to sell floating market tickets , its a scam! The floating market is that place itself One of floating market in Bangkok, Taling Chan Floating Market. Though it is quite small, but there are plenty of food and Thai dessert. You can enjoy casual eating area along the cannel where you can order varieties of grilled seafood with seasonal prices. If you have time, you can do some excursion by renting private boat charter for 1.20 hour. Even though it's called a market, there are no shops selling anything, and it doesn't feel like a market. It's just a boat ride down a dirty river. There's a 20minute break on the way, and we only eat at the ground market.","Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: Closed
Saturday: 8:00 AM – 3:30 PM
Sunday: 8:00 AM – 3:30 PM","tourist_attraction, point_of_interest, establishment"
Liverpool Graffiti Art ซอยเจริญกรุง 33,"PGM7+7WG, Soi Luean Rit 1, Khwaeng Talat Noi, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand",3.7,13.7331932,100.5148343,"""Liverpool Graffiti Art, Soi Charoen Krung 33"" is a mesmerizing showcase of urban creativity in the heart of Bangkok. Nestled in the vibrant neighborhood of Charoen Krung, this hidden gem features an impressive array of colorful and thoughtprovoking street art. From vibrant murals depicting local culture to abstract pieces that challenge the imagination, each artwork tells a unique story and adds character to the bustling streetscape. Exploring this graffiti art scene is like embarking on a visual journey through Liverpool's cultural tapestry, with every corner offering a new discovery. Whether you're a seasoned art enthusiast or simply a curious passerby, a visit to Liverpool Graffiti Art promises an immersive and memorable experience in the vibrant streets of Bangkok. Loved the place! Super tasty, staff is very friendly, talked us through indian culture and stuff. Will certainly be back! Art on wall Well, that wasn't worth the journey. The only painting left us this one. The other picture has been graffitied over. Maybe by a bitter Everton fan.  Unless you're down that way, I wouldn't bother going. There is a beautiful temple just around the corner though. It can be said that the graffiti has been covered, and the grilled bananas on the roadside seemed very good, but unfortunately I was not hungry and did not try it.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","tourist_attraction, point_of_interest, establishment"
Alex Face Art,"931 Rama I Rd, Khwaeng Wang Mai, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",5,13.7467193,100.5291255,"This is Alex Faith's art, which is the closest to the BTS station. It must have been a long time since it was painted, as the wall is quite damaged and there are many missing parts of the painting. Even so, the taste of Alex Faith's paintings is still intact, so it's a work you should definitely take a look at when you're at the National Stadium. This is my favorite of Alex's works. I feel that the floating composition is fantastic and wonderful. ",no operation time,"tourist_attraction, point_of_interest, establishment"
Liverpool Mural,"68 Soi Chareonkrung 22, Khwaeng Talat Noi, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand",4.2,13.7332222,100.5145,Small street. Always nice touch for a Liverpool Mural. Awesome Doesnt exist anymore. Thankfully speaking as a United fan It has been painted over with some amateurish tags Spent 4 weeks in Thailand and visiting the murals was one of the highlights. YNWA A small mural dedicated to Liverpool FC,no operation time,"tourist_attraction, point_of_interest, establishment"
Ratcha Singkhon Temple,"2114 Charoen Krung Road, Khwaeng Wat Phraya Krai, Khet Bang Kho Laem, Krung Thep Maha Nakhon 10120, Thailand",4.4,13.7058865,100.504211,"Nice and quiet temple near the pier. You can visit it on your way to the ferry. nice old temple on the riverbank near asiatique. the only indication you see from the road is the temple archway at the start of the soi. walk down the soi for a minute and you will reach the temple. it is where you can find the pier that is both the beginning and end of most Chao Phraya river express boats. it is a good place to get on a boat and grab your preferred seat before the crowds get on at the saphan taksin central pier. get to the pier and the river but look out for small signs and arrows and you'll get there. just get on the boat and you buy a ticket on board. an express boat trip is only 15 baht so bring small change. you can go all the way to Nonthaburi Nice temple next to the pier. have a stroll while you wait for the boat Very peaceful in day time. Because of pier at the end of this temple, people use to go by boat. Starting from nontaburi province you can enjoy along sides of Chaophraya river to Sathorn pier and many places on the way until Siriratch Hospital. Inside this temple, you can pray the Luang Poh Daeng in the JaeDee and beg for lucky in love and life happiness. Nice temple near the pier.",no operation time,"tourist_attraction, place_of_worship, point_of_interest, establishment"
Royal Barges National Museum,"80 1 Thanon Arun Amarin, Khwaeng Arun Amarin, Khet Bangkok Noi, Krung Thep Maha Nakhon 10700, Thailand",4.2,13.761947,100.4845944,"Location is not strategic, the path leads you to a long winding road. If you happen to take a Grab it will not drop you at the exact location. You will need to follow the sign and walk for a distance with small passageway to the exact spot. Just dont get lost!

200 Baht per entry We took a boat and got down at the nearest pier and walkes around 950 meters to reach this place.  It was all small alleys and the people were doing their daily stuff.  It is an interesting walk and since Thai people are very nice, it is safe to walk in those alleys it is an experience, alleys are probably 4 to 6 ft  wide.

Once we reached this place, it is amazing. Not a very big museum with lots of displays.  But worth visiting.  If you take a private boat ride, then there is a stop here on the front side of it.

Very large boats used by royals, in good condition after a king restored it.

Restrooms are there and very clean. Very beautiful, ornately carved, boats dating back many years.  Only 100 BHT less than 3 US dollars  The walk to the museum was the highlight as you walk down narrow walkways past homes, stalls and shops next to a canal.  Just outside the museum is a sweet older man offering boat rides, beer and water.  He has an adorable bird that sings and puffs up right in front of his shop. Beautiful as always. You shouldn't miss a visit to the Royal Barges Nacional Museum. I come every time a visit Thailand. National Museum Of Royal Barges.

Address
801 Arun Ammarin Road Bangkok Noi, Bangkok

The Royal Barge Procession is one of the most spectacular events in the world. It is performed occasionally during the Tod Kathin Buddhist Festival when H.M. The King delivers new robes to the monks at Wat Arun. It was also seen by millions of viewers around the world when it was specially staged for the 2003 APEC Conference in Bangkok and broadcast live to the participating countries. These ornately decorated boats are maintained by the Royal Thai Navy and docked at The Royal Barge National Museum on Bangkok Noi canal on the Thonburi side. The most impressive and important boat is the Kings personal barge, Suphanahong which was built in 1911. It is 46 metres in length hewn from a single tree and covered with intricate gilt carvings and colourful pieces of glass. The design is representative of a mythical swan. The crew consists of 54 oarsmen who paddle in time to the rhythmic beat of a drummer. The Royal Barge fleet consists of 52 vessels. Each is a masterpiece of marine and traditional craftsmanship. They feature a variety of figureheads on their bows, including a sacred Garuda, Hanuman and the seven heads of Naga. Information the fleet travels in rows five abreast and more than one kilometer from the leading barge to those at the rear. These are propelled by 2,082 specially trained naval personnel. A visit to The Royal Barge National Museum will give you an insight into the colourful culture of Thailand.

One of the most beautiful ceremony you will ever see floating in the river is The Royal Barge Procession which amazing royal barges glide along Chao Phraya river. Each barge is taken care of very carefully by the Fine Arts Department under supervision of the Bureau of the Royal Household and royal navy. In normal days, the royal barges are kept in National Museum of Royal Barges. The National Museum of Royal Barges in Bangkok is a former royal cradle for royal barges. The Fine Arts department registered every barge as national heritage and appointed the cradle to National Museum of Royal Barges Bangkok in 1974. Antiques in the National Museum of Royal Barges 1. The Suphannahong Royal Barge. The barge figurehead was crafted to swan shape. This is a supreme barge where the king sits during the procession. The Suphannahong Royal Barge was built in King Chulalongkorn and finished in the reign of King Rama 6. 2. The Narai Song Suban HM Rama 9 Royal Barge. The Fine Arts department in collaboration with The Royal Navy and the Bureau of the Royal Household built this barge especially for King Bhumibol Adulyadej. 3. The Anantanakkharat Royal Barge. The barge figurehead was crafted to nagashape with 7heads. This is also the supreme barge which was built in the reign of Rama VI for carrying important Bhuddha images or robes for presentation to the monks at the end of Buddhist Lent in The Royal Barge Procession. 4. The Anekchat Puchong Royal Barge. The figurehead was crafted to small many nagashape. This barge is a reserved barge which was built in the reign of King Rama V. 5. The Asurawayupak Royal Barge. The figurehead is a monster with a body of indigo bird. 6. The Karbi Prab Maung Marn Royal Barge. The figurehead was crafted to a swordsman shape. 7. The Krut Hern Hej Royal Barge. The figurehead was crafted to garudashape. 8. Akkachai Hern Haw Royal Barge. The figurehead was decorated with crocodile paintings. Transportation 1. By boatTake a tourist boat provided by boat services or local boats for rent 2. By landUse a road near Arun Amarin bridge or Phra Pinklao bridge on Thonburi side of Chaophraya river, close to Dusitaram temple to the destination. Operating days MondaySunday Operating hours 900 am500 pm. Contact information Address 801 Arun Amarin Road, Bangkok Noi, Bangkok","Monday: Closed
Tuesday: Closed
Wednesday: 9:00 AM – 4:30 PM
Thursday: 9:00 AM – 4:30 PM
Friday: 9:00 AM – 4:30 PM
Saturday: 9:00 AM – 4:30 PM
Sunday: 9:00 AM – 4:30 PM","museum, tourist_attraction, point_of_interest, establishment"
Wat Maha That Yuwarat Rangsarit Ratchaworamahawihan,"3, 5 Maha Rat Road, Khwaeng Phra Borom Maha Ratchawang, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.6,13.7548375,100.4914531,"One of the most important temples around the Grand Palace in Bangkok is worth a visit. Beautiful temple spaces and grounds, but I was here trying to find the free daily meditation course, and ended up leaving after 45 min of searching. Even after finally finding the building note SECTION 5, not BUILDING 5 on map, I was there before and after 200 and there was no course. It would be helpful if the location  schedule was more clearly described onlineonsite, as I imagine this is a draw for many confused tourists like myself and I was sad to miss it This is a very unique place that you cant miss in Bangkok if you want some quiet time for reflection and planning. A royal temple close to the Grand Palace, it has magnificent Buddhism building and statues, but very few tourists or local people will visit it. Do try to spend an hour or so in front on the Buddha, putting aside your electronics and enjoy talking to yourself, where you are from and heading for next. Peaceful monastery and cute cats
We can make an offering of food to the monks The international meditation centre has extremely kind and helpful people who were glad to take us in with open arms and provided a personal class for me and my friend. They also provided us with advice for staying safe in Bangkok. We greatly appreciate the time and knowledge they provided for us.

The international meditation centre is hard to find, however.","Monday: 6:00 AM – 6:00 PM
Tuesday: 6:00 AM – 6:00 PM
Wednesday: 6:00 AM – 6:00 PM
Thursday: 6:00 AM – 6:00 PM
Friday: 6:00 AM – 6:00 PM
Saturday: 6:00 AM – 6:00 PM
Sunday: 6:00 AM – 6:00 PM","tourist_attraction, place_of_worship, point_of_interest, establishment"
Bhanurangsi Pier,"PGM6+X9C, Talat Noi, Samphanthawong, Bangkok 10100, Thailand",4.4,13.7349356,100.5108787,"Its not bad, there was a flea market as well when I was there. Saw a group of ladies heading towards to pier when I was walking too. Its just scorching hot. I took photos and a video then I was well on my way. Beautiful view of river. There is a big coffee shop next to pier to order drink and enjoy the view Great atmosphere and people here was so kind. Nice view to sit, chill and relax in the evening Another pier into Chao Phraya river of Bangkok.",no operation time,"tourist_attraction, point_of_interest, establishment"
Wat Saphan Khlong Toei,"1728 ถ. ทางรถไฟสายเก่าปากน้ำ Khwaeng Phra Khanong, Khet Khlong Toei, Krung Thep Maha Nakhon 10260, Thailand",4.4,13.7044123,100.5886158,"This is a Buddhist temple. It has a cool entrance with a locomotive above the main entrance! A quiet place with lots of cats Located at a quite and peaceful nontourist area, the monks are kind and people are friendly over there. There are cows! 4 star for you temple out of nowhere! The name of this temple comes from structure nearby, the wording of Saphan means bridge. And firstly you would find very impressive entrance gate that has steam locomotive on the above. Then you can find this temple seems to have extraordinary look. If you want to visit the ordination hall, you have to get into building and go up to the upper stairs. The hall is very calm and quiet. Beautiful interior especially the main Buddha statue welcomes you. Old tradition temple remains since 20 yrs ago","Monday: 8:00 AM – 5:00 PM
Tuesday: 8:00 AM – 5:00 PM
Wednesday: 8:00 AM – 5:00 PM
Thursday: 8:00 AM – 5:00 PM
Friday: 8:00 AM – 5:00 PM
Saturday: 8:00 AM – 5:00 PM
Sunday: 8:00 AM – 5:00 PM","tourist_attraction, place_of_worship, point_of_interest, establishment"
ᐅ The Stupa of Phra MahaThat (014),"GJVG+XFV, Thai Ban Mai, Mueang Samut Prakan District, Samut Prakan 10280, Thailand",4.8,13.5449779,100.6261667,I'm looking for a holiday to go. Nice.  Pretty ,no operation time,"tourist_attraction, point_of_interest, establishment"
Suwan Temple,"2 ซอย เจริญนคร Khwaeng Khlong Ton Sai, Khet Khlong San, Krung Thep Maha Nakhon 10600, Thailand",4.3,13.7240279,100.5088531,"An okay place to visit but nothing to travel for as I see it. Its beautiful but there arent really anything special about this temple compared to many others in Thailand. Go there if you pass by but dont plan your day out from this temple. Theres no temple dogs so its safe to visit with kids also This is a temple right next to the road.  Near the extremely famous shopping center Iconsiam.  It is a very remarkable spiritual tourist destination.  Visit here you will grow your faith in this teaching Near Iconsiam, visited to kill time before opening hour of the mall. It is quiet and cool. Paintings of life events of buddha are interesting and helpful to explain the younger family members. Randomly walk into a temple yet having great experience. Despite crazy hot weather yet noisy street. Temple hall is very quiet and a good place for self meditation. Received a piece of amulet as a gift from monk for blessing.  This place is a good place to meditate because tourist hardly walk into this temple.","Monday: 5:00 AM – 12:00 AM
Tuesday: 5:00 AM – 12:00 AM
Wednesday: 5:00 AM – 12:00 AM
Thursday: 5:00 AM – 12:00 AM
Friday: 5:00 AM – 12:00 AM
Saturday: 5:00 AM – 12:00 AM
Sunday: 5:00 AM – 12:00 AM","tourist_attraction, place_of_worship, point_of_interest, establishment"
Charoen Krung 32 Street Art,"PGG7+XR6, Soi Charoen Krung 32, Khwaeng Bang Rak, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",4.3,13.7274085,100.5145219,"A different way to explore Bangkok. We spent around 3 hours walking following the map, enjoying the street art, and trying local delicacies in a local cafe. I love how vibrant the streets were. Much better alternative to people like me who do not like or easily get tired shopping. Nice walk to check out the alleys and local street art. Unfortunately it was drizzling followed by heavy rain thus I had to make a detour to Warehouse 30 which is also nearby. This is great for people who like to explore and take their time to roam and take photos. Nothing special. My hostel was only 15 minutes away and I decide to visit. But was not worth if I spent with transport to go there.
Its only a small street with some arts. This is a great spot for anyone who like street art. Also a good starts for starting walk tour around talad noi area Cool area for street art. I think they repaint it from time to time too. Not super big but definitely worth stopping by if you're around the area","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","tourist_attraction, point_of_interest, establishment"
Bangkok Metropolitan Museum,"78 Thanon Samsen, Khwaeng Wat Sam Phraya, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.1,13.764146,100.4990666,"Admission is free.  Need to take off your shoes. This is a high leg tiny wooden house. Showcasing the history of old times. The guide will show you around the house. Good to visit. A small museum about this part of Bangkok situated in a beautiful old wooden building. Most of the explanations are written only in Thai, though. But, if you speak a little Thai, the extremely friendly caretaker will personally give you a tour of all exhibits... No English Language anywhere. Also Thia writing is left to write with no spaces or punctuation. So Phranakhondistrict.

This is a district museum  is the one of Phra Nakhon district, the central district of Bangkok. Prior to its merger with Thonburi, the Bangkok province was named Phra Nakhon after this central district. The museum is located directly next to the district office on Samsen road. It is therefore close to the popular tourist area of Khao San road.

The museum is in a wooden house in traditional Thai style, the former residence of Phraya Borirak Ratcha , who was a palace guard for King Rama V till Rama VII. In one room in the second floor it has some portrait paintings of the former homeowner.

The other rooms show various exhibits connected with the local history, the traditions of the citizen like local products, like the baskets and other wickerwork as shown in the photo. Worth calling in if you're passing to see a well constructed original Bangkok house. Free entry. Worth visiting, nice heritage place.","Monday: 8:00 AM – 4:00 PM
Tuesday: 8:00 AM – 4:00 PM
Wednesday: 8:00 AM – 4:00 PM
Thursday: 8:00 AM – 4:00 PM
Friday: 8:00 AM – 4:00 PM
Saturday: Closed
Sunday: Closed","tourist_attraction, museum, point_of_interest, establishment"
The Ancient City,"296/1 Sukhumvit Rd, Tambon Bang Pu Mai, Amphoe Mueang Samut Prakan, Chang Wat Samut Prakan 10280, Thailand",4.5,13.5386026,100.6225741,"My partner and I visited on a Monday. Starting from Siam, we took a 45minute train ride followed by a 10minute taxi ride to reach the destination.

The place is expansive, so I highly recommend bringing essentials like an umbrella, water, sunglasses, and an extra shirt as it can get quite humid. They offer a tram service and bikes for getting around, or you can rent a golf cart for more convenience. The tram makes stops at the four major locations, which is more than enough to cover the key sights. We spent about two hours exploring and found it to be a pleasant and efficient way to see everything. Ancient City is a fantastic spot for photography enthusiasts, with many picturesque replicas of Thailands most famous landmarks. Its not as crowded as some of the more popular tourist spots, making it perfect for a peaceful exploration and photo sessions.

One tip for budgetconscious travelers is to buy tickets online, as they tend to be much cheaper compared to buying them at the entrance. However, be prepared for additional charges. The park is quite large, so unless you plan to walk for hours, youll likely need to rent a golf cart, which is an extra cost. Also, some activities and exhibits within the park require separate payments.

Overall, its a great place to immerse yourself in Thailand's culture and history, but it's important to plan for extra expenses beyond the entrance fee. This place is very huge, no exaggeration! Definitely have to rent a golf cart if you want to visit all the sites. For 2 people seats, 350 baht for the first hour, and 100 baht for every next hour. I spent 5 hours in this place using a golf cart, now imagine how long you spend your time without one. My ticket includes a buffet where you can go inside this place. Overall, this place is wonderful, there are a lot of great buildingstemples. Worth every penny. Beautiful place worth every penny. You can roam around the place the whole day and explore the Thai history. Place very instagramable. I would recommend you rent a golf cart specially when the weather is hot. Bicycle is provided free with your entrance ticket. The only problem was the choice of food, it was really limited. Ancient City, located near Bangkok, is a vast outdoor museum with replicas of Thailand's historical landmarks and cultural sites. Its my favorite place for photography even though it can be quite hot outside, the stunning architecture makes the effort worthwhile. The park is huge, so you can spend a whole day exploring. There are also Thai restaurants onsite serving a range of traditional dishes.","Monday: 9:00 AM – 7:00 PM
Tuesday: 9:00 AM – 7:00 PM
Wednesday: 9:00 AM – 7:00 PM
Thursday: 9:00 AM – 7:00 PM
Friday: 9:00 AM – 7:00 PM
Saturday: 9:00 AM – 7:00 PM
Sunday: 9:00 AM – 7:00 PM","tourist_attraction, museum, point_of_interest, establishment"
Phan Fa Lilat Bridge,"ถนน ราชดำเนินกลาง Banglamphu QG44+F7P, Khwaeng Bang Khun Phrom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10100, Thailand",4.4,13.7562068,100.505694,"Historic bridge. Like most historic structures in the city this one has a plaque that tells the history of the brdige. This place is a photogenic place! 360 degrees great view. You can see wide road to get to the palace and by large temples. Its great!! You should take 360 degree camera!! Always the road are very busy so watch out if you want to cross the roads!! Very complicated and I dont know when we can cross they are aggressive!!!
Enjoy! Nothing much significant about this bridge. It serves a good place to take some street photos having monasteries as the beautiful background. It's the good place to shoot in the daylight and also at night time. Since it's a junction of multiple cross roads, one should be careful about the traffic while crossing or shooting in this area.
Apart from this, area is clean and maintained well. Phan Fa Lee Lat is supposed to be a new transport hub because of its constructing metro station MRT supporting the boat pier. Phan Fa Lilat Bridge built by Rama V. Modified many times but the marble poles still remain.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","tourist_attraction, point_of_interest, establishment"
Museum of Contemporary Art (MOCA BANGKOK),"499 Kamphaeng Phet 6 Rd, Khwaeng Lat Yao, Khet Chatuchak, Krung Thep Maha Nakhon 10900, Thailand",4.7,13.8523198,100.5630092,"Great collection start to finish! Huge variety of art for all tastes. From eclectic to modern contemporary. The flow through the gallery works very well, clean lines and good lighting. Art is hung very nicely. No Flash photography! The cafe is super reasonably priced and good. Very relaxed way to spend an afternoon. Perfect for rainy day activity. Very nice exhibition. The meseum shows off many collections of Thai national artists. The cafe was very nice and affordable. We had a great time here, beyond our expectation. A must visit if you enjoy art and are visiting Bangkok. Took us 3 hours to walk through 5 floors of amazing art. Affordable too. MOCA is definitely one of the best museums you can find in Bangkok. With its white and clean interior ambiance, it showcases a plethora of art, especially paintings from numerous artists.

We spent almost half a day here enjoying every piece of art they have. The location may be a little hard to reach by public transport, but it is definitely worth a visit. Great museum, not far from central Bangkok
Easy to go, Use airport link red line or taxi booking app.
Took around 3 hours to enjoy all art and sculpture.
Clean and comfortable.
Good place to grab some good photo.
Crowded with foreigner even on weekdays.
Have cafe inside.","Monday: Closed
Tuesday: 10:00 AM – 6:00 PM
Wednesday: 10:00 AM – 6:00 PM
Thursday: 10:00 AM – 6:00 PM
Friday: 10:00 AM – 6:00 PM
Saturday: 10:00 AM – 6:00 PM
Sunday: 10:00 AM – 6:00 PM","tourist_attraction, museum, point_of_interest, establishment"
"Holy Redeemer Church, Bangkok","123, 15 Soi Ruam Rudi 5, Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",4.7,13.7347492,100.5488812,"Catholic church architectured and designed like a Thai temple. Not particularly impressive not ornate. The stations of the cross was unique they were combined in collage. There is a reliquary, but it is not stated what relic it houses. Directly facing the main entrance is a nice statue of St Jude. Solemn and spiritual
Have many English mass and Saturday English anticipated mass
Confessions are heard prior the mass

About 1520 min walk from BYS Phloen Chit Station via exit 4 Feeling like my local church. Going there to get bless and receive the body of Christ is just a cherry on top. Loving the atmosphere here. The mass was conducted in English
Saturday  5.30pm
Sunday  8.30am, 9.45am, 11am live and 5.30pm Catholic church. The design is what captured me. It keeps the thai traditional architecture and incorporates it to the catholic church. Parking can be a bit of a hassle especially during peak hours. Fans available inside. Toiltes are located at the back. One of my favourite churches in BKK. They have English Masses and opportunity for Confession in English every day. Just check the timetable at the website","Monday: 9:00 AM – 5:00 PM
Tuesday: 9:00 AM – 5:00 PM
Wednesday: 9:00 AM – 5:00 PM
Thursday: 9:00 AM – 5:00 PM
Friday: 9:00 AM – 5:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: 9:00 AM – 5:00 PM","tourist_attraction, church, place_of_worship, point_of_interest, establishment"
Daehyun Kim Street Art,"1054 Soi Charoen Krung 28, Khwaeng Bang Rak, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",4,13.7308753,100.5155068,"A quick detour if you are in the area. Place for street art A building is filled with pigeon gravity, which is hard to impress, and there is simple sculpture art. In any case, it is not a place you would visit with any intention just because it appears on Google Maps. If you don't know, it's a place you'll just pass by on the street. There is art in Pak Soi. ","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","tourist_attraction, point_of_interest, establishment"
