이름,주소,평점,위도,경도,리뷰,영업시간,카테고리
Tsurumi Ryokuchi Park Windmill,"2 Ryokuchikoen, Tsurumi Ward, Osaka, 538-0036, Japan",4.3,34.7143364,135.5802654,"Beautiful view No flowers yet but was still worth comming here. So peaceful and relaxing. Also there is a food place nearby which is good. didn't plan to go there yesterday but we did visit. the flower fields are not as big as I think, but it's free tho. A Delightful Winter Escape with Golden Leaves and Family Fun

I recently visited Tsurumi Ryokuchi Park in early December and was enchanted by its beauty even in the winter season. The park still showcased a stunning display of golden and red leaves, creating a picturesque and serene atmosphere.

What impressed me the most was how kidfriendly the park is. They offer trolleys for little ones, making it convenient for families to explore the park together. There are ample spaces with tables where families can relax and enjoy a peaceful picnic amidst nature's charm.

One of the highlights of my visit was the rose garden. Despite the time of year, the roses were in bloom, and their vibrant colors added a touch of elegance to the surroundings. It was a delightful sight that left me in awe.

If you visit Tsurumi Ryokuchi Park on the weekend, don't miss the food market. I highly recommend trying the delicious pizza available there. It's the perfect treat to satisfy your taste buds while enjoying the park's ambiance.

Moreover, Tsurumi Ryokuchi Park is a delightful winter escape that offers a mesmerizing display of golden and red leaves. it's worth noting that the park's pathways are flat and suitable for trolleys. Families with young children can bring their own trolleys or strollers to navigate the park comfortably.

Tsurumi Ryokuchi Park's proximity to the subway station, the availability of a convenience store, and the accessibility for trolleys make it a convenient and familyfriendly destination. Enjoy a seamless visit to the park and make the most of your time surrounded by nature's beauty.

. The rose garden is a mustvisit, and the weekend food market, particularly the pizza, is a delectable treat. Don't miss the chance to experience the park's beauty and enjoy a memorable outing with your loved ones. The Windmill is fake, it is powered by electricity not wind. The tulips and other flowers planted near the windmill along with the adjacent rose garden are great though Large park. Unfortunately the flowers were not in bloom when we visit on 18 Jun 2024.","Monday: 9:00 AM – 4:00 PM
Tuesday: 9:00 AM – 4:00 PM
Wednesday: 9:00 AM – 4:00 PM
Thursday: 9:00 AM – 4:00 PM
Friday: 9:00 AM – 4:00 PM
Saturday: 9:00 AM – 4:00 PM
Sunday: 9:00 AM – 4:00 PM","tourist_attraction, park, point_of_interest, establishment"
Sanadayama Park,"5-5 Sanadayamachō, Tennoji Ward, Osaka, 543-0015, Japan",3.9,34.67052,135.5278721,"There is a swimming  pool near this park you can enjoy swimming  at the rate of 400 only Great place for sports and exercise. They even have an ice skating rink in the winterspring.
Not a very scenic place for photos. Not especially the biggest of parks in Osaka. But it is very useful. It has indoor and outdoor pools in the summer. The outdoor pool is a skating rink in the winter. It also has 4 tennis courts. A baseball field. A jogging track. A sprint track. Kids area. And 2 clean toilets. Not bad for a little park. Nice local park with a running track that circles tennis courts and a baseball field. Has some playground equipment, and a few pieces of workout equipment situp bench, pullup bars etc. The pullup bars in the park is perfect for training.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","park, tourist_attraction, point_of_interest, establishment"
Nozaki Park,"1-16 Nozakichō, Kita Ward, Osaka, 530-0055, Japan",3.4,34.7012996,135.5069834,"Very plain park, no bathrooms, just came here to jump rope.. Good place to go with kids.
One of the finding is this park is relatively vacant compared to near big park, Ogimachi park.
Of course its size is smaller but like a oasis in the center of the city. Small park but it let's the kids play and have fun, Lovely small park if you have children. Superb view because of sakuras! A must visit during sakura season.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","tourist_attraction, park, point_of_interest, establishment"
Naniwa Park,"1 Chome-1 Shiokusa, Naniwa Ward, Osaka, 556-0024, Japan",3.6,34.66241519999999,135.4935595,"Visited this place as we are searching for a place to sit. Unfortunately, there are many pigeons in the park and at one time one of them come closer to ask for food ? but after realizing we don't have any, they all flew around. Quite traumatizing. Aside from that, this area is quite good to sit around and read book or just chilling if the weather is clear and sunny. Was staying nearby at the Hotel Gracery.  No fitness center facilities at the hotel.  Naniwa park was a few blocks away.  Review is mostly for the calisthenics area and jogging track.  Some people working out in the morning, locals jogging around the rubberized track, families using the two separate playground areas and a local youth baseball team about to start a game.  Great place to get some exercise while visiting Osaka. It's a mix of enjoyable corners and litter covered spots.
If it wasn't for the families with children using the play areas I wouldn't have stopped. Its just an ok park. 350m running track around a baseball pitch. Climbing areaslides for kids. Wide area with benches and some tree cover around it. Used to be full of homeless but now its pretty clean. No toilets Nice place to run. The loop is pretty small so it might get boring after a while, still perfect to keep exercising while on holidays. There are also 2 small playgrounds but plan your trip there as at least one is completely under the sun with no shade","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","tourist_attraction, park, point_of_interest, establishment"
Namba Parks,"2-chōme-10-70 Nanbanaka, Naniwa Ward, Osaka, 556-0011, Japan",4.0,34.6616083,135.5019349,"An absolutely fantastic shopping experience. Many bigname designer brands and restaurants. The highlight is the Parks Garden, an amazing rooftop garden space. The unique building design creates a great experience as you make your way up each floor while walking through the garden. Namba Parks in Osaka is an impressive blend of nature and modern architecture. The multilevel complex features a beautiful rooftop garden with waterfalls, rock formations, and lush greenery, providing a peaceful escape from the city's hustle and bustle. The shopping here is topnotch, with a variety of highend and specialty stores, trendy boutiques, and diverse dining options. The cinema and entertainment facilities add to its appeal, making it a great destination for all ages. Conveniently connected to Namba Station, Namba Parks is easily accessible. Whether you're shopping, dining, or enjoying the gardens, it's a mustvisit spot in Osaka. This shopping centre also connects Namba station to our hotel in Osaka. A beautiful mall! The aesthetics were on point both outdoor and indoor, and they have a wide variety of stores, with most of them being more on the expensive side. They also have a big food court but unfortunately no quick bites to grab from a counter as all were seated restaurants. We nevertheless had a great time walking around and shopping. Relaxing space within the city center. Green spaces on the top floors with city view. Could spend a few hours here. There were even seating to relax under the shade. Very peaceful and a good break from the hectics of people going on down the streets Nice view and atmosphere, it's relaxing compared to. There are a lot of shops which are good enough for you in the whole day","Monday: 11:00 AM – 11:00 PM
Tuesday: 11:00 AM – 11:00 PM
Wednesday: 11:00 AM – 11:00 PM
Thursday: 11:00 AM – 11:00 PM
Friday: 11:00 AM – 11:00 PM
Saturday: 11:00 AM – 11:00 PM
Sunday: 11:00 AM – 11:00 PM","shopping_mall, point_of_interest, establishment"
Horie Park,"1 Chome-13 Minamihorie, Nishi Ward, Osaka, 550-0015, Japan",3.8,34.6722632,135.4946807,"A hidden gem at least for my family, especially my toddler son near dotonbori! My son spent a long time here playing in the playground with the slides and swings. Most importantly, the chery blossoms were in full bloom when we were there, making the park even more beautiful! Very nice in spring  A nice park near Namba area, have beautiful Sakura blooms if you come at the right time of the year Fantastic scenery. Photo speaks its words Not much to see, but a nice park to relax nonetheless.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","tourist_attraction, park, point_of_interest, establishment"
Yodogawa Riverside Park - Juso Wildflower Area,"Japan, 〒532-0025 Osaka, Yodogawa Ward, Kikawanishi, 1-chōme−9, 地先",4.2,34.7193194,135.4904793,"Come to Yodogawa park from Juso Station at 7 pm to see fire work on Naniwa Yodogawa Fireworks Festival 2019. Too many people come here at the same time but it was fun. Happy to come here one time in my life. went here to watch the yodogawa hanabi taikai. the closest station is juso station but it will be super crowded bring your minifan if you come here for that ocassion Very nice walk along the river. Amazing view of the city Spending an afternoon during the Spring, was the best I could do,
Great sun, great view Great for walking and running. The night view of Osaka skyline is great.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","park, point_of_interest, establishment"
Kozu Park,"1-chōme-1-61 Kōzu, Chuo Ward, Osaka, 542-0072, Japan",4.0,34.6693229,135.5138317,"Was looking for a free playground activity whilst on holiday. No swings just one slide. Kids were disappointed. I used to live near by and walk my dog there. It is a nice shrine with a park surrounding. The atmosphere is usually peaceful and sometimes cheerful when events are held.

People of the place a kind. A nice quiet place to see the plum blossoms. During Sakura season there is a festive hanami. Any other time, it's a relaxing place to sit and enjoy the weather in peaceful solitude. Visited in Dec 2019.
Small local park. Small area with childrens play equipment. The rest are sitting out and open area for multi purpose use.
Park is surrounded by cemetery. Very beautiful park in Japan.. must be visit if you in Japan..but sadly I visit there when summer so no have cheery blossoms in that time.. I wish to see and have sakura.. I wish to visit there again in future..","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","park, tourist_attraction, point_of_interest, establishment"
Hanazono Central Park,"1-chōme-1-43 Matsubaraminami, Higashiosaka, Osaka 578-0923, Japan",4.1,34.6692547,135.6290973,"Big, clean and cozy park. Kids can enjoy in the fountain, in the pond. ThereS amusement park too where kids could enjoy climbing, sliding and alot more. You can do picnic under sakura trees.
ThereS a fishing area too. There's softball and rugby field, where you can watch them practice. There's a big field for runing too. Very interesting venue with great sports ground and playground for kids! A bit far from downtown unfortunately but no shortage of tourists there. The play ground is very well organized and also safe. From 3years old to 9 years old kids love to play 3hours. Three Parking lots are bit small comparing size of facilities Visited for rugby worl cup game.  20 minute walk from station.  As an outdoor stadium, it was hot.   Locals had towels on heads or hats to keep themselves cool.   I liked the stadium though Went with a small group of children to see the show in the planetarium, it was really good although for the younger aged children 5year olds a little bit long so they got bored quickly.
Outside there is a great big play area that is just perfect for children to spend so much time enjoying the freedom to run, climb and just be silly. The only downside is there are no toilets close by you need to go to the main building.
Inside the main building on the 3rd floor is a play area where the children can play on a number of indoor equipment such as mats, rope climbing, and more.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","park, tourist_attraction, point_of_interest, establishment"
Osaka Waterfront Park “Sakuranomiya Beach”,"4 Chome-5 Nakanocho, Miyakojima Ward, Osaka, 534-0027, Japan",4.2,34.702331,135.521378,"Osaka Waterfront Park, also known as Sakuranomiya Beach, is a beautiful riverside spot offering a peaceful escape with stunning views of the Okawa River. Famous for its long stretch of cherry blossom trees, the park becomes a popular destination in the spring when the trees burst into bloom, creating a breathtaking pink canopy over the area. Its a perfect place for hanami flower viewing picnics, drawing both locals and tourists.

Aside from cherry blossom season, Sakuranomiya Beach offers a relaxing environment yearround, with plenty of open space to walk, jog, or simply sit by the river and take in the scenery. The waterfront area has a serene ambiance, ideal for unwinding or spending time with family and friends. Its location along the riverbank also provides excellent views of the surrounding bridges and parks, making it a great spot for photography. The beach was really fun, but unfortunately, tourists had thrown a lot of trash around in the garden areas. We saw beautiful koi under lily pads so big that they made the koi seem small, many different species of birds, and even a family of muskrats. The flowers were in bloom, and several species of butterfly were there, but I could not get a picture of those. You can join kayak tour and see deep Osaka .
You can get uniq activity . Randomly walked through the area on our way to Osaka Castle, saw one Heron, multiple turtles and one very friendly capybara! What a surprise Beautiful park with nice walking and cycling paths, lovely beach in the middle of the city! We sat on a bench on the small island in the river, would visit again","Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 8:00 AM – 8:00 PM","park, tourist_attraction, point_of_interest, establishment"
Nakaoe Park,"2 Chome-2 Itoyamachi, Chuo Ward, Osaka, 540-0022, Japan",3.9,34.6852105,135.51373,"Quite a lovely little park, the kids and I stopped in here for a little play on our way back from Osaka Castle, and ended up staying for an hour! There is a really awesome slide, which has a rock climbing wall attached, and at the time I went the park was in full bloom with cherry blossoms Park nestled amid the Osaka cityscape filled with kids and doting parents. Grab a hot chicken reddo, a sando and a rokku cha from nearby Lawson and sit under the canopy for a great picnic! Itadakimasu! 201987 Nakae Bon Dance Festival is very good! You can enjoy the traditional Japanese summer festival very well! There is one night market surrounding the park. Many people buy the foods and kids play around. Nice quiet park near Osaka Castle with cherry trees and a playground for kids.
Also a variety of flowers. great saturday vibes with kids playing baseball in the field and the elderly playing their sports","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","tourist_attraction, park, point_of_interest, establishment"
Osaka park - Kemasakuranomiya Park,"1 Chome-12 Tomobuchicho, Miyakojima Ward, Osaka, 534-0016, Japan",4.3,34.705149,135.5186967,"The area along the Okawa River is lined with cherry blossom trees, and is crowded with people during the spring cherry blossom viewing season. However, there is Osaka Castle Park nearby and people tend to go there, so I think it's a littleknown spot for cherry blossom viewing. Since the area is large, there is no need to reserve a spot for cherry blossom viewing, and even if you go on the same day, you can easily find a good spot. a small, rather neglected, poorly maintained park The park is visited by many people even outside of the cherry blossom season. Most of the people are taking walks early in the morning. This is a spot where you can clearly see the fireworks of the Tenjin Festival. It's beautiful during cherry blossom season.
Also, the cherry blossoms along the river from Miyakojima Bridge to here are beautiful.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","park, point_of_interest, establishment"
Utsubo Park Rose Garden,"1-chōme-9-9 Utsubohonmachi, Nishi Ward, Osaka, 550-0004, Japan",4.2,34.685779,135.4940901,"My wife and I always find time to enjoy the beautiful things in life, so we often visit botanical or flower gardens at the locations we visit. The rose garden in Osaka was one of the best experiences we've had. There's a beauty in the serenity that this place provides. We went during lunchtime and saw many people quietly enjoying their lunches while admiring the beauty around them. There are many different roses here with cards explaining their origins and planting dates. The area is free to enter and provides a better view than some of the locations we've paid for. If you want to see some beautiful flowers while enjoying a peaceful stroll, I highly recommend that you find the opportunity to spend some time here. Visited last June 26 with my senior mom. A few roses were already in bloom.

The park is big enough for walks and runs, even for strolling around with friends and family. They also have benches around the park for those that prefer to pass some time. Great place to relax and was one of my last spots! The fountains and overall vibe is great. Feel free to stop here and sip on a refreshment and take it all in! A fantastic rose garden. Went during Golden Week so there were lots of families and even some sunbathers 

Edit August 4, not much to see at the moment. Garden is mostly overrun with with weeds and grass You won't believe riees like these even possibly exist. Very nicely planned rose garden with a waterfall and a creek running through. Great variety of tea rose hybrids from all the world. In October little poor blooming, however every bush has some flowers. Nice fountain at the entrance. Popular place to photograph kinds and microscopic dogs. Seems August is ghr best time to visit, but still very enjoyable in Early October as well. Punlic access free, toilets at the entrance.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","tourist_attraction, park, point_of_interest, establishment"
Esaka Park,"1-chōme-19-1 Esakachō, Suita, Osaka 564-0063, Japan",4.0,34.7590673,135.4997136,"A peaceful park. Not big compared to major parks but it has a playground for kids and is next to a library.
The park is easily accessible from the Midosuji subway and close to a convenience store and supermarket. A good condition playground for children! Amazing park for kids, especially under 10s. There are two sections to the play area, a large structure with several slides and a smaller area for younger kids. Lots of parents with school kids here after school hours. As a tourist who lives in a country without a lot of shared, public play spaces I found this place amazing. My kids really loved it here. Great park, easily accessible from the metro. Visiting families will find this a nice break from tourist itineraries. Nice park for kids to run around and get some exercise and fun  Large park with various play equipment. Just a short 510 minute walk from Esaka Station. There were a few  food trucks there as well offering different food such as french fries and sweets. A lot of benches to sit and relax while your little ones play. Public restrooms aslo in the park but not as clean as most public restrooms in Japan.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","park, tourist_attraction, point_of_interest, establishment"
Yagura Ryokuchi Park,"2 Chome-1 Nishijima, Nishiyodogawa Ward, Osaka, 555-0042, Japan",3.9,34.6874646,135.4183954, Could definitely be maintained better  Relax and enjoy magnificent views Osaka dawn watching place.,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","park, tourist_attraction, point_of_interest, establishment"
Namba Parks Kuchu-teien,"Japan, 〒556-0011 Osaka, Naniwa Ward, Nanbanaka, 2-chōme−10−７０ なんばパークス",4.5,34.6623887,135.5019462,"Beautiful garden in the heart of Osaka. Well design, clean and perfectly organized garden. There are quite a lot of sitting places in the various levels of the garden. Delightful surprise to find some much greenery just beside the shopping centre and railway station. I saw a mother brought her son to have a afternoon picnic on the bench. How lovely!! There were not a lot of ppl! It's really rare that there is finally a place not as crowd as others. If you want to take a breath, step on the stairs! best active places i have been to. so alive and beautiful. Went for the illumination. 650,000 lights! And for free! Well worth the trip to the park. There are lots of places nearby to eat so easy to go somewhere after the lights. Went here for the cinema. It is a huge mall.","Monday: 10:00 AM – 12:00 AM
Tuesday: 10:00 AM – 12:00 AM
Wednesday: 10:00 AM – 12:00 AM
Thursday: 10:00 AM – 12:00 AM
Friday: 10:00 AM – 12:00 AM
Saturday: 10:00 AM – 12:00 AM
Sunday: 10:00 AM – 12:00 AM","park, point_of_interest, establishment"
East Park,"1 Chome-9 Utsubohonmachi, Nishi Ward, Osaka, 550-0004, Japan",4.3,34.6856007,135.4954178," 
A beautiful urban oasis in Utsubohonmachi, Nishi Ward, Osaka . A relaxing place to have a late morning walk or light exercise before an early delicious lunch at either of the two Michelin Star restaurants 1 Chome1612
that are only 3 minutes walking distance away on the southern side of the East garden . make america great again After the end of the war, it was used as an airfield for the U.S. military stationed there, and when it was returned, it was developed into a park, and with the opening of Yotsubashisuji, it became a long park that was divided into east and west.

Unlike the sports corner in the west garden, the east garden is a calm space with welltended flowers.

However, please don't wake up Heihachiro Oshio, whose dream came to an end in this place, once again in order to correct modern political corruption.

Politicians, please straighten up and stop drowning in your own interests! Utsubo Park is famous for its rose garden, and the Higashien garden near Yotsubashisuji Street has many benches and is a place where you can relax.
On weekdays, many people from nearby offices take their lunch break here, and on weekends, it's crowded with families.
There are many restaurants in Yotsubashisuji, and there are many types of takeout options, so it's best when it's nice outside 
There are no trash cans in Utsubo Park, so please take your trash home with you.
The sidewalk that enters from Yotsubashisuji, passes through Higashien, and exits to Naniwasuji is popular with many people jogging and walking their dogs.
Osaka's Central Park is an oasis in the city. 2022.11.13
Autumn leaves  are in full bloom.
After the rain, the fallen leaves are nice and moist.

Frost leaves are redder than February flowers Tang Morimaki
From 11.15 Tensei Jingo","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","tourist_attraction, park, point_of_interest, establishment"
Yodogawa Riverside Park - Nagara Area,"2-chōme-13-１３地先 Nagaranishi, Kita Ward, Osaka, 531-0061, Japan",3.9,34.71982919999999,135.5129936,"One of the riverside parks along the Yodo River. Located near the Yodogawa Ozeki Yodo River Weir, the park would be a good vantage point to enjoy nice views of the building. Youll see airplanes come and go right high above the place every 10 minutes or so. Great place to go for a BBQ in the summer. Huge area and the started offering BBQ packages where you pay a fee and they provide the space, table, food and you bring your own drinks. Nice place to ride, bbq, run, walk your dog, or just hang out. A few points of interest also. Nice park, great cherry blossom viewing Amazing place to hangout and have a drink","Monday: 9:00 AM – 5:00 PM
Tuesday: 9:00 AM – 5:00 PM
Wednesday: 9:00 AM – 5:00 PM
Thursday: 9:00 AM – 5:00 PM
Friday: 9:00 AM – 5:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: 9:00 AM – 5:00 PM","park, tourist_attraction, point_of_interest, establishment"
Nakanoshima Rose Garden,"1 Chome-1 Nakanoshima, Kita Ward, Osaka, 530-0005, Japan",4.4,34.6923932,135.5078873,"A nice place near central Osaka. Spaces to sit and enjoy the flowers. Each is marked with the name of the rose, which helps to find them should the display encourage ideas for gardening at home. The area also has subway station access, as well as a cafe, vending machine and restrooms. There is also seating to enjoy the flowers. I visited in mid October and was surprised but the lushness of this park. The flowers are beautiful and wellcared for.
It's free, so if you have time, you should check it out! My wife and I have come to Japan quite a few times for the fall colours but this year, the trees were still green. So I was looking for alternative outdoor sightseeing places and chanced on this Rose garden. The latest review was just a day ago the weekend and said the roses were in bloom.

Pleasant half hour walk from our hotel with a detour to buy umbrellas as it started raining. Nevertheless, the garden was lovely and the drops of water on the petals and leaves look really nice in the photos. Lots of variety and I think the name of the varietals were one tags under each plant.

The Rose garden is on an island and the views of the water is also great, as was walking on the bridges. It's really a nice park and it's good to retrace your steps as they're are new views of the roses from a different direction.

It was raining half way through our visit there but it was enjoyable nevertheless. We did take the subway back instead of walking though . A large rose garden in the middle of a major urban area. Whats there not to like? The different varieties are tagged with a little info like species, year developed and general type e.g. hybrid tea etc. but not much information beyond that. One section of the garden has roses developed by each decade 1900s, 1910s up to the 1950s. Other parts of the garden of course include roses developed after that. There are lots of benches and places to sit. This appears to be a nonorganic garden. Roses show signs of spraying so dont eat the roses This is a free public garden opened to all, right in the middle of the Tosahori river. As the weather was warm, the roses were still in bloom. There was a light shower when we arrived, and the rain drops on the roses created fantastic photography opportunities. The riverside landscape also has many interesting characters to provide plenty of photo ops.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","park, point_of_interest, establishment"
Forest of Memories,"Japan, 〒540-0002 Osaka, Chuo Ward, Ōsakajō, 3, 公園",4.0,34.6908009,135.5261824,"On our way to Osaka Castle, we walked past Osaka Park. It was a great culture and everyone had their picnic rugs and blankets all set up and ready to go for a nice day out. We could smell the BBQ from locals and even though we were tourists, we felt included.

We also walked past a building which gave us a reflection of the sky!
Found it pretty cool, didn't care if it was a tourist thing or not but camera snaps first. Beautiful park with lots of sitting space. Unmemorable imo Beautiful! There is a rectangular cut stone that can be used as a bench. Take a break in the shade of the tree! Depending on how you sit, it may be difficult to see Osaka Castle.","Monday: 7:00 AM – 11:00 PM
Tuesday: 7:00 AM – 11:00 PM
Wednesday: 7:00 AM – 11:00 PM
Thursday: 7:00 AM – 11:00 PM
Friday: 7:00 AM – 11:00 PM
Saturday: 7:00 AM – 11:00 PM
Sunday: 7:00 AM – 11:00 PM","park, tourist_attraction, point_of_interest, establishment"
Sports Depo Shin-Osaka,"2-chōme-2-17 Nishimiyahara, Yodogawa Ward, Osaka, 532-0004, Japan",3.6,34.7345242,135.4934512,"Got a montbell goretex jacket for 9000yen
Super value You can find a lot of stuff here with cheaper price than other stores Excellent place to get apparel and equipment Product composition is bad, young people do not use There are clothes and items for every sport","Monday: 10:00 AM – 9:00 PM
Tuesday: 10:00 AM – 9:00 PM
Wednesday: 10:00 AM – 9:00 PM
Thursday: 10:00 AM – 9:00 PM
Friday: 10:00 AM – 9:00 PM
Saturday: 10:00 AM – 9:00 PM
Sunday: 10:00 AM – 9:00 PM","point_of_interest, store, establishment"
OSAKA　SPORTS　CAR　CLUB,"1 Chome-12 Shitennoji, Tennoji Ward, Osaka, 543-0051, Japan",No rating,34.6559898,135.513981,,no operation time,"point_of_interest, store, establishment"
Sports Lab by atmos,"Japan, 〒530-0001 Osaka, Kita Ward, Umeda, 3-chōme−1−３ Lucua osaka 5F",3.3,34.703275,135.4964434,"Went to this shop as i was exploring the Umeda area. Found the shoe that i wanted ask for a new pair and the female staff was helpful  friendly. She told me thats the new pair that im trying on . I check the shoe and satisfy with it  wear it straight away . The shoe is super comfy and i love it . The price is also good . The first atmos store I visited when I landed today in Osaka. I frequent the stores in Tokyo, but despite it being small, the staff were super friendly and helpful. Shoutout to the staff today, he approached me and miraculously found a size XXL tee for me. I normally can't find it at all in tokyo, this really made my day today, kudos to him! The staff are very rude. Often get mad if we request more than one size or more than one model to try on, because i was planning to give a present for my family. None of them really helped the costumers. That one guy said to me we dont have 38. No need to try. You are wasting my time i am very disappointed by the way they treat the costumers. Manami was very kind and helpful! Enough Said! Sport Lab by Atmos Tokyo.
Legendary Sneakers Chain
Cool and kind staff. Exclusive deals and exclusive for Atmos only releases.
A place to visit if you are a sneakers lover or so called sneakerhead!
Be extra sure to check every possible information on the web when big releases are planned. They usually make a raffle and given the number of people lining up every time you need to be lucky, but more than that, patient.
On normal planned releases the shop open at 10am, but also when the staff didn't plan any raffle it might be possible to find people lining up and waiting way before the opening time.","Monday: 10:30 AM – 8:30 PM
Tuesday: 10:30 AM – 8:30 PM
Wednesday: 10:30 AM – 8:30 PM
Thursday: 10:30 AM – 8:30 PM
Friday: 10:30 AM – 8:30 PM
Saturday: 10:30 AM – 8:30 PM
Sunday: 10:30 AM – 8:30 PM","shoe_store, clothing_store, point_of_interest, store, establishment"
SPORTS FIELD OSAKA,"1 Chome Imamachi, Tottori, 680-0822, Japan",No rating,35.4980578,134.2260604,,no operation time,"point_of_interest, establishment"
Osaka Municipal Central Sports Center,"2-chōme-12-31 Shimanouchi, Chuo Ward, Osaka, 542-0082, Japan",3.7,34.6716173,135.5079599,"I would also like to see a Westernstyle men's restroom installed. The Japanese style is painful after overusing your knees. I am grateful that the air conditioning has been turned on since May. From now on, I would like to turn on the air conditioning so that I don't skimp on my electricity bill as we head into summer. It is now a vaccination site.
Some measures have been taken, such as restricting entry, but since the elevator is shared with the library and sports facilities on different floors of the building, staff should be placed near the elevator to limit the number of people, or other facilities should be closed. I thought.
I don't know if it's from Osaka City or Osaka Prefecture, but I can't deny that the filling is sweet.

After all, those who have been vaccinated will have priority now, right? I went to get the vaccine injection with my eldest son who is a student taking the exam. I arrived earlier than my scheduled appointment time, but the injection was only given at my scheduled appointment time.
I think it would be a good idea to arrive a little before your appointment time for the vaccine injection. The venue is on the 5th floor, and there is an elevator that takes you up to the elevator, but since there are only four people riding each, we had to wait in line for a while. I accompanied a child high school student to get vaccinated.
By the way, I was vaccinated at the SelfDefense Forces venue, so I can't help but compare it to the swift and smooth SDF venue, but overall the flow was poor.
I arrived 10 minutes before my reservation time, and it took about 50 minutes, including waiting time after vaccination.
Each person was kind and helpful, but it was still relatively new as a vaccination site, so even though there were a lot of staff, it felt a bit sluggish.
At the SelfDefense Force venue, if you knew in advance that it would be inconvenient to make a second reservation, you could change it on the spot, but in this case, you will have to call.
As a side note, those who had only brought their preexamination ticket and forgot their vaccination ticket were asked to reschedule their appointment. Please be careful not to forget anything. Visit a vaccination site.
Vaccinations will go directly to the 5th floor.
The 4th and 5th floors of Osaka Central Hall Community Center were the sports center, the 3rd floor was the library, and the 1st and 2nd floors were the Otoshiyori Health Center.
For those who don't use it regularly, it was a little difficult to understand the flow.","Monday: Closed
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 9:00 AM – 9:00 PM
Thursday: 9:00 AM – 9:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM","point_of_interest, establishment"
